t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,7.756,16.400,16.400,44.85
0.020,10.500,110.000,7.756,16.400,16.400,44.85
0.030,10.500,110.000,7.756,16.400,16.400,44.85
0.040,10.500,110.000,7.756,16.400,16.400,44.85
0.050,10.500,110.000,7.756,16.400,16.400,44.85
0.060,10.500,110.000,7.756,16.400,16.400,44.85
0.070,10.500,110.000,7.756,16.400,16.400,44.85
0.080,10.500,110.000,7.756,16.400,16.400,44.85
0.090,10.500,110.000,7.756,16.400,16.400,44.85
0.100,10.500,110.000,7.756,16.400,16.400,44.85
0.110,10.500,110.000,7.756,16.400,16.400,44.85
0.120,10.500,110.000,7.756,16.400,16.400,44.85
0.130,10.500,110.000,7.756,16.400,16.400,44.85
0.140,10.500,110.000,7.756,16.400,16.400,44.85
0.150,10.500,110.000,7.756,16.400,16.400,44.85
0.160,10.500,110.000,7.756,16.400,16.400,44.85
0.170,10.500,110.000,7.756,16.400,16.400,44.85
0.180,10.500,110.000,7.756,16.400,16.400,44.85
0.190,10.500,110.000,7.756,16.400,16.400,44.85
0.200,10.532,109.996,13.354,13.994,16.400,44.85
0.210,10.532,109.996,13.354,13.995,16.400,44.86
0.220,10.532,109.996,13.356,13.997,16.400,44.87
0.230,10.532,109.996,13.359,14.001,16.400,44.88
0.240,10.532,109.996,13.364,14.006,16.400,44.90
0.250,10.532,109.996,13.370,14.012,16.400,44.92
0.260,10.532,109.996,13.377,14.020,16.400,44.96
0.270,10.532,109.995,13.385,14.029,16.400,44.99
0.280,10.531,109.995,13.394,14.040,16.400,45.03
0.290,10.531,109.995,13.405,14.051,16.400,45.08
0.300,10.531,109.995,13.417,14.065,16.400,45.13
0.310,10.531,109.995,13.430,14.079,16.400,45.19
0.320,10.530,109.995,13.444,14.095,16.400,45.25
0.330,10.530,109.995,13.459,14.112,16.400,45.32
0.340,10.529,109.995,13.476,14.130,16.400,45.39
0.350,10.529,109.995,13.493,14.150,16.400,45.47
0.360,10.528,109.995,13.512,14.171,16.400,45.55
0.370,10.528,109.995,13.531,14.193,16.400,45.64
0.380,10.527,109.995,13.552,14.216,16.400,45.73
0.390,10.527,109.994,13.574,14.240,16.400,45.83
0.400,10.526,109.994,13.596,14.266,16.400,45.93
0.410,10.526,109.994,13.620,14.292,16.400,46.03
0.420,10.525,109.994,13.645,14.320,16.400,46.14
0.430,10.524,109.994,13.670,14.349,16.400,46.26
0.440,10.524,109.994,13.697,14.378,16.400,46.38
0.450,10.523,109.994,13.724,14.409,16.400,46.50
0.460,10.522,109.994,13.753,14.441,16.400,46.63
0.470,10.521,109.993,13.782,14.474,16.400,46.76
0.480,10.521,109.993,13.812,14.507,16.400,46.90
0.490,10.520,109.993,13.843,14.542,16.400,47.04
0.500,10.519,109.993,13.874,14.578,16.400,47.18
0.510,10.518,109.993,13.906,14.614,16.400,47.33
0.520,10.517,109.993,13.939,14.651,16.400,47.48
0.530,10.516,109.992,13.973,14.689,16.400,47.64
0.540,10.515,109.992,14.008,14.728,16.400,47.80
0.550,10.514,109.992,14.043,14.768,16.400,47.96
0.560,10.513,109.992,14.078,14.808,16.400,48.13
0.570,10.512,109.992,14.115,14.849,16.400,48.30
0.580,10.511,109.991,14.151,14.891,16.400,48.47
0.590,10.510,109.991,14.189,14.933,16.400,48.64
0.600,10.509,109.991,14.227,14.976,16.400,48.82
0.610,10.508,109.991,14.265,15.020,16.400,49.00
0.620,10.507,109.990,14.304,15.064,16.400,49.19
0.630,10.506,109.990,14.343,15.108,16.400,49.38
0.640,10.504,109.990,14.383,15.153,16.400,49.57
0.650,10.503,109.990,14.423,15.199,16.400,49.76
0.660,10.502,109.990,14.463,15.245,16.400,49.95
0.670,10.501,109.989,14.504,15.291,16.400,50.15
0.680,10.500,109.989,14.545,15.338,16.400,50.35
0.690,10.498,109.989,14.586,15.385,16.400,50.55
0.700,10.497,109.989,14.628,15.432,16.400,50.75
0.710,10.496,109.988,14.669,15.480,16.400,50.96
0.720,10.494,109.988,14.711,15.528,16.400,51.17
0.730,10.493,109.988,14.753,15.576,16.400,51.38
0.740,10.492,109.987,14.795,15.624,16.400,51.59
0.750,10.490,109.987,14.838,15.673,16.400,51.80
0.760,10.489,109.987,14.880,15.722,16.400,52.01
0.770,10.487,109.987,14.922,15.770,16.400,52.23
0.780,10.486,109.986,14.965,15.819,16.400,52.44
0.790,10.485,109.986,15.007,15.868,16.400,52.66
0.800,10.483,109.986,15.049,15.917,16.400,52.88
0.810,10.482,109.986,15.092,15.966,16.400,53.10
0.820,10.480,109.985,15.134,16.015,16.400,53.32
0.830,10.479,109.985,15.176,16.063,16.400,53.54
0.840,10.477,109.985,15.218,16.112,16.400,53.76
0.850,10.476,109.984,15.260,16.161,16.400,53.98
0.860,10.474,109.984,15.302,16.209,16.400,54.20
0.870,10.473,109.984,15.343,16.258,16.400,54.43
0.880,10.471,109.984,15.384,16.306,16.400,54.65
0.890,10.470,109.983,15.426,16.354,16.400,54.87
0.900,10.468,109.983,15.466,16.401,16.400,55.09
0.910,10.467,109.983,15.507,16.449,16.400,55.31
0.920,10.465,109.982,15.547,16.496,16.400,55.54
0.930,10.464,109.982,15.587,16.543,16.400,55.76
0.940,10.462,109.982,15.627,16.589,16.400,55.98
0.950,10.461,109.982,15.666,16.636,16.400,56.20
0.960,10.459,109.981,15.705,16.681,16.400,56.42
0.970,10.458,109.981,15.744,16.727,16.400,56.64
0.980,10.456,109.981,15.782,16.772,16.400,56.86
0.990,10.455,109.980,15.820,16.817,16.400,57.07
1.000,10.453,109.980,15.858,16.861,16.400,57.29
1.010,10.451,109.980,15.895,16.905,16.400,57.50
1.020,10.450,109.980,15.931,16.948,16.400,57.72
1.030,10.448,109.979,15.967,16.991,16.400,57.93
1.040,10.447,109.979,16.003,17.033,16.400,58.14
1.050,10.445,109.979,16.038,17.075,16.400,58.35
1.060,10.444,109.978,16.073,17.117,16.400,58.56
1.070,10.442,109.978,16.107,17.157,16.400,58.76
1.080,10.441,109.978,16.141,17.198,16.400,58.97
1.090,10.440,109.978,16.174,17.238,16.400,59.17
1.100,10.438,109.977,16.207,17.277,16.400,59.37
1.110,10.437,109.977,16.239,17.315,16.400,59.57
1.120,10.435,109.977,16.271,17.353,16.400,59.76
1.130,10.434,109.977,16.302,17.391,16.400,59.96
1.140,10.432,109.976,16.332,17.427,16.400,60.15
1.150,10.431,109.976,16.362,17.464,16.400,60.34
1.160,10.430,109.976,16.392,17.499,16.400,60.52
1.170,10.428,109.976,16.420,17.534,16.400,60.71
1.180,10.427,109.975,16.449,17.568,16.400,60.89
1.190,10.425,109.975,16.476,17.602,16.400,61.07
1.200,10.424,109.975,16.504,17.635,16.400,61.25
1.210,10.423,109.975,16.530,17.667,16.400,61.42
1.220,10.422,109.974,16.556,17.698,16.400,61.59
1.230,10.420,109.974,16.581,17.729,16.400,61.76
1.240,10.419,109.974,16.606,17.760,16.400,61.92
1.250,10.418,109.974,16.630,17.789,16.400,62.08
1.260,10.417,109.973,16.654,17.818,16.400,62.24
1.270,10.415,109.973,16.677,17.846,16.400,62.40
1.280,10.414,109.973,16.699,17.874,16.400,62.55
1.290,10.413,109.973,16.721,17.900,16.400,62.70
1.300,10.412,109.973,16.742,17.926,16.400,62.84
1.310,10.411,109.972,16.763,17.952,16.400,62.99
1.320,10.410,109.972,16.783,17.976,16.400,63.12
1.330,10.409,109.972,16.802,18.000,16.400,63.26
1.340,10.408,109.972,16.821,18.024,16.400,63.39
1.350,10.407,109.972,16.839,18.046,16.400,63.52
1.360,10.406,109.971,16.857,18.068,16.400,63.64
1.370,10.405,109.971,16.874,18.089,16.400,63.76
1.380,10.404,109.971,16.890,18.109,16.400,63.88
1.390,10.403,109.971,16.906,18.129,16.400,63.99
1.400,10.402,109.971,16.921,18.148,16.400,64.10
1.410,10.402,109.971,16.936,18.166,16.400,64.21
1.420,10.401,109.971,16.950,18.183,16.400,64.31
1.430,10.400,109.970,16.963,18.200,16.400,64.41
1.440,10.399,109.970,16.976,18.216,16.400,64.50
1.450,10.399,109.970,16.988,18.231,16.400,64.59
1.460,10.398,109.970,17.000,18.246,16.400,64.67
1.470,10.397,109.970,17.011,18.260,16.400,64.76
1.480,10.397,109.970,17.022,18.273,16.400,64.83
1.490,10.396,109.970,17.031,18.285,16.400,64.91
1.500,10.396,109.970,17.041,18.297,16.400,64.98
1.510,10.395,109.969,17.049,18.308,16.400,65.04
1.520,10.395,109.969,17.058,18.318,16.400,65.10
1.530,10.394,109.969,17.065,18.327,16.400,65.16
1.540,10.394,109.969,17.072,18.336,16.400,65.21
1.550,10.393,109.969,17.079,18.344,16.400,65.26
1.560,10.393,109.969,17.084,18.352,16.400,65.30
1.570,10.393,109.969,17.090,18.358,16.400,65.34
1.580,10.392,109.969,17.094,18.364,16.400,65.38
1.590,10.392,109.969,17.099,18.369,16.400,65.41
1.600,10.392,109.969,17.102,18.374,16.400,65.44
1.610,10.392,109.969,17.105,18.378,16.400,65.46
1.620,10.392,109.969,17.107,18.381,16.400,65.48
1.630,10.392,109.969,17.109,18.383,16.400,65.49
1.640,10.391,109.969,17.111,18.384,16.400,65.50
1.650,10.391,109.969,17.111,18.385,16.400,65.51
1.660,10.391,109.969,17.111,18.386,16.400,65.51
1.670,10.391,109.969,17.111,18.385,16.400,65.50
1.680,10.392,109.969,17.110,18.384,16.400,65.50
1.690,10.392,109.969,17.108,18.382,16.400,65.48
1.700,10.392,109.969,17.106,18.379,16.400,65.47
1.710,10.392,109.969,17.104,18.376,16.400,65.45
1.720,10.392,109.969,17.100,18.372,16.400,65.42
1.730,10.392,109.969,17.097,18.367,16.400,65.39
1.740,10.393,109.969,17.092,18.361,16.400,65.36
1.750,10.393,109.969,17.087,18.355,16.400,65.32
1.760,10.393,109.969,17.082,18.348,16.400,65.28
