t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,8.149,17.300,17.300,47.81
0.020,10.500,110.000,8.149,17.300,17.300,47.81
0.030,10.500,110.000,8.149,17.300,17.300,47.81
0.040,10.500,110.000,8.149,17.300,17.300,47.81
0.050,10.500,110.000,8.149,17.300,17.300,47.81
0.060,10.500,110.000,8.149,17.300,17.300,47.81
0.070,10.500,110.000,8.149,17.300,17.300,47.81
0.080,10.500,110.000,8.149,17.300,17.300,47.81
0.090,10.500,110.000,8.149,17.300,17.300,47.81
0.100,10.500,110.000,8.149,17.300,17.300,47.81
0.110,10.500,110.000,8.149,17.300,17.300,47.81
0.120,10.500,110.000,8.149,17.300,17.300,47.81
0.130,10.500,110.000,8.149,17.300,17.300,47.81
0.140,10.500,110.000,8.149,17.300,17.300,47.81
0.150,10.500,110.000,8.149,17.300,17.300,47.81
0.160,10.500,110.000,8.149,17.300,17.300,47.81
0.170,10.500,110.000,8.149,17.300,17.300,47.81
0.180,10.500,110.000,8.149,17.300,17.300,47.81
0.190,10.500,110.000,8.149,17.300,17.300,47.81
0.200,10.536,109.996,14.043,14.766,17.300,47.81
0.210,10.536,109.996,14.044,14.766,17.300,47.81
0.220,10.536,109.996,14.046,14.769,17.300,47.82
0.230,10.536,109.996,14.049,14.772,17.300,47.83
0.240,10.535,109.996,14.053,14.777,17.300,47.85
0.250,10.535,109.996,14.059,14.784,17.300,47.88
0.260,10.535,109.996,14.066,14.792,17.300,47.91
0.270,10.535,109.996,14.074,14.801,17.300,47.95
0.280,10.535,109.996,14.084,14.812,17.300,47.99
0.290,10.534,109.996,14.094,14.824,17.300,48.04
0.300,10.534,109.996,14.106,14.837,17.300,48.10
0.310,10.534,109.996,14.119,14.852,17.300,48.16
0.320,10.533,109.996,14.133,14.868,17.300,48.22
0.330,10.533,109.996,14.148,14.885,17.300,48.29
0.340,10.532,109.996,14.165,14.903,17.300,48.37
0.350,10.532,109.995,14.182,14.923,17.300,48.45
0.360,10.531,109.995,14.201,14.944,17.300,48.54
0.370,10.531,109.995,14.220,14.966,17.300,48.63
0.380,10.530,109.995,14.241,14.990,17.300,48.73
0.390,10.530,109.995,14.263,15.014,17.300,48.83
0.400,10.529,109.995,14.285,15.040,17.300,48.94
0.410,10.528,109.995,14.309,15.067,17.300,49.05
0.420,10.527,109.995,14.333,15.095,17.300,49.17
0.430,10.527,109.994,14.359,15.124,17.300,49.29
0.440,10.526,109.994,14.385,15.154,17.300,49.41
0.450,10.525,109.994,14.413,15.185,17.300,49.54
0.460,10.524,109.994,14.441,15.217,17.300,49.68
0.470,10.523,109.994,14.470,15.250,17.300,49.82
0.480,10.523,109.994,14.500,15.284,17.300,49.96
0.490,10.522,109.993,14.531,15.319,17.300,50.11
0.500,10.521,109.993,14.562,15.355,17.300,50.26
0.510,10.520,109.993,14.594,15.391,17.300,50.42
0.520,10.519,109.993,14.627,15.429,17.300,50.58
0.530,10.518,109.993,14.661,15.467,17.300,50.75
0.540,10.517,109.992,14.695,15.506,17.300,50.91
0.550,10.515,109.992,14.730,15.546,17.300,51.09
0.560,10.514,109.992,14.765,15.587,17.300,51.26
0.570,10.513,109.992,14.801,15.628,17.300,51.44
0.580,10.512,109.991,14.838,15.670,17.300,51.62
0.590,10.511,109.991,14.875,15.713,17.300,51.81
0.600,10.510,109.991,14.913,15.756,17.300,52.00
0.610,10.508,109.991,14.951,15.800,17.300,52.19
0.620,10.507,109.991,14.989,15.844,17.300,52.39
0.630,10.506,109.990,15.028,15.889,17.300,52.59
0.640,10.504,109.990,15.067,15.935,17.300,52.79
0.650,10.503,109.990,15.107,15.980,17.300,52.99
0.660,10.502,109.989,15.147,16.027,17.300,53.20
0.670,10.500,109.989,15.187,16.073,17.300,53.41
0.680,10.499,109.989,15.228,16.120,17.300,53.62
0.690,10.497,109.989,15.269,16.168,17.300,53.84
0.700,10.496,109.988,15.310,16.215,17.300,54.06
0.710,10.494,109.988,15.351,16.263,17.300,54.27
0.720,10.493,109.988,15.393,16.311,17.300,54.50
0.730,10.491,109.988,15.434,16.360,17.300,54.72
0.740,10.490,109.987,15.476,16.408,17.300,54.94
0.750,10.488,109.987,15.517,16.457,17.300,55.17
0.760,10.487,109.987,15.559,16.506,17.300,55.40
0.770,10.485,109.986,15.601,16.555,17.300,55.63
0.780,10.484,109.986,15.643,16.604,17.300,55.86
0.790,10.482,109.986,15.685,16.653,17.300,56.09
0.800,10.480,109.985,15.727,16.702,17.300,56.33
0.810,10.479,109.985,15.768,16.751,17.300,56.56
0.820,10.477,109.985,15.810,16.800,17.300,56.80
0.830,10.475,109.984,15.851,16.849,17.300,57.04
0.840,10.474,109.984,15.893,16.898,17.300,57.28
0.850,10.472,109.984,15.934,16.947,17.300,57.51
0.860,10.470,109.984,15.975,16.996,17.300,57.75
0.870,10.469,109.983,16.016,17.044,17.300,57.99
0.880,10.467,109.983,16.057,17.093,17.300,58.23
0.890,10.465,109.983,16.097,17.141,17.300,58.47
0.900,10.463,109.982,16.137,17.189,17.300,58.71
0.910,10.462,109.982,16.177,17.236,17.300,58.96
0.920,10.460,109.982,16.217,17.284,17.300,59.20
0.930,10.458,109.981,16.256,17.331,17.300,59.44
0.940,10.456,109.981,16.295,17.377,17.300,59.68
0.950,10.455,109.981,16.333,17.424,17.300,59.92
0.960,10.453,109.980,16.372,17.470,17.300,60.16
0.970,10.451,109.980,16.410,17.516,17.300,60.39
0.980,10.449,109.980,16.447,17.561,17.300,60.63
0.990,10.448,109.979,16.484,17.606,17.300,60.87
1.000,10.446,109.979,16.521,17.650,17.300,61.11
1.010,10.444,109.979,16.557,17.694,17.300,61.34
1.020,10.442,109.978,16.593,17.738,17.300,61.58
1.030,10.440,109.978,16.628,17.781,17.300,61.81
1.040,10.439,109.978,16.663,17.824,17.300,62.04
1.050,10.437,109.977,16.698,17.866,17.300,62.27
1.060,10.435,109.977,16.732,17.908,17.300,62.50
1.070,10.433,109.977,16.765,17.949,17.300,62.73
1.080,10.432,109.976,16.798,17.989,17.300,62.96
1.090,10.430,109.976,16.831,18.029,17.300,63.18
1.100,10.428,109.976,16.863,18.069,17.300,63.41
1.110,10.427,109.975,16.894,18.108,17.300,63.63
1.120,10.425,109.975,16.925,18.146,17.300,63.85
1.130,10.423,109.975,16.956,18.184,17.300,64.07
1.140,10.422,109.975,16.986,18.221,17.300,64.28
1.150,10.420,109.974,17.015,18.258,17.300,64.50
1.160,10.418,109.974,17.044,18.294,17.300,64.71
1.170,10.417,109.974,17.072,18.329,17.300,64.92
1.180,10.415,109.973,17.100,18.364,17.300,65.12
1.190,10.413,109.973,17.127,18.399,17.300,65.33
1.200,10.412,109.973,17.154,18.432,17.300,65.53
1.210,10.410,109.973,17.180,18.465,17.300,65.73
1.220,10.409,109.972,17.206,18.497,17.300,65.92
1.230,10.407,109.972,17.231,18.529,17.300,66.12
1.240,10.406,109.972,17.255,18.560,17.300,66.31
1.250,10.404,109.971,17.279,18.591,17.300,66.50
1.260,10.403,109.971,17.303,18.620,17.300,66.68
1.270,10.401,109.971,17.325,18.649,17.300,66.86
1.280,10.400,109.971,17.348,18.678,17.300,67.04
1.290,10.398,109.970,17.369,18.706,17.300,67.22
1.300,10.397,109.970,17.391,18.733,17.300,67.39
1.310,10.396,109.970,17.411,18.759,17.300,67.56
1.320,10.394,109.970,17.431,18.785,17.300,67.73
1.330,10.393,109.969,17.451,18.811,17.300,67.89
1.340,10.392,109.969,17.470,18.835,17.300,68.05
1.350,10.390,109.969,17.488,18.859,17.300,68.21
1.360,10.389,109.969,17.506,18.882,17.300,68.36
1.370,10.388,109.969,17.524,18.905,17.300,68.51
1.380,10.387,109.968,17.541,18.927,17.300,68.65
1.390,10.386,109.968,17.557,18.948,17.300,68.80
1.400,10.384,109.968,17.573,18.969,17.300,68.94
1.410,10.383,109.968,17.588,18.989,17.300,69.07
1.420,10.382,109.968,17.603,19.008,17.300,69.20
1.430,10.381,109.967,17.617,19.027,17.300,69.33
1.440,10.380,109.967,17.631,19.045,17.300,69.45
1.450,10.379,109.967,17.644,19.063,17.300,69.57
1.460,10.378,109.967,17.657,19.080,17.300,69.69
1.470,10.377,109.967,17.669,19.096,17.300,69.80
1.480,10.376,109.967,17.681,19.111,17.300,69.91
1.490,10.376,109.966,17.692,19.126,17.300,70.01
1.500,10.375,109.966,17.703,19.141,17.300,70.11
1.510,10.374,109.966,17.713,19.154,17.300,70.21
1.520,10.373,109.966,17.723,19.167,17.300,70.30
1.530,10.372,109.966,17.732,19.180,17.300,70.39
1.540,10.372,109.966,17.741,19.191,17.300,70.47
1.550,10.371,109.966,17.750,19.203,17.300,70.55
1.560,10.371,109.965,17.757,19.213,17.300,70.62
1.570,10.370,109.965,17.765,19.223,17.300,70.70
1.580,10.369,109.965,17.772,19.233,17.300,70.76
1.590,10.369,109.965,17.778,19.241,17.300,70.83
1.600,10.368,109.965,17.784,19.249,17.300,70.88
1.610,10.368,109.965,17.790,19.257,17.300,70.94
1.620,10.367,109.965,17.795,19.264,17.300,70.99
1.630,10.367,109.965,17.800,19.270,17.300,71.03
1.640,10.367,109.965,17.804,19.276,17.300,71.07
1.650,10.366,109.965,17.808,19.281,17.300,71.11
1.660,10.366,109.965,17.811,19.285,17.300,71.14
1.670,10.366,109.965,17.814,19.289,17.300,71.17
1.680,10.366,109.965,17.817,19.293,17.300,71.20
1.690,10.366,109.965,17.819,19.295,17.300,71.22
1.700,10.365,109.965,17.820,19.298,17.300,71.23
1.710,10.365,109.965,17.821,19.299,17.300,71.24
1.720,10.365,109.965,17.822,19.300,17.300,71.25
1.730,10.365,109.965,17.822,19.300,17.300,71.25
1.740,10.365,109.965,17.822,19.300,17.300,71.25
1.750,10.365,109.965,17.821,19.299,17.300,71.24
1.760,10.365,109.965,17.820,19.298,17.300,71.23
1.770,10.366,109.965,17.819,19.296,17.300,71.22
1.780,10.366,109.965,17.817,19.293,17.300,71.20
1.790,10.366,109.965,17.814,19.290,17.300,71.18
1.800,10.366,109.965,17.812,19.286,17.300,71.15
1.810,10.366,109.965,17.808,19.282,17.300,71.12
1.820,10.367,109.965,17.805,19.277,17.300,71.08
1.830,10.367,109.965,17.800,19.271,17.300,71.04
1.840,10.367,109.965,17.796,19.265,17.300,70.99
