t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,8.106,17.200,17.200,51.99
0.020,6.300,110.000,8.106,17.200,17.200,51.99
0.030,6.300,110.000,8.106,17.200,17.200,51.99
0.040,6.300,110.000,8.106,17.200,17.200,51.99
0.050,6.300,110.000,8.106,17.200,17.200,51.99
0.060,6.300,110.000,8.106,17.200,17.200,51.99
0.070,6.300,110.000,8.106,17.200,17.200,51.99
0.080,6.300,110.000,8.106,17.200,17.200,51.99
0.090,6.300,110.000,8.106,17.200,17.200,51.99
0.100,6.300,110.000,8.106,17.200,17.200,51.99
0.110,6.300,110.000,8.106,17.200,17.200,51.99
0.120,6.300,110.000,8.106,17.200,17.200,51.99
0.130,6.300,110.000,8.106,17.200,17.200,51.99
0.140,6.300,110.000,8.106,17.200,17.200,51.99
0.150,6.300,110.000,8.106,17.200,17.200,51.99
0.160,6.300,110.000,8.106,17.200,17.200,51.99
0.170,6.300,110.000,8.106,17.200,17.200,51.99
0.180,6.300,110.000,8.106,17.200,17.200,51.99
0.190,6.300,110.000,8.106,17.200,17.200,51.99
0.200,6.355,109.996,14.197,14.934,17.200,51.99
0.210,6.355,109.996,14.198,14.934,17.200,52.00
0.220,6.355,109.996,14.199,14.936,17.200,52.00
0.230,6.355,109.996,14.202,14.939,17.200,52.02
0.240,6.355,109.996,14.205,14.943,17.200,52.04
0.250,6.355,109.996,14.210,14.948,17.200,52.06
0.260,6.354,109.996,14.215,14.954,17.200,52.09
0.270,6.354,109.996,14.222,14.961,17.200,52.12
0.280,6.354,109.995,14.229,14.969,17.200,52.16
0.290,6.353,109.995,14.237,14.979,17.200,52.21
0.300,6.353,109.995,14.246,14.989,17.200,52.25
0.310,6.352,109.995,14.256,15.001,17.200,52.31
0.320,6.352,109.995,14.267,15.013,17.200,52.37
0.330,6.351,109.995,14.279,15.027,17.200,52.43
0.340,6.351,109.995,14.292,15.041,17.200,52.50
0.350,6.350,109.995,14.305,15.057,17.200,52.57
0.360,6.349,109.995,14.320,15.073,17.200,52.65
0.370,6.348,109.995,14.335,15.090,17.200,52.73
0.380,6.348,109.995,14.351,15.109,17.200,52.82
0.390,6.347,109.995,14.368,15.128,17.200,52.91
0.400,6.346,109.994,14.386,15.148,17.200,53.01
0.410,6.345,109.994,14.404,15.169,17.200,53.11
0.420,6.344,109.994,14.423,15.191,17.200,53.21
0.430,6.343,109.994,14.443,15.213,17.200,53.32
0.440,6.342,109.994,14.464,15.237,17.200,53.43
0.450,6.341,109.994,14.485,15.261,17.200,53.55
0.460,6.340,109.994,14.507,15.286,17.200,53.67
0.470,6.338,109.994,14.529,15.312,17.200,53.80
0.480,6.337,109.993,14.553,15.339,17.200,53.93
0.490,6.336,109.993,14.577,15.366,17.200,54.06
0.500,6.334,109.993,14.601,15.395,17.200,54.20
0.510,6.333,109.993,14.626,15.423,17.200,54.34
0.520,6.332,109.993,14.652,15.453,17.200,54.48
0.530,6.330,109.992,14.678,15.483,17.200,54.63
0.540,6.329,109.992,14.705,15.514,17.200,54.78
0.550,6.327,109.992,14.732,15.545,17.200,54.94
0.560,6.326,109.992,14.760,15.577,17.200,55.10
0.570,6.324,109.992,14.788,15.610,17.200,55.26
0.580,6.323,109.992,14.817,15.643,17.200,55.42
0.590,6.321,109.991,14.846,15.676,17.200,55.59
0.600,6.319,109.991,14.875,15.710,17.200,55.76
0.610,6.317,109.991,14.905,15.745,17.200,55.94
0.620,6.316,109.991,14.935,15.780,17.200,56.12
0.630,6.314,109.990,14.966,15.815,17.200,56.30
0.640,6.312,109.990,14.997,15.851,17.200,56.48
0.650,6.310,109.990,15.028,15.887,17.200,56.67
0.660,6.308,109.990,15.059,15.924,17.200,56.85
0.670,6.306,109.989,15.091,15.961,17.200,57.05
0.680,6.304,109.989,15.123,15.998,17.200,57.24
0.690,6.302,109.989,15.155,16.036,17.200,57.44
0.700,6.300,109.989,15.188,16.073,17.200,57.63
0.710,6.298,109.989,15.220,16.112,17.200,57.83
0.720,6.296,109.988,15.253,16.150,17.200,58.04
0.730,6.294,109.988,15.286,16.188,17.200,58.24
0.740,6.292,109.988,15.319,16.227,17.200,58.45
0.750,6.290,109.987,15.352,16.266,17.200,58.66
0.760,6.288,109.987,15.385,16.305,17.200,58.87
0.770,6.285,109.987,15.418,16.344,17.200,59.08
0.780,6.283,109.987,15.451,16.383,17.200,59.29
0.790,6.281,109.986,15.485,16.422,17.200,59.51
0.800,6.279,109.986,15.518,16.462,17.200,59.72
0.810,6.276,109.986,15.551,16.501,17.200,59.94
0.820,6.274,109.986,15.584,16.540,17.200,60.16
0.830,6.272,109.985,15.618,16.580,17.200,60.38
0.840,6.269,109.985,15.651,16.619,17.200,60.60
0.850,6.267,109.985,15.684,16.658,17.200,60.82
0.860,6.265,109.984,15.717,16.698,17.200,61.05
0.870,6.262,109.984,15.749,16.737,17.200,61.27
0.880,6.260,109.984,15.782,16.776,17.200,61.50
0.890,6.257,109.984,15.815,16.815,17.200,61.72
0.900,6.255,109.983,15.847,16.854,17.200,61.95
0.910,6.252,109.983,15.879,16.892,17.200,62.17
0.920,6.250,109.983,15.911,16.931,17.200,62.40
0.930,6.247,109.982,15.943,16.969,17.200,62.63
0.940,6.245,109.982,15.974,17.007,17.200,62.85
0.950,6.242,109.982,16.006,17.045,17.200,63.08
0.960,6.240,109.981,16.037,17.083,17.200,63.31
0.970,6.237,109.981,16.068,17.120,17.200,63.54
0.980,6.235,109.981,16.098,17.158,17.200,63.76
0.990,6.232,109.981,16.129,17.195,17.200,63.99
1.000,6.230,109.980,16.159,17.231,17.200,64.22
1.010,6.227,109.980,16.188,17.268,17.200,64.45
1.020,6.225,109.980,16.218,17.304,17.200,64.67
1.030,6.222,109.979,16.247,17.339,17.200,64.90
1.040,6.220,109.979,16.276,17.375,17.200,65.12
1.050,6.217,109.979,16.304,17.410,17.200,65.35
1.060,6.214,109.978,16.332,17.445,17.200,65.57
1.070,6.212,109.978,16.360,17.479,17.200,65.80
1.080,6.209,109.978,16.388,17.513,17.200,66.02
1.090,6.207,109.978,16.415,17.547,17.200,66.24
1.100,6.204,109.977,16.441,17.580,17.200,66.46
1.110,6.202,109.977,16.468,17.613,17.200,66.68
1.120,6.199,109.977,16.494,17.645,17.200,66.90
1.130,6.197,109.976,16.519,17.677,17.200,67.11
1.140,6.194,109.976,16.544,17.709,17.200,67.33
1.150,6.192,109.976,16.569,17.740,17.200,67.55
1.160,6.189,109.976,16.594,17.771,17.200,67.76
1.170,6.187,109.975,16.618,17.802,17.200,67.97
1.180,6.184,109.975,16.641,17.832,17.200,68.18
1.190,6.182,109.975,16.665,17.861,17.200,68.39
1.200,6.179,109.974,16.687,17.890,17.200,68.59
1.210,6.177,109.974,16.710,17.919,17.200,68.80
1.220,6.175,109.974,16.732,17.947,17.200,69.00
1.230,6.172,109.974,16.754,17.975,17.200,69.20
1.240,6.170,109.973,16.775,18.002,17.200,69.40
1.250,6.167,109.973,16.796,18.029,17.200,69.60
1.260,6.165,109.973,16.816,18.055,17.200,69.80
1.270,6.163,109.972,16.836,18.081,17.200,69.99
1.280,6.161,109.972,16.856,18.106,17.200,70.18
1.290,6.158,109.972,16.875,18.131,17.200,70.37
1.300,6.156,109.972,16.894,18.156,17.200,70.56
1.310,6.154,109.971,16.912,18.180,17.200,70.74
1.320,6.152,109.971,16.930,18.204,17.200,70.93
1.330,6.149,109.971,16.947,18.227,17.200,71.11
1.340,6.147,109.971,16.965,18.249,17.200,71.28
1.350,6.145,109.970,16.981,18.271,17.200,71.46
1.360,6.143,109.970,16.998,18.293,17.200,71.63
1.370,6.141,109.970,17.014,18.314,17.200,71.80
1.380,6.139,109.970,17.029,18.335,17.200,71.97
1.390,6.137,109.970,17.045,18.355,17.200,72.14
1.400,6.135,109.969,17.060,18.375,17.200,72.30
1.410,6.133,109.969,17.074,18.395,17.200,72.46
1.420,6.131,109.969,17.088,18.414,17.200,72.61
1.430,6.129,109.969,17.102,18.432,17.200,72.77
1.440,6.127,109.968,17.115,18.450,17.200,72.92
1.450,6.125,109.968,17.128,18.468,17.200,73.07
1.460,6.124,109.968,17.141,18.485,17.200,73.21
1.470,6.122,109.968,17.153,18.502,17.200,73.36
1.480,6.120,109.968,17.165,18.518,17.200,73.50
1.490,6.118,109.967,17.176,18.534,17.200,73.63
1.500,6.117,109.967,17.188,18.549,17.200,73.77
1.510,6.115,109.967,17.198,18.564,17.200,73.90
1.520,6.114,109.967,17.209,18.578,17.200,74.02
1.530,6.112,109.967,17.219,18.592,17.200,74.15
1.540,6.110,109.967,17.229,18.606,17.200,74.27
1.550,6.109,109.966,17.238,18.619,17.200,74.39
1.560,6.108,109.966,17.248,18.632,17.200,74.50
1.570,6.106,109.966,17.256,18.644,17.200,74.62
1.580,6.105,109.966,17.265,18.656,17.200,74.72
1.590,6.103,109.966,17.273,18.668,17.200,74.83
1.600,6.102,109.966,17.281,18.679,17.200,74.93
1.610,6.101,109.966,17.289,18.690,17.200,75.03
1.620,6.100,109.965,17.296,18.700,17.200,75.13
1.630,6.099,109.965,17.303,18.710,17.200,75.22
1.640,6.097,109.965,17.310,18.719,17.200,75.31
1.650,6.096,109.965,17.316,18.728,17.200,75.39
1.660,6.095,109.965,17.322,18.737,17.200,75.47
1.670,6.094,109.965,17.328,18.745,17.200,75.55
1.680,6.093,109.965,17.334,18.753,17.200,75.63
1.690,6.092,109.965,17.339,18.761,17.200,75.70
1.700,6.092,109.964,17.344,18.768,17.200,75.77
1.710,6.091,109.964,17.349,18.775,17.200,75.83
1.720,6.090,109.964,17.353,18.781,17.200,75.89
1.730,6.089,109.964,17.357,18.787,17.200,75.95
1.740,6.089,109.964,17.361,18.793,17.200,76.00
1.750,6.088,109.964,17.365,18.798,17.200,76.06
1.760,6.087,109.964,17.368,18.803,17.200,76.10
1.770,6.087,109.964,17.371,18.807,17.200,76.15
1.780,6.086,109.964,17.374,18.811,17.200,76.19
1.790,6.086,109.964,17.377,18.815,17.200,76.22
1.800,6.085,109.964,17.379,18.818,17.200,76.26
1.810,6.085,109.964,17.381,18.821,17.200,76.29
1.820,6.085,109.964,17.383,18.824,17.200,76.31
1.830,6.084,109.964,17.384,18.826,17.200,76.33
1.840,6.084,109.964,17.386,18.828,17.200,76.35
1.850,6.084,109.964,17.387,18.830,17.200,76.37
1.860,6.084,109.964,17.388,18.831,17.200,76.38
1.870,6.084,109.964,17.388,18.832,17.200,76.39
1.880,6.084,109.964,17.389,18.832,17.200,76.39
1.890,6.084,109.964,17.389,18.832,17.200,76.40
