t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,7.844,16.600,16.600,49.89
0.020,6.300,110.000,7.844,16.600,16.600,49.89
0.030,6.300,110.000,7.844,16.600,16.600,49.89
0.040,6.300,110.000,7.844,16.600,16.600,49.89
0.050,6.300,110.000,7.844,16.600,16.600,49.89
0.060,6.300,110.000,7.844,16.600,16.600,49.89
0.070,6.300,110.000,7.844,16.600,16.600,49.89
0.080,6.300,110.000,7.844,16.600,16.600,49.89
0.090,6.300,110.000,7.844,16.600,16.600,49.89
0.100,6.300,110.000,7.844,16.600,16.600,49.89
0.110,6.300,110.000,7.844,16.600,16.600,49.89
0.120,6.300,110.000,7.844,16.600,16.600,49.89
0.130,6.300,110.000,7.844,16.600,16.600,49.89
0.140,6.300,110.000,7.844,16.600,16.600,49.89
0.150,6.300,110.000,7.844,16.600,16.600,49.89
0.160,6.300,110.000,7.844,16.600,16.600,49.89
0.170,6.300,110.000,7.844,16.600,16.600,49.89
0.180,6.300,110.000,7.844,16.600,16.600,49.89
0.190,6.300,110.000,7.844,16.600,16.600,49.89
0.200,6.352,109.995,13.730,14.409,16.600,49.89
0.210,6.352,109.995,13.731,14.410,16.600,49.89
0.220,6.352,109.995,13.732,14.412,16.600,49.90
0.230,6.352,109.995,13.735,14.415,16.600,49.91
0.240,6.351,109.995,13.738,14.419,16.600,49.93
0.250,6.351,109.995,13.743,14.424,16.600,49.95
0.260,6.351,109.995,13.748,14.430,16.600,49.98
0.270,6.351,109.995,13.755,14.437,16.600,50.01
0.280,6.350,109.995,13.762,14.445,16.600,50.05
0.290,6.350,109.995,13.770,14.455,16.600,50.09
0.300,6.350,109.995,13.779,14.465,16.600,50.14
0.310,6.349,109.995,13.790,14.477,16.600,50.19
0.320,6.349,109.995,13.801,14.489,16.600,50.25
0.330,6.348,109.995,13.813,14.503,16.600,50.31
0.340,6.347,109.995,13.825,14.517,16.600,50.38
0.350,6.347,109.995,13.839,14.532,16.600,50.45
0.360,6.346,109.995,13.854,14.549,16.600,50.52
0.370,6.345,109.995,13.869,14.566,16.600,50.60
0.380,6.345,109.994,13.885,14.584,16.600,50.69
0.390,6.344,109.994,13.902,14.604,16.600,50.77
0.400,6.343,109.994,13.920,14.624,16.600,50.87
0.410,6.342,109.994,13.939,14.645,16.600,50.96
0.420,6.341,109.994,13.958,14.667,16.600,51.06
0.430,6.340,109.994,13.978,14.689,16.600,51.17
0.440,6.339,109.994,13.999,14.713,16.600,51.28
0.450,6.338,109.994,14.020,14.737,16.600,51.39
0.460,6.337,109.993,14.042,14.762,16.600,51.51
0.470,6.336,109.993,14.065,14.788,16.600,51.63
0.480,6.335,109.993,14.089,14.815,16.600,51.75
0.490,6.334,109.993,14.113,14.842,16.600,51.88
0.500,6.333,109.993,14.138,14.871,16.600,52.01
0.510,6.331,109.993,14.163,14.899,16.600,52.15
0.520,6.330,109.993,14.189,14.929,16.600,52.29
0.530,6.329,109.992,14.216,14.959,16.600,52.43
0.540,6.327,109.992,14.243,14.990,16.600,52.58
0.550,6.326,109.992,14.270,15.021,16.600,52.73
0.560,6.324,109.992,14.298,15.053,16.600,52.88
0.570,6.323,109.992,14.327,15.086,16.600,53.04
0.580,6.321,109.991,14.356,15.119,16.600,53.20
0.590,6.320,109.991,14.385,15.153,16.600,53.36
0.600,6.318,109.991,14.415,15.187,16.600,53.52
0.610,6.317,109.991,14.445,15.221,16.600,53.69
0.620,6.315,109.991,14.476,15.256,16.600,53.86
0.630,6.313,109.990,14.507,15.292,16.600,54.03
0.640,6.312,109.990,14.538,15.328,16.600,54.21
0.650,6.310,109.990,14.570,15.364,16.600,54.39
0.660,6.308,109.990,14.602,15.401,16.600,54.57
0.670,6.306,109.990,14.634,15.438,16.600,54.75
0.680,6.305,109.989,14.667,15.475,16.600,54.94
0.690,6.303,109.989,14.699,15.513,16.600,55.13
0.700,6.301,109.989,14.732,15.551,16.600,55.32
0.710,6.299,109.989,14.765,15.589,16.600,55.51
0.720,6.297,109.988,14.798,15.628,16.600,55.70
0.730,6.295,109.988,14.832,15.666,16.600,55.90
0.740,6.293,109.988,14.865,15.705,16.600,56.10
0.750,6.291,109.988,14.899,15.744,16.600,56.30
0.760,6.289,109.987,14.933,15.783,16.600,56.50
0.770,6.287,109.987,14.967,15.822,16.600,56.70
0.780,6.285,109.987,15.000,15.862,16.600,56.90
0.790,6.283,109.987,15.034,15.901,16.600,57.11
0.800,6.281,109.986,15.068,15.941,16.600,57.31
0.810,6.279,109.986,15.102,15.980,16.600,57.52
0.820,6.277,109.986,15.136,16.020,16.600,57.73
0.830,6.275,109.986,15.170,16.060,16.600,57.94
0.840,6.272,109.985,15.204,16.099,16.600,58.15
0.850,6.270,109.985,15.237,16.139,16.600,58.36
0.860,6.268,109.985,15.271,16.178,16.600,58.57
0.870,6.266,109.985,15.304,16.217,16.600,58.79
0.880,6.264,109.984,15.338,16.257,16.600,59.00
0.890,6.261,109.984,15.371,16.296,16.600,59.22
0.900,6.259,109.984,15.404,16.335,16.600,59.43
0.910,6.257,109.983,15.437,16.374,16.600,59.64
0.920,6.255,109.983,15.470,16.413,16.600,59.86
0.930,6.252,109.983,15.502,16.451,16.600,60.07
0.940,6.250,109.983,15.535,16.490,16.600,60.29
0.950,6.248,109.982,15.567,16.528,16.600,60.50
0.960,6.246,109.982,15.599,16.566,16.600,60.72
0.970,6.243,109.982,15.631,16.604,16.600,60.93
0.980,6.241,109.982,15.662,16.641,16.600,61.15
0.990,6.239,109.981,15.693,16.678,16.600,61.36
1.000,6.236,109.981,15.724,16.715,16.600,61.58
1.010,6.234,109.981,15.754,16.752,16.600,61.79
1.020,6.232,109.980,15.785,16.788,16.600,62.00
1.030,6.229,109.980,15.815,16.824,16.600,62.21
1.040,6.227,109.980,15.844,16.860,16.600,62.42
1.050,6.225,109.980,15.874,16.895,16.600,62.64
1.060,6.222,109.979,15.903,16.930,16.600,62.84
1.070,6.220,109.979,15.931,16.965,16.600,63.05
1.080,6.218,109.979,15.960,16.999,16.600,63.26
1.090,6.216,109.978,15.987,17.033,16.600,63.47
1.100,6.213,109.978,16.015,17.066,16.600,63.67
1.110,6.211,109.978,16.042,17.100,16.600,63.88
1.120,6.209,109.978,16.069,17.132,16.600,64.08
1.130,6.207,109.977,16.095,17.165,16.600,64.28
1.140,6.204,109.977,16.122,17.196,16.600,64.48
1.150,6.202,109.977,16.147,17.228,16.600,64.68
1.160,6.200,109.977,16.172,17.259,16.600,64.88
1.170,6.198,109.976,16.197,17.289,16.600,65.07
1.180,6.195,109.976,16.222,17.320,16.600,65.26
1.190,6.193,109.976,16.246,17.349,16.600,65.45
1.200,6.191,109.976,16.269,17.378,16.600,65.64
1.210,6.189,109.975,16.293,17.407,16.600,65.83
1.220,6.187,109.975,16.315,17.435,16.600,66.02
1.230,6.185,109.975,16.338,17.463,16.600,66.20
1.240,6.183,109.975,16.360,17.491,16.600,66.38
1.250,6.181,109.974,16.381,17.518,16.600,66.56
1.260,6.179,109.974,16.403,17.544,16.600,66.74
1.270,6.177,109.974,16.423,17.570,16.600,66.92
1.280,6.175,109.974,16.444,17.595,16.600,67.09
1.290,6.173,109.973,16.463,17.620,16.600,67.26
1.300,6.171,109.973,16.483,17.645,16.600,67.43
1.310,6.169,109.973,16.502,17.669,16.600,67.59
1.320,6.167,109.973,16.521,17.692,16.600,67.76
1.330,6.165,109.973,16.539,17.715,16.600,67.92
1.340,6.163,109.972,16.557,17.738,16.600,68.07
1.350,6.161,109.972,16.574,17.760,16.600,68.23
1.360,6.159,109.972,16.591,17.781,16.600,68.38
1.370,6.158,109.972,16.607,17.802,16.600,68.53
1.380,6.156,109.972,16.623,17.823,16.600,68.68
1.390,6.154,109.971,16.639,17.843,16.600,68.82
1.400,6.152,109.971,16.654,17.862,16.600,68.97
1.410,6.151,109.971,16.669,17.881,16.600,69.10
1.420,6.149,109.971,16.684,17.900,16.600,69.24
1.430,6.148,109.971,16.698,17.918,16.600,69.37
1.440,6.146,109.970,16.711,17.936,16.600,69.50
1.450,6.145,109.970,16.725,17.953,16.600,69.63
1.460,6.143,109.970,16.738,17.969,16.600,69.75
1.470,6.142,109.970,16.750,17.985,16.600,69.87
1.480,6.140,109.970,16.762,18.001,16.600,69.99
1.490,6.139,109.970,16.774,18.016,16.600,70.11
1.500,6.138,109.969,16.785,18.031,16.600,70.22
1.510,6.136,109.969,16.796,18.045,16.600,70.32
1.520,6.135,109.969,16.806,18.059,16.600,70.43
1.530,6.134,109.969,16.817,18.072,16.600,70.53
1.540,6.133,109.969,16.826,18.085,16.600,70.63
1.550,6.131,109.969,16.836,18.097,16.600,70.72
1.560,6.130,109.969,16.845,18.109,16.600,70.81
1.570,6.129,109.969,16.853,18.120,16.600,70.90
1.580,6.128,109.968,16.862,18.131,16.600,70.99
1.590,6.127,109.968,16.869,18.141,16.600,71.07
1.600,6.126,109.968,16.877,18.151,16.600,71.15
1.610,6.125,109.968,16.884,18.161,16.600,71.22
1.620,6.125,109.968,16.891,18.170,16.600,71.29
1.630,6.124,109.968,16.897,18.178,16.600,71.36
1.640,6.123,109.968,16.903,18.186,16.600,71.42
1.650,6.122,109.968,16.909,18.194,16.600,71.48
1.660,6.122,109.968,16.915,18.201,16.600,71.54
1.670,6.121,109.968,16.920,18.207,16.600,71.59
1.680,6.120,109.967,16.924,18.214,16.600,71.64
1.690,6.120,109.967,16.929,18.219,16.600,71.69
1.700,6.119,109.967,16.933,18.225,16.600,71.73
1.710,6.119,109.967,16.936,18.230,16.600,71.77
1.720,6.118,109.967,16.940,18.234,16.600,71.81
1.730,6.118,109.967,16.943,18.238,16.600,71.84
1.740,6.118,109.967,16.945,18.241,16.600,71.87
1.750,6.117,109.967,16.947,18.244,16.600,71.89
1.760,6.117,109.967,16.949,18.247,16.600,71.91
1.770,6.117,109.967,16.951,18.249,16.600,71.93
1.780,6.117,109.967,16.952,18.251,16.600,71.94
1.790,6.117,109.967,16.953,18.252,16.600,71.95
1.800,6.116,109.967,16.954,18.253,16.600,71.96
1.810,6.116,109.967,16.954,18.253,16.600,71.96
1.820,6.116,109.967,16.954,18.253,16.600,71.96
1.830,6.116,109.967,16.954,18.253,16.600,71.96
1.840,6.117,109.967,16.953,18.252,16.600,71.95
1.850,6.117,109.967,16.952,18.251,16.600,71.94
1.860,6.117,109.967,16.951,18.249,16.600,71.93
1.870,6.117,109.967,16.949,18.247,16.600,71.91
1.880,6.117,109.967,16.947,18.244,16.600,71.89
1.890,6.118,109.967,16.945,18.241,16.600,71.86
1.900,6.118,109.967,16.942,18.237,16.600,71.83
1.910,6.118,109.967,16.939,18.233,16.600,71.80
1.920,6.119,109.967,16.936,18.229,16.600,71.76
1.930,6.119,109.967,16.932,18.224,16.600,71.72
1.940,6.120,109.967,16.928,18.218,16.600,71.68
1.950,6.120,109.968,16.923,18.213,16.600,71.63
1.960,6.121,109.968,16.919,18.206,16.600,71.58
1.970,6.122,109.968,16.914,18.200,16.600,71.53
1.980,6.122,109.968,16.908,18.193,16.600,71.47
1.990,6.123,109.968,16.903,18.185,16.600,71.41
2.000,6.124,109.968,16.896,18.177,16.600,71.35

