t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,7.932,16.800,16.800,50.58
0.020,6.300,110.000,7.932,16.800,16.800,50.58
0.030,6.300,110.000,7.932,16.800,16.800,50.58
0.040,6.300,110.000,7.932,16.800,16.800,50.58
0.050,6.300,110.000,7.932,16.800,16.800,50.58
0.060,6.300,110.000,7.932,16.800,16.800,50.58
0.070,6.300,110.000,7.932,16.800,16.800,50.58
0.080,6.300,110.000,7.932,16.800,16.800,50.58
0.090,6.300,110.000,7.932,16.800,16.800,50.58
0.100,6.300,110.000,7.932,16.800,16.800,50.58
0.110,6.300,110.000,7.932,16.800,16.800,50.58
0.120,6.300,110.000,7.932,16.800,16.800,50.58
0.130,6.300,110.000,7.932,16.800,16.800,50.58
0.140,6.300,110.000,7.932,16.800,16.800,50.58
0.150,6.300,110.000,7.932,16.800,16.800,50.58
0.160,6.300,110.000,7.932,16.800,16.800,50.58
0.170,6.300,110.000,7.932,16.800,16.800,50.58
0.180,6.300,110.000,7.932,16.800,16.800,50.58
0.190,6.300,110.000,7.932,16.800,16.800,50.58
0.200,6.353,109.995,13.886,14.584,16.800,50.58
0.210,6.353,109.995,13.887,14.585,16.800,50.59
0.220,6.353,109.995,13.888,14.586,16.800,50.60
0.230,6.353,109.995,13.891,14.589,16.800,50.61
0.240,6.353,109.995,13.894,14.593,16.800,50.63
0.250,6.352,109.995,13.899,14.598,16.800,50.65
0.260,6.352,109.995,13.904,14.604,16.800,50.68
0.270,6.352,109.995,13.911,14.612,16.800,50.71
0.280,6.352,109.995,13.918,14.620,16.800,50.75
0.290,6.351,109.995,13.926,14.629,16.800,50.79
0.300,6.351,109.995,13.935,14.640,16.800,50.84
0.310,6.350,109.995,13.946,14.651,16.800,50.89
0.320,6.350,109.995,13.957,14.664,16.800,50.95
0.330,6.349,109.995,13.969,14.677,16.800,51.01
0.340,6.349,109.995,13.981,14.692,16.800,51.08
0.350,6.348,109.995,13.995,14.707,16.800,51.15
0.360,6.347,109.995,14.009,14.724,16.800,51.23
0.370,6.346,109.995,14.025,14.741,16.800,51.31
0.380,6.346,109.994,14.041,14.759,16.800,51.39
0.390,6.345,109.994,14.058,14.778,16.800,51.48
0.400,6.344,109.994,14.076,14.799,16.800,51.57
0.410,6.343,109.994,14.094,14.820,16.800,51.67
0.420,6.342,109.994,14.113,14.841,16.800,51.78
0.430,6.341,109.994,14.133,14.864,16.800,51.88
0.440,6.340,109.994,14.154,14.888,16.800,51.99
0.450,6.339,109.994,14.176,14.912,16.800,52.11
0.460,6.338,109.994,14.198,14.937,16.800,52.22
0.470,6.337,109.993,14.221,14.963,16.800,52.35
0.480,6.336,109.993,14.244,14.990,16.800,52.47
0.490,6.334,109.993,14.268,15.017,16.800,52.60
0.500,6.333,109.993,14.293,15.045,16.800,52.74
0.510,6.332,109.993,14.318,15.074,16.800,52.87
0.520,6.331,109.993,14.344,15.104,16.800,53.02
0.530,6.329,109.992,14.370,15.134,16.800,53.16
0.540,6.328,109.992,14.397,15.165,16.800,53.31
0.550,6.326,109.992,14.425,15.196,16.800,53.46
0.560,6.325,109.992,14.453,15.228,16.800,53.61
0.570,6.323,109.992,14.481,15.261,16.800,53.77
0.580,6.322,109.991,14.510,15.294,16.800,53.93
0.590,6.320,109.991,14.539,15.328,16.800,54.10
0.600,6.319,109.991,14.569,15.362,16.800,54.26
0.610,6.317,109.991,14.599,15.396,16.800,54.44
0.620,6.315,109.991,14.630,15.431,16.800,54.61
0.630,6.314,109.990,14.661,15.467,16.800,54.78
0.640,6.312,109.990,14.692,15.503,16.800,54.96
0.650,6.310,109.990,14.723,15.539,16.800,55.14
0.660,6.308,109.990,14.755,15.576,16.800,55.33
0.670,6.306,109.990,14.787,15.613,16.800,55.51
0.680,6.305,109.989,14.820,15.650,16.800,55.70
0.690,6.303,109.989,14.852,15.688,16.800,55.89
0.700,6.301,109.989,14.885,15.726,16.800,56.08
0.710,6.299,109.989,14.918,15.764,16.800,56.28
0.720,6.297,109.988,14.951,15.802,16.800,56.48
0.730,6.295,109.988,14.984,15.841,16.800,56.67
0.740,6.293,109.988,15.018,15.880,16.800,56.87
0.750,6.291,109.988,15.051,15.919,16.800,57.08
0.760,6.289,109.987,15.085,15.958,16.800,57.28
0.770,6.287,109.987,15.118,15.997,16.800,57.49
0.780,6.285,109.987,15.152,16.036,16.800,57.69
0.790,6.282,109.987,15.186,16.076,16.800,57.90
0.800,6.280,109.986,15.219,16.115,16.800,58.11
0.810,6.278,109.986,15.253,16.155,16.800,58.32
0.820,6.276,109.986,15.287,16.194,16.800,58.53
0.830,6.274,109.985,15.320,16.234,16.800,58.75
0.840,6.271,109.985,15.354,16.273,16.800,58.96
0.850,6.269,109.985,15.388,16.313,16.800,59.18
0.860,6.267,109.985,15.421,16.352,16.800,59.39
0.870,6.265,109.984,15.454,16.392,16.800,59.61
