t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,9.532,20.400,20.400,48.07
0.020,10.500,110.000,9.532,20.400,20.400,48.07
0.030,10.500,110.000,9.532,20.400,20.400,48.07
0.040,10.500,110.000,9.532,20.400,20.400,48.07
0.050,10.500,110.000,9.532,20.400,20.400,48.07
0.060,10.500,110.000,9.532,20.400,20.400,48.07
0.070,10.500,110.000,9.532,20.400,20.400,48.07
0.080,10.500,110.000,9.532,20.400,20.400,48.07
0.090,10.500,110.000,9.532,20.400,20.400,48.07
0.100,9.798,109.305,-0.001,3.006,20.400,48.07
0.110,9.798,109.305,-0.001,3.006,20.400,48.09
0.120,9.798,109.305,-0.001,3.006,20.400,48.16
0.130,9.798,109.305,-0.001,3.006,20.400,48.26
0.140,9.798,109.305,-0.001,3.006,20.400,48.40
0.150,9.798,109.305,-0.001,3.006,20.400,48.58
0.160,9.798,109.305,-0.001,3.006,20.400,48.81
0.170,9.798,109.305,-0.001,3.006,20.400,49.07
0.180,9.798,109.305,-0.001,3.006,20.400,49.37
0.190,9.798,109.305,-0.001,3.006,20.400,49.71
0.200,9.798,109.305,-0.001,3.006,20.400,50.09
0.210,9.798,109.305,-0.001,3.006,20.400,50.51
0.220,9.798,109.305,-0.001,3.006,20.400,50.96
0.230,9.798,109.305,-0.001,3.006,20.400,51.46
0.240,9.798,109.305,-0.001,3.006,20.400,51.99
0.250,9.798,109.305,-0.001,3.006,20.400,52.57
0.260,10.493,109.989,18.038,19.267,20.400,53.18
0.270,10.488,109.988,18.178,19.433,20.400,53.81
0.280,10.483,109.987,18.315,19.597,20.400,54.43
0.290,10.478,109.986,18.450,19.759,20.400,55.06
0.300,10.473,109.985,18.582,19.918,20.400,55.69
0.310,10.467,109.984,18.712,20.075,20.400,56.31
0.320,10.462,109.983,18.839,20.230,20.400,56.94
0.330,10.457,109.982,18.964,20.382,20.400,57.56
0.340,10.451,109.981,19.085,20.531,20.400,58.18
0.350,10.446,109.980,19.205,20.678,20.400,58.80
0.360,10.440,109.979,19.321,20.823,20.400,59.42
0.370,10.435,109.978,19.435,20.965,20.400,60.03
0.380,10.429,109.977,19.546,21.104,20.400,60.65
0.390,10.424,109.976,19.654,21.240,20.400,61.26
0.400,10.418,109.975,19.759,21.373,20.400,61.86
0.410,10.413,109.974,19.862,21.504,20.400,62.47
0.420,10.407,109.973,19.962,21.632,20.400,63.07
0.430,10.402,109.972,20.059,21.757,20.400,63.66
0.440,10.396,109.971,20.153,21.879,20.400,64.26
0.450,10.391,109.970,20.244,21.998,20.400,64.84
0.460,10.385,109.969,20.332,22.114,20.400,65.43
0.470,10.380,109.968,20.418,22.227,20.400,66.01
0.480,10.374,109.967,20.500,22.338,20.400,66.58
0.490,10.369,109.966,20.580,22.445,20.400,67.16
0.500,10.363,109.965,20.657,22.550,20.400,67.72
0.510,10.358,109.964,20.732,22.651,20.400,68.28
0.520,10.352,109.963,20.803,22.750,20.400,68.84
0.530,10.347,109.962,20.872,22.846,20.400,69.38
0.540,10.341,109.961,20.938,22.939,20.400,69.93
0.550,10.336,109.960,21.002,23.029,20.400,70.46
0.560,10.331,109.959,21.062,23.116,20.400,71.00
0.570,10.325,109.958,21.121,23.200,20.400,71.52
0.580,10.320,109.957,21.177,23.282,20.400,72.04
0.590,10.315,109.957,21.230,23.361,20.400,72.55
0.600,10.310,109.956,21.281,23.437,20.400,73.05
0.610,10.305,109.955,21.329,23.511,20.400,73.55
0.620,10.300,109.954,21.376,23.582,20.400,74.04
0.630,10.295,109.953,21.420,23.650,20.400,74.53
0.640,10.290,109.952,21.461,23.716,20.400,75.00
0.650,10.285,109.951,21.501,23.779,20.400,75.47
0.660,10.280,109.951,21.538,23.840,20.400,75.93
0.670,10.275,109.950,21.574,23.899,20.400,76.38
0.680,10.270,109.949,21.607,23.955,20.400,76.83
0.690,10.266,109.948,21.639,24.009,20.400,77.27
0.700,10.261,109.947,21.669,24.061,20.400,77.69
0.710,10.257,109.947,21.697,24.111,20.400,78.12
0.720,10.252,109.946,21.723,24.158,20.400,78.53
0.730,10.248,109.945,21.747,24.203,20.400,78.93
0.740,10.244,109.944,21.770,24.247,20.400,79.33
0.750,10.240,109.944,21.792,24.288,20.400,79.71
0.760,10.236,109.943,21.812,24.328,20.400,80.09
0.770,10.232,109.942,21.830,24.365,20.400,80.46
0.780,10.228,109.942,21.848,24.401,20.400,80.82
0.790,10.224,109.941,21.863,24.436,20.400,81.18
0.800,10.220,109.941,21.878,24.468,20.400,81.52
0.810,10.217,109.940,21.892,24.499,20.400,81.85
0.820,10.213,109.939,21.904,24.528,20.400,82.18
0.830,10.210,109.939,21.916,24.556,20.400,82.50
0.840,10.206,109.938,21.926,24.583,20.400,82.80
0.850,10.203,109.938,21.935,24.608,20.400,83.10
0.860,10.200,109.937,21.944,24.631,20.400,83.39
0.870,10.197,109.937,21.952,24.654,20.400,83.67
0.880,10.194,109.936,21.959,24.675,20.400,83.94
0.890,10.191,109.936,21.965,24.695,20.400,84.20
0.900,10.188,109.935,21.971,24.713,20.400,84.45
0.910,10.186,109.935,21.976,24.731,20.400,84.69
0.920,10.183,109.934,21.980,24.748,20.400,84.92
0.930,10.181,109.934,21.984,24.763,20.400,85.15
0.940,10.178,109.934,21.987,24.778,20.400,85.36
0.950,10.176,109.933,21.990,24.791,20.400,85.56
0.960,10.174,109.933,21.993,24.804,20.400,85.76
0.970,10.172,109.933,21.995,24.816,20.400,85.94
0.980,10.170,109.932,21.997,24.827,20.400,86.12
0.990,10.168,109.932,21.998,24.837,20.400,86.28
1.000,10.166,109.932,22.000,24.847,20.400,86.44
1.010,10.165,109.931,22.001,24.855,20.400,86.59
1.020,10.163,109.931,22.001,24.863,20.400,86.72
1.030,10.162,109.931,22.002,24.871,20.400,86.85
1.040,10.160,109.931,22.003,24.877,20.400,86.97
1.050,10.159,109.931,22.003,24.883,20.400,87.07
1.060,10.158,109.930,22.003,24.889,20.400,87.17
1.070,10.157,109.930,22.004,24.894,20.400,87.26
1.080,10.156,109.930,22.004,24.898,20.400,87.34
1.090,10.155,109.930,22.004,24.902,20.400,87.41
1.100,10.155,109.930,22.004,24.905,20.400,87.46
1.110,10.154,109.930,22.004,24.907,20.400,87.51
1.120,10.154,109.930,22.004,24.909,20.400,87.55
1.130,10.154,109.930,22.004,24.911,20.400,87.58
1.140,10.153,109.930,22.004,24.912,20.400,87.60
1.150,10.153,109.930,22.004,24.912,20.400,87.61
1.160,10.153,109.930,22.004,24.912,20.400,87.61
1.170,10.153,109.930,22.004,24.912,20.400,87.60
1.180,10.154,109.930,22.004,24.911,20.400,87.58
1.190,10.154,109.930,22.004,24.909,20.400,87.55
1.200,10.154,109.930,22.004,24.907,20.400,87.52
1.210,10.155,109.930,22.004,24.905,20.400,87.47
1.220,10.155,109.930,22.004,24.902,20.400,87.41
1.230,10.156,109.930,22.004,24.898,20.400,87.34
1.240,10.157,109.930,22.004,24.894,20.400,87.26
1.250,10.158,109.930,22.003,24.889,20.400,87.18
1.260,10.159,109.931,22.003,24.884,20.400,87.08
1.270,10.160,109.931,22.003,24.878,20.400,86.97
1.280,10.162,109.931,22.002,24.871,20.400,86.86
1.290,10.163,109.931,22.002,24.864,20.400,86.73
1.300,10.165,109.931,22.001,24.856,20.400,86.59
1.310,10.166,109.932,22.000,24.847,20.400,86.45
1.320,10.168,109.932,21.998,24.838,20.400,86.29
1.330,10.170,109.932,21.997,24.828,20.400,86.13
1.340,10.172,109.933,21.995,24.817,20.400,85.96
1.350,10.174,109.933,21.993,24.805,20.400,85.77
1.360,10.176,109.933,21.990,24.792,20.400,85.58
1.370,10.178,109.934,21.988,24.779,20.400,85.38
1.380,10.180,109.934,21.984,24.765,20.400,85.17
1.390,10.183,109.934,21.980,24.749,20.400,84.95
1.400,10.185,109.935,21.976,24.733,20.400,84.72
1.410,10.188,109.935,21.971,24.715,20.400,84.48
1.420,10.191,109.936,21.966,24.697,20.400,84.23
1.430,10.194,109.936,21.960,24.677,20.400,83.97
1.440,10.196,109.937,21.953,24.656,20.400,83.70
1.450,10.199,109.937,21.945,24.634,20.400,83.43
1.460,10.203,109.938,21.937,24.611,20.400,83.14
1.470,10.206,109.938,21.927,24.586,20.400,82.85
1.480,10.209,109.939,21.917,24.560,20.400,82.54
1.490,10.213,109.939,21.906,24.533,20.400,82.23
1.500,10.216,109.940,21.894,24.504,20.400,81.91
1.510,10.220,109.940,21.881,24.474,20.400,81.58
1.520,10.223,109.941,21.866,24.442,20.400,81.24
1.530,10.227,109.942,21.851,24.408,20.400,80.89
1.540,10.231,109.942,21.834,24.373,20.400,80.54
1.550,10.235,109.943,21.816,24.336,20.400,80.17
1.560,10.239,109.944,21.796,24.297,20.400,79.80
1.570,10.243,109.944,21.776,24.257,20.400,79.42
1.580,10.247,109.945,21.753,24.214,20.400,79.03
1.590,10.251,109.946,21.729,24.170,20.400,78.63
1.600,10.256,109.946,21.704,24.124,20.400,78.23
1.610,10.260,109.947,21.677,24.075,20.400,77.82
1.620,10.264,109.948,21.648,24.025,20.400,77.40
1.630,10.269,109.949,21.617,23.972,20.400,76.97
1.640,10.274,109.950,21.585,23.918,20.400,76.53
1.650,10.278,109.950,21.551,23.861,20.400,76.09
1.660,10.283,109.951,21.515,23.802,20.400,75.64
1.670,10.288,109.952,21.476,23.740,20.400,75.18
1.680,10.293,109.953,21.436,23.676,20.400,74.71
1.690,10.297,109.954,21.394,23.610,20.400,74.24
1.700,10.302,109.954,21.350,23.542,20.400,73.76
1.710,10.307,109.955,21.303,23.470,20.400,73.28
1.720,10.312,109.956,21.254,23.397,20.400,72.79
1.730,10.318,109.957,21.203,23.321,20.400,72.29
1.740,10.323,109.958,21.150,23.242,20.400,71.78
1.750,10.328,109.959,21.094,23.161,20.400,71.28
1.760,10.333,109.960,21.036,23.077,20.400,70.76
1.770,10.338,109.961,20.975,22.991,20.400,70.24
1.780,10.343,109.962,20.912,22.902,20.400,69.71
1.790,10.349,109.962,20.847,22.810,20.400,69.18
1.800,10.354,109.963,20.779,22.716,20.400,68.64
1.810,10.359,109.964,20.708,22.619,20.400,68.10
1.820,10.365,109.965,20.635,22.520,20.400,67.56
1.830,10.370,109.966,20.560,22.418,20.400,67.01
1.840,10.375,109.967,20.482,22.313,20.400,66.45
1.850,10.381,109.968,20.401,22.205,20.400,65.90
1.860,10.386,109.969,20.318,22.095,20.400,65.34
1.870,10.391,109.970,20.233,21.983,20.400,64.77
1.880,10.397,109.971,20.144,21.868,20.400,64.20
1.890,10.402,109.972,20.054,21.750,20.400,63.63
1.900,10.407,109.973,19.961,21.630,20.400,63.06
1.910,10.413,109.974,19.865,21.508,20.400,62.49
1.920,10.418,109.975,19.767,21.383,20.400,61.91
1.930,10.423,109.976,19.667,21.256,20.400,61.33
1.940,10.429,109.977,19.564,21.126,20.400,60.75
1.950,10.434,109.978,19.459,20.995,20.400,60.17
1.960,10.439,109.979,19.352,20.861,20.400,59.58
1.970,10.444,109.980,19.243,20.725,20.400,59.00
1.980,10.449,109.981,19.131,20.588,20.400,58.42
1.990,10.454,109.982,19.017,20.448,20.400,57.83
2.000,10.459,109.983,18.902,20.307,20.400,57.25

