t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,9.404,20.100,20.100,47.23
0.020,10.500,110.000,9.404,20.100,20.100,47.23
0.030,10.500,110.000,9.404,20.100,20.100,47.23
0.040,10.500,110.000,9.404,20.100,20.100,47.23
0.050,10.500,110.000,9.404,20.100,20.100,47.23
0.060,10.500,110.000,9.404,20.100,20.100,47.23
0.070,10.500,110.000,9.404,20.100,20.100,47.23
0.080,10.500,110.000,9.404,20.100,20.100,47.23
0.090,10.500,110.000,9.404,20.100,20.100,47.23
0.100,9.791,109.304,-0.001,3.002,20.100,47.23
0.110,9.791,109.304,-0.001,3.002,20.100,47.25
0.120,9.791,109.304,-0.001,3.002,20.100,47.31
0.130,9.791,109.304,-0.001,3.002,20.100,47.41
0.140,9.791,109.304,-0.001,3.002,20.100,47.55
0.150,9.791,109.304,-0.001,3.002,20.100,47.73
0.160,9.791,109.304,-0.001,3.002,20.100,47.95
0.170,9.791,109.304,-0.001,3.002,20.100,48.20
0.180,9.791,109.304,-0.001,3.002,20.100,48.50
0.190,9.791,109.304,-0.001,3.002,20.100,48.84
0.200,9.791,109.304,-0.001,3.002,20.100,49.21
0.210,9.791,109.304,-0.001,3.002,20.100,49.62
0.220,9.791,109.304,-0.001,3.002,20.100,50.07
0.230,9.791,109.304,-0.001,3.002,20.100,50.56
0.240,9.791,109.304,-0.001,3.002,20.100,51.08
0.250,9.791,109.304,-0.001,3.002,20.100,51.64
0.260,10.494,109.989,17.812,19.001,20.100,52.24
0.270,10.489,109.988,17.953,19.167,20.100,52.86
0.280,10.484,109.987,18.091,19.331,20.100,53.48
0.290,10.479,109.986,18.227,19.493,20.100,54.10
0.300,10.474,109.985,18.360,19.653,20.100,54.71
0.310,10.468,109.984,18.491,19.810,20.100,55.33
0.320,10.463,109.983,18.620,19.965,20.100,55.94
0.330,10.458,109.982,18.746,20.118,20.100,56.55
0.340,10.453,109.981,18.869,20.268,20.100,57.16
0.350,10.448,109.980,18.990,20.416,20.100,57.77
0.360,10.442,109.979,19.108,20.561,20.100,58.38
0.370,10.437,109.978,19.223,20.704,20.100,58.98
0.380,10.432,109.977,19.336,20.844,20.100,59.58
0.390,10.427,109.976,19.446,20.981,20.100,60.18
0.400,10.421,109.975,19.553,21.116,20.100,60.78
0.410,10.416,109.974,19.658,21.247,20.100,61.37
0.420,10.411,109.973,19.760,21.376,20.100,61.96
0.430,10.405,109.972,19.859,21.503,20.100,62.54
0.440,10.400,109.971,19.955,21.626,20.100,63.12
0.450,10.394,109.971,20.048,21.746,20.100,63.70
0.460,10.389,109.970,20.139,21.864,20.100,64.27
0.470,10.384,109.969,20.227,21.979,20.100,64.84
0.480,10.378,109.968,20.312,22.091,20.100,65.40
0.490,10.373,109.967,20.394,22.200,20.100,65.96
0.500,10.368,109.966,20.474,22.306,20.100,66.51
0.510,10.362,109.965,20.551,22.410,20.100,67.06
0.520,10.357,109.964,20.625,22.510,20.100,67.60
0.530,10.352,109.963,20.697,22.608,20.100,68.14
0.540,10.347,109.962,20.765,22.702,20.100,68.67
0.550,10.342,109.961,20.832,22.794,20.100,69.19
0.560,10.336,109.960,20.895,22.884,20.100,69.71
0.570,10.331,109.959,20.957,22.970,20.100,70.22
0.580,10.326,109.958,21.015,23.054,20.100,70.73
0.590,10.321,109.958,21.072,23.135,20.100,71.22
0.600,10.316,109.957,21.125,23.213,20.100,71.72
0.610,10.311,109.956,21.177,23.288,20.100,72.20
0.620,10.307,109.955,21.226,23.362,20.100,72.68
0.630,10.302,109.954,21.273,23.432,20.100,73.14
0.640,10.297,109.953,21.318,23.500,20.100,73.61
0.650,10.292,109.953,21.360,23.565,20.100,74.06
0.660,10.288,109.952,21.401,23.629,20.100,74.50
0.670,10.283,109.951,21.439,23.689,20.100,74.94
0.680,10.279,109.950,21.476,23.748,20.100,75.37
0.690,10.274,109.949,21.510,23.804,20.100,75.79
0.700,10.270,109.949,21.543,23.857,20.100,76.21
0.710,10.266,109.948,21.574,23.909,20.100,76.61
0.720,10.262,109.947,21.604,23.959,20.100,77.01
0.730,10.257,109.947,21.631,24.006,20.100,77.40
0.740,10.253,109.946,21.657,24.052,20.100,77.77
0.750,10.249,109.945,21.682,24.095,20.100,78.15
0.760,10.246,109.945,21.704,24.137,20.100,78.51
0.770,10.242,109.944,21.726,24.176,20.100,78.86
0.780,10.238,109.943,21.746,24.214,20.100,79.20
0.790,10.235,109.943,21.765,24.250,20.100,79.54
0.800,10.231,109.942,21.783,24.285,20.100,79.86
0.810,10.228,109.942,21.799,24.317,20.100,80.18
0.820,10.224,109.941,21.814,24.348,20.100,80.48
0.830,10.221,109.941,21.828,24.378,20.100,80.78
0.840,10.218,109.940,21.842,24.406,20.100,81.07
0.850,10.215,109.940,21.854,24.433,20.100,81.35
0.860,10.212,109.939,21.865,24.458,20.100,81.62
0.870,10.209,109.939,21.875,24.482,20.100,81.88
0.880,10.207,109.938,21.885,24.504,20.100,82.13
0.890,10.204,109.938,21.894,24.526,20.100,82.37
0.900,10.201,109.937,21.902,24.546,20.100,82.60
0.910,10.199,109.937,21.909,24.565,20.100,82.82
0.920,10.197,109.936,21.916,24.582,20.100,83.03
0.930,10.195,109.936,21.922,24.599,20.100,83.23
0.940,10.192,109.936,21.928,24.615,20.100,83.42
0.950,10.190,109.935,21.933,24.629,20.100,83.60
0.960,10.189,109.935,21.937,24.643,20.100,83.77
0.970,10.187,109.935,21.941,24.655,20.100,83.94
0.980,10.185,109.935,21.945,24.667,20.100,84.09
0.990,10.184,109.934,21.949,24.678,20.100,84.23
1.000,10.182,109.934,21.952,24.688,20.100,84.36
1.010,10.181,109.934,21.954,24.697,20.100,84.48
1.020,10.180,109.934,21.956,24.705,20.100,84.60
1.030,10.178,109.933,21.959,24.712,20.100,84.70
1.040,10.177,109.933,21.960,24.719,20.100,84.79
1.050,10.177,109.933,21.962,24.725,20.100,84.87
1.060,10.176,109.933,21.963,24.730,20.100,84.94
1.070,10.175,109.933,21.964,24.734,20.100,85.01
1.080,10.174,109.933,21.965,24.738,20.100,85.06
1.090,10.174,109.933,21.966,24.741,20.100,85.10
1.100,10.174,109.933,21.966,24.743,20.100,85.13
1.110,10.173,109.933,21.967,24.744,20.100,85.15
1.120,10.173,109.933,21.967,24.745,20.100,85.17
1.130,10.173,109.933,21.967,24.745,20.100,85.17
1.140,10.173,109.933,21.967,24.745,20.100,85.16
1.150,10.174,109.933,21.967,24.743,20.100,85.14
1.160,10.174,109.933,21.966,24.741,20.100,85.11
1.170,10.174,109.933,21.965,24.739,20.100,85.07
1.180,10.175,109.933,21.965,24.735,20.100,85.03
1.190,10.175,109.933,21.964,24.731,20.100,84.97
1.200,10.176,109.933,21.962,24.726,20.100,84.90
1.210,10.177,109.933,21.961,24.721,20.100,84.82
1.220,10.178,109.933,21.959,24.715,20.100,84.73
1.230,10.179,109.934,21.957,24.707,20.100,84.63
1.240,10.180,109.934,21.955,24.700,20.100,84.53
1.250,10.182,109.934,21.952,24.691,20.100,84.41
1.260,10.183,109.934,21.950,24.681,20.100,84.28
1.270,10.185,109.934,21.946,24.671,20.100,84.14
1.280,10.186,109.935,21.943,24.660,20.100,83.99
1.290,10.188,109.935,21.939,24.648,20.100,83.84
1.300,10.190,109.935,21.935,24.634,20.100,83.67
1.310,10.192,109.936,21.930,24.620,20.100,83.49
1.320,10.194,109.936,21.924,24.605,20.100,83.31
1.330,10.196,109.936,21.918,24.589,20.100,83.11
1.340,10.198,109.937,21.912,24.572,20.100,82.90
1.350,10.201,109.937,21.905,24.554,20.100,82.69
1.360,10.203,109.938,21.897,24.534,20.100,82.46
1.370,10.206,109.938,21.889,24.513,20.100,82.23
1.380,10.208,109.938,21.880,24.492,20.100,81.98
1.390,10.211,109.939,21.870,24.468,20.100,81.73
1.400,10.214,109.939,21.859,24.444,20.100,81.47
1.410,10.217,109.940,21.847,24.418,20.100,81.19
1.420,10.220,109.940,21.834,24.391,20.100,80.91
1.430,10.223,109.941,21.821,24.362,20.100,80.62
1.440,10.226,109.941,21.806,24.332,20.100,80.32
1.450,10.229,109.942,21.791,24.300,20.100,80.01
1.460,10.233,109.942,21.774,24.267,20.100,79.70
1.470,10.236,109.943,21.756,24.232,20.100,79.37
1.480,10.240,109.944,21.736,24.196,20.100,79.03
1.490,10.244,109.944,21.716,24.157,20.100,78.69
1.500,10.247,109.945,21.694,24.117,20.100,78.34
1.510,10.251,109.946,21.670,24.075,20.100,77.97
1.520,10.255,109.946,21.646,24.031,20.100,77.60
1.530,10.259,109.947,21.619,23.986,20.100,77.23
1.540,10.263,109.948,21.591,23.938,20.100,76.84
1.550,10.267,109.948,21.562,23.888,20.100,76.45
1.560,10.272,109.949,21.530,23.836,20.100,76.04
1.570,10.276,109.950,21.497,23.782,20.100,75.63
1.580,10.280,109.951,21.463,23.726,20.100,75.21
1.590,10.285,109.951,21.426,23.668,20.100,74.79
1.600,10.289,109.952,21.387,23.608,20.100,74.35
1.610,10.294,109.953,21.347,23.545,20.100,73.91
1.620,10.298,109.954,21.304,23.480,20.100,73.47
1.630,10.303,109.954,21.260,23.412,20.100,73.01
1.640,10.308,109.955,21.213,23.342,20.100,72.55
1.650,10.313,109.956,21.164,23.270,20.100,72.08
1.660,10.317,109.957,21.113,23.195,20.100,71.60
1.670,10.322,109.958,21.060,23.118,20.100,71.12
1.680,10.327,109.959,21.005,23.038,20.100,70.63
1.690,10.332,109.959,20.947,22.956,20.100,70.14
1.700,10.337,109.960,20.887,22.871,20.100,69.64
1.710,10.342,109.961,20.824,22.784,20.100,69.13
1.720,10.347,109.962,20.759,22.694,20.100,68.62
1.730,10.352,109.963,20.692,22.601,20.100,68.11
1.740,10.357,109.964,20.622,22.506,20.100,67.58
1.750,10.362,109.965,20.550,22.409,20.100,67.06
1.760,10.368,109.966,20.476,22.308,20.100,66.52
1.770,10.373,109.967,20.399,22.206,20.100,65.99
1.780,10.378,109.968,20.319,22.100,20.100,65.45
1.790,10.383,109.968,20.237,21.992,20.100,64.90
1.800,10.388,109.969,20.152,21.882,20.100,64.36
1.810,10.393,109.970,20.065,21.768,20.100,63.81
1.820,10.399,109.971,19.976,21.653,20.100,63.25
1.830,10.404,109.972,19.884,21.535,20.100,62.69
1.840,10.409,109.973,19.790,21.415,20.100,62.13
1.850,10.414,109.974,19.693,21.292,20.100,61.57
1.860,10.419,109.975,19.594,21.167,20.100,61.00
1.870,10.424,109.976,19.493,21.039,20.100,60.44
1.880,10.429,109.977,19.389,20.910,20.100,59.87
1.890,10.434,109.978,19.283,20.778,20.100,59.30
1.900,10.439,109.979,19.175,20.644,20.100,58.73
1.910,10.444,109.980,19.065,20.509,20.100,58.16
1.920,10.449,109.981,18.953,20.371,20.100,57.58
1.930,10.454,109.982,18.839,20.231,20.100,57.01
1.940,10.459,109.982,18.722,20.090,20.100,56.44
1.950,10.464,109.983,18.604,19.947,20.100,55.87
1.960,10.469,109.984,18.485,19.803,20.100,55.30
1.970,10.473,109.985,18.363,19.657,20.100,54.73
1.980,10.478,109.986,18.240,19.509,20.100,54.16
1.990,10.483,109.987,18.116,19.361,20.100,53.59
2.000,10.487,109.988,17.990,19.211,20.100,53.03

