t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,16.255,35.500,35.500,61.38
0.020,10.500,110.000,16.255,35.500,35.500,61.38
0.030,10.500,110.000,16.255,35.500,35.500,61.38
0.040,10.500,110.000,16.255,35.500,35.500,61.38
0.050,10.500,110.000,16.255,35.500,35.500,61.38
0.060,10.500,110.000,16.255,35.500,35.500,61.38
0.070,10.500,110.000,16.255,35.500,35.500,61.38
0.080,10.500,110.000,16.255,35.500,35.500,61.38
0.090,10.500,110.000,16.255,35.500,35.500,61.38
0.100,10.581,110.003,28.484,30.695,35.500,61.38
0.110,10.581,110.003,28.486,30.697,35.500,61.39
0.120,10.580,110.003,28.490,30.703,35.500,61.41
0.130,10.580,110.002,28.498,30.712,35.500,61.44
0.140,10.580,110.002,28.508,30.724,35.500,61.47
0.150,10.579,110.002,28.521,30.741,35.500,61.52
0.160,10.578,110.002,28.536,30.760,35.500,61.59
0.170,10.577,110.002,28.555,30.783,35.500,61.66
0.180,10.576,110.002,28.576,30.810,35.500,61.74
0.190,10.575,110.002,28.600,30.839,35.500,61.83
0.200,10.574,110.001,28.626,30.872,35.500,61.94
0.210,10.573,110.001,28.655,30.909,35.500,62.05
0.220,10.571,110.001,28.686,30.948,35.500,62.18
0.230,10.569,110.000,28.720,30.990,35.500,62.31
0.240,10.568,110.000,28.756,31.035,35.500,62.45
0.250,10.566,110.000,28.794,31.084,35.500,62.61
0.260,10.564,109.999,28.835,31.134,35.500,62.77
0.270,10.562,109.999,28.877,31.188,35.500,62.94
0.280,10.559,109.998,28.922,31.244,35.500,63.13
0.290,10.557,109.998,28.968,31.303,35.500,63.32
0.300,10.554,109.998,29.017,31.365,35.500,63.52
0.310,10.552,109.997,29.067,31.428,35.500,63.73
0.320,10.549,109.996,29.118,31.494,35.500,63.94
0.330,10.546,109.996,29.172,31.562,35.500,64.17
0.340,10.543,109.995,29.226,31.632,35.500,64.41
0.350,10.540,109.995,29.283,31.705,35.500,64.65
0.360,10.537,109.994,29.340,31.779,35.500,64.90
0.370,10.534,109.994,29.399,31.854,35.500,65.16
0.380,10.530,109.993,29.459,31.932,35.500,65.43
0.390,10.527,109.992,29.520,32.011,35.500,65.70
0.400,10.523,109.992,29.582,32.091,35.500,65.98
0.410,10.519,109.991,29.644,32.173,35.500,66.27
0.420,10.516,109.990,29.707,32.256,35.500,66.57
0.430,10.512,109.989,29.771,32.340,35.500,66.87
0.440,10.508,109.989,29.836,32.425,35.500,67.18
0.450,10.504,109.988,29.901,32.511,35.500,67.49
0.460,10.499,109.987,29.966,32.598,35.500,67.82
0.470,10.495,109.986,30.032,32.686,35.500,68.14
0.480,10.491,109.985,30.097,32.774,35.500,68.48
0.490,10.486,109.985,30.163,32.863,35.500,68.82
0.500,10.481,109.984,30.229,32.952,35.500,69.16
0.510,10.477,109.983,30.294,33.041,35.500,69.51
0.520,10.472,109.982,30.360,33.130,35.500,69.87
0.530,10.467,109.981,30.425,33.220,35.500,70.23
0.540,10.462,109.980,30.489,33.309,35.500,70.59
0.550,10.457,109.979,30.554,33.399,35.500,70.96
0.560,10.452,109.978,30.617,33.488,35.500,71.33
0.570,10.447,109.977,30.680,33.577,35.500,71.71
0.580,10.442,109.976,30.743,33.665,35.500,72.09
0.590,10.437,109.975,30.804,33.754,35.500,72.47
0.600,10.431,109.974,30.865,33.841,35.500,72.86
0.610,10.426,109.973,30.924,33.928,35.500,73.25
0.620,10.420,109.972,30.983,34.014,35.500,73.65
0.630,10.415,109.971,31.041,34.099,35.500,74.04
0.640,10.409,109.970,31.097,34.184,35.500,74.44
0.650,10.404,109.969,31.153,34.267,35.500,74.85
0.660,10.398,109.968,31.207,34.350,35.500,75.25
0.670,10.392,109.967,31.260,34.431,35.500,75.66
0.680,10.386,109.966,31.311,34.511,35.500,76.07
0.690,10.380,109.965,31.361,34.590,35.500,76.48
0.700,10.375,109.964,31.410,34.668,35.500,76.89
0.710,10.369,109.963,31.457,34.745,35.500,77.30
0.720,10.363,109.962,31.503,34.820,35.500,77.72
0.730,10.357,109.961,31.547,34.893,35.500,78.13
0.740,10.351,109.960,31.590,34.966,35.500,78.55
0.750,10.345,109.959,31.631,35.036,35.500,78.97
0.760,10.338,109.958,31.671,35.106,35.500,79.39
0.770,10.332,109.957,31.708,35.173,35.500,79.81
0.780,10.326,109.956,31.744,35.239,35.500,80.23
0.790,10.320,109.955,31.779,35.304,35.500,80.65
0.800,10.314,109.954,31.812,35.367,35.500,81.07
0.810,10.308,109.952,31.843,35.428,35.500,81.49
0.820,10.301,109.951,31.872,35.487,35.500,81.91
0.830,10.295,109.950,31.899,35.545,35.500,82.32
0.840,10.289,109.949,31.925,35.601,35.500,82.74
0.850,10.283,109.948,31.949,35.655,35.500,83.16
0.860,10.277,109.947,31.972,35.707,35.500,83.58
0.870,10.270,109.946,31.992,35.758,35.500,84.00
0.880,10.264,109.945,32.011,35.807,35.500,84.42
0.890,10.258,109.944,32.028,35.854,35.500,84.83
0.900,10.252,109.943,32.044,35.899,35.500,85.25
0.910,10.245,109.942,32.057,35.943,35.500,85.66
0.920,10.239,109.941,32.069,35.985,35.500,86.07
0.930,10.233,109.940,32.080,36.025,35.500,86.48
0.940,10.227,109.939,32.088,36.063,35.500,86.89
0.950,10.220,109.938,32.095,36.100,35.500,87.30
0.960,10.214,109.936,32.101,36.134,35.500,87.71
0.970,10.208,109.935,32.104,36.167,35.500,88.11
0.980,10.202,109.934,32.106,36.199,35.500,88.52
0.990,10.196,109.933,32.107,36.228,35.500,88.92
1.000,10.189,109.932,32.106,36.256,35.500,89.32
1.010,10.183,109.931,32.103,36.282,35.500,89.72
1.020,10.177,109.930,32.099,36.307,35.500,90.11
1.030,10.171,109.929,32.093,36.329,35.500,90.51
1.040,10.165,109.928,32.086,36.351,35.500,90.90
1.050,10.159,109.927,32.077,36.370,35.500,91.29
1.060,10.153,109.926,32.067,36.388,35.500,91.68
1.070,10.147,109.925,32.056,36.405,35.500,92.07
1.080,10.141,109.924,32.043,36.420,35.500,92.45
1.090,10.135,109.923,32.028,36.433,35.500,92.83
1.100,10.129,109.922,32.013,36.445,35.500,93.21
1.110,10.123,109.922,31.996,36.455,35.500,93.59
1.120,10.118,109.921,31.978,36.464,35.500,93.97
1.130,10.112,109.920,31.958,36.472,35.500,94.34
1.140,10.106,109.919,31.937,36.478,35.500,94.71
1.150,10.100,109.918,31.916,36.483,35.500,95.08
1.160,10.094,109.917,31.892,36.486,35.500,95.45
1.170,10.089,109.916,31.868,36.488,35.500,95.81
1.180,10.083,109.915,31.843,36.489,35.500,96.18
1.190,10.077,109.914,31.816,36.488,35.500,96.54
1.200,10.072,109.913,31.789,36.486,35.500,96.90
1.210,10.066,109.912,31.760,36.483,35.500,97.25
1.220,10.061,109.911,31.730,36.479,35.500,97.61
1.230,10.055,109.911,31.700,36.474,35.500,97.96
1.240,10.050,109.910,31.668,36.467,35.500,98.31
1.250,10.044,109.909,31.635,36.459,35.500,98.65
1.260,10.039,109.908,31.601,36.450,35.500,99.00
1.270,10.033,109.907,31.567,36.440,35.500,99.34
1.280,10.028,109.906,31.531,36.429,35.500,99.68
1.290,10.023,109.905,31.495,36.417,35.500,100.02
1.300,10.017,109.905,31.458,36.403,35.500,100.36
1.310,10.012,109.904,31.420,36.389,35.500,100.70
1.320,10.007,109.903,31.380,36.374,35.500,101.03
1.330,10.002,109.902,31.341,36.357,35.500,101.36
1.340,9.996,109.901,31.300,36.340,35.500,101.69
1.350,9.991,109.901,31.259,36.322,35.500,102.02
1.360,9.986,109.900,31.216,36.303,35.500,102.34
1.370,9.981,109.899,31.173,36.283,35.500,102.67
1.380,9.976,109.898,31.129,36.261,35.500,102.99
1.390,9.971,109.897,31.085,36.240,35.500,103.31
1.400,9.966,109.897,31.040,36.217,35.500,103.63
1.410,9.961,109.896,30.993,36.193,35.500,103.95
1.420,9.956,109.895,30.947,36.168,35.500,104.26
1.430,9.951,109.894,30.899,36.143,35.500,104.58
1.440,9.946,109.894,30.851,36.117,35.500,104.89
1.450,9.941,109.893,30.802,36.089,35.500,105.20
1.460,9.936,109.892,30.752,36.061,35.500,105.52
1.470,9.931,109.891,30.702,36.033,35.500,105.83
1.480,9.927,109.891,30.651,36.003,35.500,106.13
1.490,9.922,109.890,30.599,35.973,35.500,106.44
1.500,9.917,109.889,30.546,35.941,35.500,106.75
1.510,9.912,109.888,30.493,35.909,35.500,107.05
1.520,9.907,109.888,30.439,35.876,35.500,107.36
1.530,9.903,109.887,30.384,35.843,35.500,107.66
1.540,9.898,109.886,30.329,35.808,35.500,107.97
1.550,9.893,109.886,30.273,35.773,35.500,108.27
1.560,9.888,109.885,30.216,35.736,35.500,108.57
1.570,9.884,109.884,30.158,35.699,35.500,108.87
