t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,16.294,35.600,35.600,61.63
0.020,10.500,110.000,16.294,35.600,35.600,61.63
0.030,10.500,110.000,16.294,35.600,35.600,61.63
0.040,10.500,110.000,16.294,35.600,35.600,61.63
0.050,10.500,110.000,16.294,35.600,35.600,61.63
0.060,10.500,110.000,16.294,35.600,35.600,61.63
0.070,10.500,110.000,16.294,35.600,35.600,61.63
0.080,10.500,110.000,16.294,35.600,35.600,61.63
0.090,10.500,110.000,16.294,35.600,35.600,61.63
0.100,10.500,110.000,16.294,35.600,35.600,61.63
0.100,10.581,110.003,28.554,30.781,35.600,61.63
0.110,10.581,110.003,28.555,30.783,35.600,61.64
0.120,10.581,110.003,28.560,30.789,35.600,61.66
0.130,10.581,110.003,28.567,30.798,35.600,61.69
0.140,10.580,110.002,28.577,30.810,35.600,61.72
0.150,10.580,110.002,28.590,30.826,35.600,61.78
0.160,10.579,110.002,28.606,30.846,35.600,61.84
0.170,10.578,110.002,28.624,30.869,35.600,61.91
0.180,10.577,110.002,28.645,30.895,35.600,61.99
0.190,10.576,110.002,28.669,30.925,35.600,62.08
0.200,10.574,110.001,28.695,30.958,35.600,62.19
0.210,10.573,110.001,28.724,30.994,35.600,62.30
0.220,10.572,110.001,28.755,31.033,35.600,62.43
0.230,10.570,110.000,28.788,31.075,35.600,62.56
0.240,10.568,110.000,28.824,31.120,35.600,62.71
0.250,10.566,110.000,28.862,31.168,35.600,62.86
0.260,10.564,109.999,28.902,31.219,35.600,63.02
0.270,10.562,109.999,28.945,31.273,35.600,63.20
0.280,10.560,109.999,28.989,31.329,35.600,63.38
0.290,10.557,109.998,29.035,31.387,35.600,63.57
0.300,10.555,109.998,29.083,31.448,35.600,63.77
0.310,10.552,109.997,29.133,31.512,35.600,63.98
0.320,10.549,109.997,29.184,31.578,35.600,64.20
0.330,10.547,109.996,29.237,31.645,35.600,64.43
0.340,10.544,109.995,29.292,31.715,35.600,64.66
0.350,10.540,109.995,29.348,31.787,35.600,64.91
0.360,10.537,109.994,29.405,31.861,35.600,65.16
0.370,10.534,109.994,29.463,31.936,35.600,65.42
0.380,10.530,109.993,29.523,32.013,35.600,65.69
0.390,10.527,109.992,29.583,32.092,35.600,65.96
0.400,10.523,109.992,29.644,32.172,35.600,66.25
0.410,10.520,109.991,29.707,32.254,35.600,66.54
0.420,10.516,109.990,29.769,32.336,35.600,66.83
0.430,10.512,109.989,29.833,32.420,35.600,67.14
0.440,10.508,109.989,29.897,32.505,35.600,67.45
0.450,10.504,109.988,29.961,32.591,35.600,67.76
0.460,10.499,109.987,30.026,32.677,35.600,68.09
0.470,10.495,109.986,30.091,32.764,35.600,68.42
0.480,10.490,109.985,30.156,32.852,35.600,68.75
0.490,10.486,109.985,30.222,32.940,35.600,69.09
0.500,10.481,109.984,30.287,33.029,35.600,69.44
0.510,10.477,109.983,30.352,33.118,35.600,69.79
0.520,10.472,109.982,30.416,33.207,35.600,70.15
0.530,10.467,109.981,30.481,33.296,35.600,70.51
0.540,10.462,109.980,30.545,33.385,35.600,70.87
0.550,10.457,109.979,30.608,33.474,35.600,71.24
0.560,10.452,109.978,30.671,33.562,35.600,71.62
0.570,10.447,109.977,30.734,33.651,35.600,72.00
0.580,10.441,109.976,30.795,33.739,35.600,72.38
0.590,10.436,109.975,30.856,33.826,35.600,72.77
0.600,10.431,109.974,30.916,33.913,35.600,73.16
0.610,10.425,109.973,30.975,33.999,35.600,73.55
0.620,10.420,109.972,31.033,34.085,35.600,73.95
0.630,10.414,109.971,31.090,34.170,35.600,74.35
0.640,10.408,109.970,31.145,34.253,35.600,74.75
0.650,10.403,109.969,31.200,34.336,35.600,75.15
0.660,10.397,109.968,31.253,34.418,35.600,75.56
0.670,10.391,109.967,31.305,34.499,35.600,75.97
0.680,10.385,109.966,31.356,34.579,35.600,76.38
0.690,10.379,109.965,31.405,34.657,35.600,76.79
0.700,10.374,109.964,31.453,34.734,35.600,77.21
0.710,10.368,109.963,31.499,34.810,35.600,77.62
0.720,10.362,109.962,31.544,34.884,35.600,78.04
0.730,10.355,109.961,31.587,34.957,35.600,78.46
0.740,10.349,109.960,31.629,35.029,35.600,78.88
0.750,10.343,109.959,31.669,35.099,35.600,79.30
0.760,10.337,109.958,31.707,35.167,35.600,79.72
0.770,10.331,109.957,31.744,35.234,35.600,80.15
0.780,10.325,109.955,31.779,35.299,35.600,80.57
0.790,10.318,109.954,31.812,35.363,35.600,80.99
0.800,10.312,109.953,31.844,35.425,35.600,81.42
0.810,10.306,109.952,31.874,35.485,35.600,81.84
0.820,10.300,109.951,31.902,35.543,35.600,82.26
0.830,10.293,109.950,31.928,35.600,35.600,82.69
0.840,10.287,109.949,31.953,35.655,35.600,83.11
0.850,10.281,109.948,31.976,35.708,35.600,83.53
0.860,10.274,109.947,31.997,35.760,35.600,83.95
0.870,10.268,109.946,32.016,35.809,35.600,84.38
0.880,10.262,109.945,32.034,35.857,35.600,84.80
0.890,10.255,109.944,32.049,35.903,35.600,85.22
0.900,10.249,109.942,32.063,35.948,35.600,85.64
0.910,10.243,109.941,32.076,35.990,35.600,86.06
0.920,10.237,109.940,32.086,36.031,35.600,86.47
0.930,10.230,109.939,32.095,36.070,35.600,86.89
0.940,10.224,109.938,32.102,36.107,35.600,87.30
0.950,10.218,109.937,32.107,36.142,35.600,87.72
0.960,10.211,109.936,32.111,36.175,35.600,88.13
0.970,10.205,109.935,32.113,36.207,35.600,88.54
0.980,10.199,109.934,32.113,36.237,35.600,88.95
0.990,10.192,109.933,32.112,36.265,35.600,89.36
1.000,10.186,109.932,32.109,36.292,35.600,89.76
1.010,10.180,109.931,32.105,36.317,35.600,90.17
1.020,10.174,109.930,32.099,36.340,35.600,90.57
1.030,10.168,109.929,32.091,36.361,35.600,90.97
1.040,10.161,109.928,32.082,36.381,35.600,91.37
1.050,10.155,109.927,32.071,36.399,35.600,91.77
1.060,10.149,109.926,32.059,36.416,35.600,92.16
1.070,10.143,109.925,32.046,36.430,35.600,92.56
1.080,10.137,109.924,32.031,36.444,35.600,92.95
1.090,10.131,109.923,32.014,36.456,35.600,93.34
1.100,10.125,109.922,31.996,36.466,35.600,93.72
1.110,10.119,109.921,31.977,36.474,35.600,94.11
