t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,16.911,37.200,37.200,65.53
0.020,10.500,110.000,16.911,37.200,37.200,65.53
0.030,10.500,110.000,16.911,37.200,37.200,65.53
0.040,10.500,110.000,16.911,37.200,37.200,65.53
0.050,10.500,110.000,16.911,37.200,37.200,65.53
0.060,10.500,110.000,16.911,37.200,37.200,65.53
0.070,10.500,110.000,16.911,37.200,37.200,65.53
0.080,10.500,110.000,16.911,37.200,37.200,65.53
0.090,10.500,110.000,16.911,37.200,37.200,65.53
0.100,10.590,110.004,29.679,32.177,37.200,65.53
0.110,10.590,110.004,29.680,32.179,37.200,65.53
0.120,10.590,110.004,29.684,32.184,37.200,65.55
0.130,10.589,110.004,29.691,32.192,37.200,65.58
0.140,10.589,110.004,29.700,32.204,37.200,65.62
0.150,10.588,110.004,29.712,32.219,37.200,65.67
0.160,10.587,110.004,29.726,32.238,37.200,65.74
0.170,10.586,110.003,29.743,32.260,37.200,65.81
0.180,10.585,110.003,29.762,32.284,37.200,65.90
0.190,10.584,110.003,29.783,32.312,37.200,66.00
0.200,10.583,110.003,29.807,32.343,37.200,66.10
0.210,10.581,110.002,29.833,32.377,37.200,66.22
0.220,10.579,110.002,29.861,32.414,37.200,66.35
0.230,10.578,110.002,29.891,32.454,37.200,66.49
0.240,10.576,110.001,29.923,32.496,37.200,66.64
0.250,10.573,110.001,29.958,32.541,37.200,66.81
0.260,10.571,110.001,29.994,32.589,37.200,66.98
0.270,10.569,110.000,30.032,32.639,37.200,67.16
0.280,10.566,110.000,30.072,32.692,37.200,67.35
0.290,10.564,109.999,30.113,32.746,37.200,67.55
0.300,10.561,109.999,30.156,32.804,37.200,67.76
0.310,10.558,109.998,30.200,32.863,37.200,67.98
0.320,10.555,109.998,30.246,32.924,37.200,68.21
0.330,10.552,109.997,30.293,32.988,37.200,68.45
0.340,10.549,109.996,30.342,33.053,37.200,68.70
0.350,10.545,109.996,30.391,33.120,37.200,68.95
0.360,10.542,109.995,30.442,33.189,37.200,69.22
0.370,10.538,109.994,30.494,33.259,37.200,69.49
0.380,10.534,109.994,30.546,33.331,37.200,69.77
0.390,10.530,109.993,30.599,33.404,37.200,70.06
0.400,10.526,109.992,30.653,33.478,37.200,70.36
0.410,10.522,109.991,30.707,33.553,37.200,70.67
0.420,10.518,109.991,30.762,33.630,37.200,70.98
0.430,10.514,109.990,30.817,33.707,37.200,71.30
0.440,10.509,109.989,30.873,33.785,37.200,71.63
0.450,10.504,109.988,30.928,33.864,37.200,71.97
0.460,10.500,109.987,30.984,33.943,37.200,72.31
0.470,10.495,109.986,31.039,34.023,37.200,72.66
0.480,10.490,109.985,31.095,34.103,37.200,73.01
0.490,10.485,109.985,31.150,34.184,37.200,73.38
0.500,10.480,109.984,31.205,34.264,37.200,73.75
0.510,10.475,109.983,31.259,34.345,37.200,74.12
0.520,10.469,109.982,31.313,34.426,37.200,74.50
0.530,10.464,109.981,31.367,34.506,37.200,74.89
0.540,10.458,109.980,31.419,34.586,37.200,75.28
0.550,10.453,109.979,31.471,34.666,37.200,75.68
0.560,10.447,109.978,31.522,34.746,37.200,76.08
0.570,10.441,109.977,31.572,34.825,37.200,76.49
0.580,10.435,109.976,31.621,34.903,37.200,76.90
0.590,10.429,109.974,31.669,34.980,37.200,77.32
0.600,10.423,109.973,31.716,35.057,37.200,77.74
0.610,10.417,109.972,31.761,35.133,37.200,78.16
0.620,10.411,109.971,31.805,35.207,37.200,78.59
0.630,10.405,109.970,31.848,35.281,37.200,79.03
0.640,10.398,109.969,31.889,35.354,37.200,79.46
0.650,10.392,109.968,31.929,35.425,37.200,79.91
0.660,10.385,109.967,31.967,35.495,37.200,80.35
0.670,10.379,109.965,32.003,35.564,37.200,80.80
0.680,10.372,109.964,32.038,35.631,37.200,81.25
0.690,10.365,109.963,32.071,35.696,37.200,81.70
0.700,10.359,109.962,32.102,35.760,37.200,82.16
0.710,10.352,109.961,32.131,35.823,37.200,82.62
0.720,10.345,109.960,32.158,35.884,37.200,83.09
0.730,10.338,109.958,32.183,35.943,37.200,83.55
0.740,10.331,109.957,32.207,36.000,37.200,84.02
0.750,10.324,109.956,32.228,36.055,37.200,84.49
0.760,10.317,109.955,32.247,36.108,37.200,84.96
0.770,10.309,109.954,32.264,36.160,37.200,85.44
0.780,10.302,109.952,32.279,36.209,37.200,85.91
0.790,10.295,109.951,32.291,36.257,37.200,86.39
0.800,10.288,109.950,32.302,36.302,37.200,86.87
0.810,10.280,109.949,32.310,36.345,37.200,87.36
0.820,10.273,109.947,32.316,36.386,37.200,87.84
0.830,10.266,109.946,32.319,36.425,37.200,88.32
0.840,10.258,109.945,32.321,36.462,37.200,88.81
0.850,10.251,109.944,32.320,36.497,37.200,89.30
0.860,10.243,109.942,32.316,36.529,37.200,89.79
0.870,10.236,109.941,32.310,36.559,37.200,90.28
0.880,10.228,109.940,32.302,36.586,37.200,90.77
0.890,10.220,109.939,32.292,36.612,37.200,91.26
0.900,10.213,109.937,32.279,36.634,37.200,91.76
0.910,10.205,109.936,32.263,36.655,37.200,92.25
0.920,10.197,109.935,32.245,36.673,37.200,92.75
0.930,10.190,109.933,32.225,36.689,37.200,93.25
0.940,10.182,109.932,32.202,36.702,37.200,93.74
0.950,10.174,109.931,32.176,36.713,37.200,94.24
0.960,10.166,109.930,32.149,36.722,37.200,94.74
0.970,10.158,109.928,32.118,36.727,37.200,95.24
0.980,10.151,109.927,32.085,36.731,37.200,95.74
