t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,17.061,37.600,37.600,66.55
0.020,10.500,110.000,17.061,37.600,37.600,66.55
0.030,10.500,110.000,17.061,37.600,37.600,66.55
0.040,10.500,110.000,17.061,37.600,37.600,66.55
0.050,10.500,110.000,17.061,37.600,37.600,66.55
0.060,10.500,110.000,17.061,37.600,37.600,66.55
0.070,10.500,110.000,17.061,37.600,37.600,66.55
0.080,10.500,110.000,17.061,37.600,37.600,66.55
0.090,10.500,110.000,17.061,37.600,37.600,66.55
00.100,10.592,110.005,29.955,32.526,37.600,66.55
0.110,10.592,110.005,29.956,32.528,37.600,66.55
0.120,10.592,110.004,29.960,32.533,37.600,66.57
0.130,10.592,110.004,29.967,32.541,37.600,66.60
0.140,10.591,110.004,29.976,32.553,37.600,66.64
0.150,10.590,110.004,29.987,32.568,37.600,66.70
0.160,10.590,110.004,30.001,32.586,37.600,66.76
0.170,10.589,110.004,30.017,32.607,37.600,66.84
0.180,10.587,110.004,30.035,32.632,37.600,66.92
0.190,10.586,110.003,30.056,32.659,37.600,67.02
0.200,10.585,110.003,30.079,32.689,37.600,67.13
0.210,10.583,110.003,30.104,32.723,37.600,67.25
0.220,10.581,110.002,30.131,32.759,37.600,67.38
0.230,10.580,110.002,30.161,32.798,37.600,67.53
0.240,10.578,110.002,30.192,32.839,37.600,67.68
0.250,10.575,110.001,30.225,32.883,37.600,67.84
0.260,10.573,110.001,30.260,32.930,37.600,68.01
0.270,10.571,110.000,30.297,32.979,37.600,68.20
0.280,10.568,110.000,30.335,33.031,37.600,68.39
0.290,10.566,109.999,30.375,33.084,37.600,68.59
0.300,10.563,109.999,30.417,33.140,37.600,68.81
0.310,10.560,109.998,30.459,33.198,37.600,69.03
0.320,10.557,109.998,30.504,33.259,37.600,69.26
0.330,10.553,109.997,30.549,33.321,37.600,69.50
0.340,10.550,109.997,30.596,33.384,37.600,69.75
0.350,10.547,109.996,30.644,33.450,37.600,70.01
0.360,10.543,109.995,30.692,33.517,37.600,70.28
0.370,10.539,109.995,30.742,33.586,37.600,70.56
0.380,10.535,109.994,30.792,33.655,37.600,70.84
0.390,10.531,109.993,30.843,33.727,37.600,71.14
0.400,10.527,109.992,30.895,33.799,37.600,71.44
0.410,10.523,109.992,30.947,33.873,37.600,71.75
0.420,10.519,109.991,30.999,33.947,37.600,72.07
0.430,10.514,109.990,31.052,34.022,37.600,72.39
0.440,10.510,109.989,31.104,34.098,37.600,72.73
0.450,10.505,109.988,31.157,34.175,37.600,73.07
0.460,10.500,109.987,31.210,34.252,37.600,73.42
0.470,10.495,109.986,31.263,34.330,37.600,73.77
0.480,10.490,109.985,31.315,34.408,37.600,74.13
0.490,10.485,109.985,31.368,34.486,37.600,74.50
0.500,10.480,109.984,31.419,34.564,37.600,74.87
