t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,5.896,12.500,12.500,63.48
0.020,6.300,110.000,5.896,12.500,12.500,63.48
0.030,6.300,110.000,5.896,12.500,12.500,63.48
0.040,6.300,110.000,5.896,12.500,12.500,63.48
0.050,6.300,110.000,5.896,12.500,12.500,63.48
0.060,6.300,110.000,5.896,12.500,12.500,63.48
0.070,6.300,110.000,5.896,12.500,12.500,63.48
0.080,6.300,110.000,5.896,12.500,12.500,63.48
0.090,6.300,110.000,5.896,12.500,12.500,63.48
0.100,6.300,110.000,5.896,12.500,12.500,63.48
0.100,6.328,109.994,10.985,11.584,12.500,63.48
0.110,6.328,109.994,10.985,11.584,12.500,63.48
0.120,6.328,109.994,10.985,11.584,12.500,63.49
0.130,6.328,109.994,10.986,11.586,12.500,63.50
0.140,6.328,109.994,10.988,11.587,12.500,63.51
0.150,6.328,109.994,10.989,11.589,12.500,63.53
0.160,6.328,109.994,10.992,11.592,12.500,63.55
0.170,6.328,109.994,10.994,11.595,12.500,63.58
0.180,6.327,109.994,10.997,11.598,12.500,63.61
0.190,6.327,109.994,11.000,11.602,12.500,63.65
0.200,6.327,109.994,11.004,11.606,12.500,63.69
0.210,6.327,109.994,11.008,11.611,12.500,63.73
0.220,6.326,109.994,11.012,11.616,12.500,63.77
0.230,6.326,109.994,11.016,11.621,12.500,63.83
0.240,6.326,109.994,11.021,11.627,12.500,63.88
0.250,6.325,109.994,11.027,11.633,12.500,63.94
0.260,6.325,109.994,11.032,11.640,12.500,64.00
0.270,6.324,109.994,11.038,11.647,12.500,64.07
0.280,6.324,109.993,11.045,11.654,12.500,64.14
0.290,6.323,109.993,11.051,11.662,12.500,64.21
0.300,6.323,109.993,11.058,11.670,12.500,64.29
0.310,6.322,109.993,11.065,11.679,12.500,64.37
0.320,6.322,109.993,11.073,11.688,12.500,64.45
0.330,6.321,109.993,11.081,11.697,12.500,64.54
0.340,6.320,109.993,11.089,11.707,12.500,64.63
0.350,6.320,109.993,11.097,11.717,12.500,64.72
0.360,6.319,109.993,11.106,11.727,12.500,64.82
0.370,6.318,109.993,11.115,11.738,12.500,64.92
0.380,6.318,109.993,11.124,11.748,12.500,65.03
0.390,6.317,109.993,11.133,11.760,12.500,65.14
0.400,6.316,109.992,11.143,11.771,12.500,65.25
0.410,6.315,109.992,11.152,11.783,12.500,65.36
0.420,6.314,109.992,11.162,11.795,12.500,65.48
0.430,6.314,109.992,11.173,11.807,12.500,65.60
0.440,6.313,109.992,11.183,11.820,12.500,65.72
0.450,6.312,109.992,11.194,11.832,12.500,65.85
