t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,5.812,12.300,12.300,62.01
0.020,6.300,110.000,5.812,12.300,12.300,62.01
0.030,6.300,110.000,5.812,12.300,12.300,62.01
0.040,6.300,110.000,5.812,12.300,12.300,62.01
0.050,6.300,110.000,5.812,12.300,12.300,62.01
0.060,6.300,110.000,5.812,12.300,12.300,62.01
0.070,6.300,110.000,5.812,12.300,12.300,62.01
0.080,6.300,110.000,5.812,12.300,12.300,62.01
0.090,6.300,110.000,5.812,12.300,12.300,62.01
0.100,6.327,109.994,10.823,11.396,12.300,62.01
0.110,6.327,109.994,10.823,11.396,12.300,62.01
0.120,6.327,109.994,10.824,11.397,12.300,62.01
0.130,6.327,109.994,10.825,11.398,12.300,62.02
0.140,6.327,109.994,10.826,11.400,12.300,62.04
0.150,6.327,109.994,10.828,11.402,12.300,62.06
0.160,6.327,109.994,10.830,11.405,12.300,62.08
0.170,6.327,109.994,10.833,11.408,12.300,62.11
0.180,6.326,109.994,10.836,11.411,12.300,62.14
0.190,6.326,109.994,10.839,11.415,12.300,62.17
0.200,6.326,109.994,10.843,11.419,12.300,62.21
0.210,6.326,109.994,10.847,11.424,12.300,62.25
0.220,6.325,109.994,10.851,11.429,12.300,62.30
0.230,6.325,109.994,10.856,11.435,12.300,62.35
0.240,6.325,109.994,10.861,11.441,12.300,62.40
0.250,6.324,109.994,10.867,11.447,12.300,62.46
0.260,6.324,109.994,10.872,11.454,12.300,62.52
0.270,6.323,109.993,10.879,11.461,12.300,62.59
0.280,6.323,109.993,10.885,11.469,12.300,62.65
0.290,6.322,109.993,10.892,11.477,12.300,62.73
0.300,6.322,109.993,10.899,11.485,12.300,62.80
0.310,6.321,109.993,10.907,11.494,12.300,62.88
0.320,6.321,109.993,10.914,11.503,12.300,62.96
0.330,6.320,109.993,10.922,11.513,12.300,63.05
0.340,6.320,109.993,10.931,11.523,12.300,63.14
0.350,6.319,109.993,10.939,11.533,12.300,63.23
0.360,6.318,109.993,10.948,11.544,12.300,63.33
0.370,6.318,109.993,10.958,11.554,12.300,63.43
0.380,6.317,109.993,10.967,11.566,12.300,63.53
0.390,6.316,109.993,10.977,11.577,12.300,63.64
0.400,6.315,109.992,10.987,11.589,12.300,63.75
0.410,6.315,109.992,10.997,11.601,12.300,63.86
0.420,6.314,109.992,11.007,11.613,12.300,63.97
0.430,6.313,109.992,11.018,11.626,12.300,64.09
0.440,6.312,109.992,11.029,11.639,12.300,64.21
0.450,6.311,109.992,11.040,11.652,12.300,64.34
0.460,6.311,109.992,11.051,11.665,12.300,64.46
0.470,6.310,109.992,11.063,11.679,12.300,64.59
0.480,6.309,109.992,11.074,11.693,12.300,64.72
0.490,6.308,109.991,11.086,11.707,12.300,64.86
0.500,6.307,109.991,11.098,11.721,12.300,64.99
0.510,6.306,109.991,11.110,11.735,12.300,65.13
0.520,6.305,109.991,11.122,11.750,12.300,65.28
0.530,6.304,109.991,11.135,11.765,12.300,65.42
0.540,6.303,109.991,11.147,11.780,12.300,65.57
0.550,6.302,109.991,11.160,11.795,12.300,65.71
0.560,6.301,109.991,11.173,11.810,12.300,65.87
0.570,6.300,109.990,11.185,11.825,12.300,66.02
0.580,6.299,109.990,11.198,11.841,12.300,66.17
0.590,6.297,109.990,11.211,11.857,12.300,66.33
0.600,6.296,109.990,11.224,11.872,12.300,66.49
0.610,6.295,109.990,11.237,11.888,12.300,66.65
0.620,6.294,109.990,11.250,11.904,12.300,66.81
0.630,6.293,109.990,11.264,11.920,12.300,66.97
0.640,6.292,109.989,11.277,11.936,12.300,67.14
0.650,6.291,109.989,11.290,11.952,12.300,67.31
0.660,6.289,109.989,11.303,11.968,12.300,67.47
0.670,6.288,109.989,11.317,11.984,12.300,67.64
0.680,6.287,109.989,11.330,12.001,12.300,67.81
0.690,6.286,109.989,11.343,12.017,12.300,67.99
0.700,6.284,109.988,11.356,12.033,12.300,68.16
0.710,6.283,109.988,11.370,12.049,12.300,68.33
0.720,6.282,109.988,11.383,12.065,12.300,68.51
0.730,6.281,109.988,11.396,12.082,12.300,68.68
0.740,6.279,109.988,11.409,12.098,12.300,68.86
0.750,6.278,109.988,11.422,12.114,12.300,69.04
0.760,6.277,109.987,11.435,12.130,12.300,69.22
0.770,6.275,109.987,11.448,12.146,12.300,69.40
0.780,6.274,109.987,11.461,12.162,12.300,69.58
0.790,6.273,109.987,11.474,12.178,12.300,69.76
0.800,6.271,109.987,11.486,12.194,12.300,69.94
0.810,6.270,109.987,11.499,12.209,12.300,70.12
0.820,6.269,109.986,11.512,12.225,12.300,70.30
0.830,6.267,109.986,11.524,12.241,12.300,70.48
0.840,6.266,109.986,11.536,12.256,12.300,70.66
0.850,6.265,109.986,11.548,12.272,12.300,70.85
0.860,6.263,109.986,11.561,12.287,12.300,71.03
0.870,6.262,109.986,11.573,12.302,12.300,71.21
0.880,6.261,109.985,11.584,12.317,12.300,71.39
0.890,6.259,109.985,11.596,12.332,12.300,71.57
0.900,6.258,109.985,11.608,12.347,12.300,71.76
0.910,6.257,109.985,11.619,12.361,12.300,71.94
0.920,6.255,109.985,11.631,12.376,12.300,72.12
0.930,6.254,109.985,11.642,12.390,12.300,72.30
0.940,6.253,109.984,11.653,12.405,12.300,72.48
0.950,6.251,109.984,11.664,12.419,12.300,72.66
0.960,6.250,109.984,11.674,12.433,12.300,72.84
0.970,6.249,109.984,11.685,12.446,12.300,73.02
0.980,6.247,109.984,11.695,12.460,12.300,73.19
0.990,6.246,109.984,11.706,12.473,12.300,73.37
1.000,6.245,109.983,11.716,12.486,12.300,73.55
1.010,6.243,109.983,11.726,12.500,12.300,73.72
1.020,6.242,109.983,11.736,12.512,12.300,73.90
1.030,6.241,109.983,11.745,12.525,12.300,74.07
1.040,6.239,109.983,11.755,12.538,12.300,74.24
1.050,6.238,109.983,11.764,12.550,12.300,74.41
1.060,6.237,109.982,11.773,12.562,12.300,74.58
1.070,6.236,109.982,11.782,12.574,12.300,74.75
1.080,6.234,109.982,11.791,12.586,12.300,74.92
1.090,6.233,109.982,11.799,12.598,12.300,75.08
1.100,6.232,109.982,11.808,12.609,12.300,75.25
1.110,6.230,109.982,11.816,12.620,12.300,75.41
1.120,6.229,109.981,11.824,12.631,12.300,75.57
1.130,6.228,109.981,11.832,12.642,12.300,75.73
1.140,6.227,109.981,11.840,12.653,12.300,75.89
1.150,6.226,109.981,11.848,12.663,12.300,76.05
1.160,6.224,109.981,11.855,12.673,12.300,76.21
1.170,6.223,109.981,11.862,12.683,12.300,76.36
1.180,6.222,109.981,11.870,12.693,12.300,76.51
1.190,6.221,109.980,11.877,12.703,12.300,76.66
1.200,6.220,109.980,11.883,12.712,12.300,76.81
1.210,6.219,109.980,11.890,12.722,12.300,76.96
1.220,6.217,109.980,11.896,12.731,12.300,77.10
1.230,6.216,109.980,11.903,12.740,12.300,77.25
1.240,6.215,109.980,11.909,12.748,12.300,77.39
1.250,6.214,109.980,11.915,12.757,12.300,77.53
1.260,6.213,109.979,11.921,12.765,12.300,77.66
1.270,6.212,109.979,11.926,12.773,12.300,77.80
1.280,6.211,109.979,11.932,12.781,12.300,77.93
1.290,6.210,109.979,11.937,12.789,12.300,78.06
1.300,6.209,109.979,11.942,12.796,12.300,78.19
1.310,6.208,109.979,11.948,12.804,12.300,78.32
1.320,6.207,109.979,11.952,12.811,12.300,78.44
1.330,6.206,109.979,11.957,12.818,12.300,78.56
1.340,6.205,109.978,11.962,12.825,12.300,78.68
1.350,6.204,109.978,11.966,12.831,12.300,78.80
1.360,6.203,109.978,11.971,12.838,12.300,78.91
1.370,6.202,109.978,11.975,12.844,12.300,79.03
1.380,6.202,109.978,11.979,12.850,12.300,79.14
1.390,6.201,109.978,11.983,12.856,12.300,79.24
1.400,6.200,109.978,11.987,12.862,12.300,79.35
1.410,6.199,109.978,11.991,12.867,12.300,79.45
1.420,6.198,109.978,11.994,12.873,12.300,79.55
1.430,6.197,109.978,11.998,12.878,12.300,79.65
1.440,6.197,109.977,12.001,12.883,12.300,79.75
1.450,6.196,109.977,12.004,12.888,12.300,79.84
1.460,6.195,109.977,12.007,12.893,12.300,79.93
1.470,6.195,109.977,12.010,12.897,12.300,80.02
1.480,6.194,109.977,12.013,12.902,12.300,80.10
1.490,6.193,109.977,12.016,12.906,12.300,80.18
1.500,6.193,109.977,12.018,12.910,12.300,80.26
1.510,6.192,109.977,12.021,12.914,12.300,80.34
1.520,6.191,109.977,12.023,12.918,12.300,80.41
1.530,6.191,109.977,12.026,12.921,12.300,80.48
1.540,6.190,109.977,12.028,12.925,12.300,80.55
1.550,6.190,109.977,12.030,12.928,12.300,80.62
1.560,6.189,109.977,12.032,12.931,12.300,80.68
1.570,6.189,109.976,12.034,12.934,12.300,80.74
1.580,6.188,109.976,12.035,12.937,12.300,80.80
1.590,6.188,109.976,12.037,12.940,12.300,80.86
1.600,6.188,109.976,12.039,12.942,12.300,80.91
1.610,6.187,109.976,12.040,12.945,12.300,80.96
1.620,6.187,109.976,12.042,12.947,12.300,81.00
1.630,6.186,109.976,12.043,12.949,12.300,81.05
1.640,6.186,109.976,12.044,12.951,12.300,81.09
1.650,6.186,109.976,12.045,12.953,12.300,81.13
1.660,6.186,109.976,12.046,12.954,12.300,81.16
1.670,6.185,109.976,12.047,12.956,12.300,81.19
1.680,6.185,109.976,12.048,12.957,12.300,81.22
1.690,6.185,109.976,12.049,12.959,12.300,81.25
1.700,6.185,109.976,12.050,12.960,12.300,81.27
1.710,6.184,109.976,12.050,12.961,12.300,81.30
1.720,6.184,109.976,12.051,12.962,12.300,81.31
1.730,6.184,109.976,12.051,12.962,12.300,81.33
1.740,6.184,109.976,12.052,12.963,12.300,81.34
1.750,6.184,109.976,12.052,12.963,12.300,81.35
1.760,6.184,109.976,12.052,12.964,12.300,81.36
1.770,6.184,109.976,12.052,12.964,12.300,81.36
1.780,6.184,109.976,12.052,12.964,12.300,81.36
1.790,6.184,109.976,12.052,12.964,12.300,81.36
1.800,6.184,109.976,12.052,12.963,12.300,81.35
1.810,6.184,109.976,12.052,12.963,12.300,81.35
1.820,6.184,109.976,12.051,12.963,12.300,81.34
1.830,6.184,109.976,12.051,12.962,12.300,81.32
1.840,6.184,109.976,12.051,12.961,12.300,81.31
1.850,6.185,109.976,12.050,12.960,12.300,81.29
1.860,6.185,109.976,12.049,12.959,12.300,81.26
1.870,6.185,109.976,12.049,12.958,12.300,81.24
1.880,6.185,109.976,12.048,12.957,12.300,81.21
1.890,6.185,109.976,12.047,12.955,12.300,81.18
1.900,6.186,109.976,12.046,12.954,12.300,81.15
1.910,6.186,109.976,12.045,12.952,12.300,81.11
1.920,6.186,109.976,12.044,12.950,12.300,81.07
1.930,6.187,109.976,12.042,12.948,12.300,81.03
1.940,6.187,109.976,12.041,12.946,12.300,80.98
1.950,6.187,109.976,12.040,12.943,12.300,80.94
1.960,6.188,109.976,12.038,12.941,12.300,80.89
1.970,6.188,109.976,12.036,12.938,12.300,80.83
1.980,6.189,109.976,12.035,12.936,12.300,80.78
1.990,6.189,109.976,12.033,12.933,12.300,80.72
2.000,6.190,109.977,12.031,12.930,12.300,80.66

