t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,5.509,11.600,11.600,57.17
0.020,6.300,110.000,5.509,11.600,11.600,57.17
0.030,6.300,110.000,5.509,11.600,11.600,57.17
0.040,6.300,110.000,5.509,11.600,11.600,57.17
0.050,6.300,110.000,5.509,11.600,11.600,57.17
0.060,6.300,110.000,5.509,11.600,11.600,57.17
0.070,6.300,110.000,5.509,11.600,11.600,57.17
0.080,6.300,110.000,5.509,11.600,11.600,57.17
0.090,6.300,110.000,5.509,11.600,11.600,57.17
0.100,6.324,109.994,10.249,10.742,11.600,57.17
0.110,6.324,109.994,10.250,10.742,11.600,57.17
0.120,6.324,109.994,10.250,10.743,11.600,57.18
0.130,6.324,109.994,10.251,10.744,11.600,57.19
0.140,6.324,109.994,10.253,10.746,11.600,57.20
0.150,6.324,109.994,10.255,10.748,11.600,57.22
0.160,6.324,109.994,10.257,10.751,11.600,57.24
0.170,6.324,109.994,10.260,10.754,11.600,57.26
0.180,6.323,109.994,10.263,10.758,11.600,57.29
0.190,6.323,109.994,10.267,10.762,11.600,57.33
0.200,6.323,109.993,10.271,10.766,11.600,57.36
0.210,6.323,109.993,10.275,10.771,11.600,57.40
0.220,6.322,109.993,10.280,10.777,11.600,57.45
0.230,6.322,109.993,10.286,10.783,11.600,57.49
0.240,6.322,109.993,10.291,10.789,11.600,57.54
0.250,6.321,109.993,10.297,10.796,11.600,57.60
0.260,6.321,109.993,10.304,10.804,11.600,57.66
0.270,6.321,109.993,10.310,10.811,11.600,57.72
0.280,6.320,109.993,10.318,10.820,11.600,57.78
0.290,6.320,109.993,10.325,10.828,11.600,57.85
0.300,6.319,109.993,10.333,10.837,11.600,57.92
0.310,6.319,109.993,10.341,10.847,11.600,58.00
0.320,6.318,109.993,10.350,10.856,11.600,58.08
0.330,6.318,109.993,10.359,10.866,11.600,58.16
0.340,6.317,109.993,10.368,10.877,11.600,58.24
0.350,6.317,109.993,10.377,10.888,11.600,58.33
0.360,6.316,109.993,10.387,10.899,11.600,58.42
0.370,6.316,109.993,10.397,10.911,11.600,58.51
0.380,6.315,109.992,10.408,10.923,11.600,58.61
0.390,6.314,109.992,10.418,10.935,11.600,58.71
0.400,6.314,109.992,10.429,10.947,11.600,58.81
0.410,6.313,109.992,10.441,10.960,11.600,58.92
0.420,6.312,109.992,10.452,10.974,11.600,59.03
0.430,6.312,109.992,10.464,10.987,11.600,59.14
0.440,6.311,109.992,10.476,11.001,11.600,59.25
0.450,6.310,109.992,10.488,11.015,11.600,59.37
0.460,6.309,109.992,10.500,11.029,11.600,59.49
0.470,6.309,109.992,10.513,11.044,11.600,59.61
0.480,6.308,109.991,10.526,11.058,11.600,59.73
0.490,6.307,109.991,10.539,11.073,11.600,59.85
0.500,6.306,109.991,10.552,11.089,11.600,59.98
0.510,6.305,109.991,10.565,11.104,11.600,60.11
0.520,6.304,109.991,10.579,11.120,11.600,60.24
0.530,6.303,109.991,10.592,11.135,11.600,60.38
0.540,6.303,109.991,10.606,11.151,11.600,60.51
0.550,6.302,109.991,10.620,11.168,11.600,60.65
0.560,6.301,109.991,10.634,11.184,11.600,60.79
0.570,6.300,109.990,10.648,11.200,11.600,60.93
0.580,6.299,109.990,10.663,11.217,11.600,61.07
0.590,6.298,109.990,10.677,11.233,11.600,61.22
0.600,6.297,109.990,10.691,11.250,11.600,61.37
0.610,6.296,109.990,10.706,11.267,11.600,61.51
0.620,6.295,109.990,10.720,11.284,11.600,61.66
0.630,6.294,109.990,10.735,11.301,11.600,61.81
0.640,6.293,109.990,10.750,11.318,11.600,61.96
0.650,6.292,109.989,10.764,11.335,11.600,62.12
0.660,6.291,109.989,10.779,11.353,11.600,62.27
0.670,6.290,109.989,10.794,11.370,11.600,62.42
