t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,9.538,20.600,20.600,59.83
0.020,10.500,110.000,9.538,20.600,20.600,59.83
0.030,10.500,110.000,9.538,20.600,20.600,59.83
0.040,10.500,110.000,9.538,20.600,20.600,59.83
0.050,10.500,110.000,9.538,20.600,20.600,59.83
0.060,10.500,110.000,9.538,20.600,20.600,59.83
0.070,10.500,110.000,9.538,20.600,20.600,59.83
0.080,10.500,110.000,9.538,20.600,20.600,59.83
0.090,10.500,110.000,9.538,20.600,20.600,59.83
0.100,10.500,110.000,9.538,20.600,20.600,59.83
0.110,10.500,110.000,9.538,20.600,20.600,59.83
0.120,10.500,110.000,9.538,20.600,20.600,59.83
0.130,10.500,110.000,9.538,20.600,20.600,59.83
0.140,10.500,110.000,9.538,20.600,20.600,59.83
0.150,10.500,110.000,9.538,20.600,20.600,59.83
0.160,10.500,110.000,9.538,20.600,20.600,59.83
0.170,10.500,110.000,9.538,20.600,20.600,59.83
0.180,10.500,110.000,9.538,20.600,20.600,59.83
0.190,10.500,110.000,9.538,20.600,20.600,59.83
0.200,10.500,110.000,9.538,20.600,20.600,59.83
0.200,10.551,109.999,16.502,17.603,20.600,59.83
0.210,10.551,109.999,16.502,17.603,20.600,59.84
0.220,10.551,109.999,16.504,17.605,20.600,59.85
0.230,10.551,109.999,16.507,17.609,20.600,59.87
0.240,10.551,109.999,16.511,17.614,20.600,59.89
0.250,10.551,109.999,16.516,17.620,20.600,59.92
0.260,10.550,109.999,16.522,17.627,20.600,59.96
0.270,10.550,109.999,16.529,17.636,20.600,60.01
0.280,10.550,109.998,16.538,17.646,20.600,60.06
0.290,10.549,109.998,16.547,17.657,20.600,60.12
0.300,10.549,109.998,16.558,17.670,20.600,60.18
0.310,10.548,109.998,16.569,17.684,20.600,60.25
0.320,10.548,109.998,16.582,17.699,20.600,60.33
0.330,10.547,109.998,16.595,17.715,20.600,60.41
0.340,10.546,109.998,16.609,17.732,20.600,60.50
0.350,10.546,109.998,16.625,17.751,20.600,60.60
0.360,10.545,109.998,16.641,17.771,20.600,60.70
0.370,10.544,109.997,16.658,17.792,20.600,60.81
0.380,10.543,109.997,16.677,17.814,20.600,60.93
0.390,10.542,109.997,16.696,17.837,20.600,61.05
0.400,10.541,109.997,16.715,17.861,20.600,61.18
0.410,10.540,109.997,16.736,17.886,20.600,61.31
0.420,10.539,109.997,16.758,17.912,20.600,61.45
0.430,10.538,109.996,16.780,17.939,20.600,61.60
0.440,10.537,109.996,16.803,17.967,20.600,61.75
0.450,10.536,109.996,16.827,17.997,20.600,61.90
0.460,10.535,109.996,16.851,18.026,20.600,62.07
0.470,10.533,109.995,16.877,18.057,20.600,62.23
0.480,10.532,109.995,16.903,18.089,20.600,62.41
0.490,10.531,109.995,16.929,18.122,20.600,62.58
0.500,10.529,109.995,16.956,18.155,20.600,62.77
0.510,10.528,109.994,16.984,18.189,20.600,62.96
0.520,10.526,109.994,17.012,18.224,20.600,63.15
0.530,10.525,109.994,17.041,18.260,20.600,63.35
0.540,10.523,109.994,17.070,18.296,20.600,63.55
0.550,10.522,109.993,17.100,18.333,20.600,63.76
0.560,10.520,109.993,17.131,18.370,20.600,63.98
0.570,10.518,109.993,17.161,18.409,20.600,64.19
0.580,10.517,109.992,17.192,18.447,20.600,64.42
0.590,10.515,109.992,17.224,18.487,20.600,64.64
0.600,10.513,109.992,17.256,18.526,20.600,64.88
0.610,10.511,109.991,17.288,18.567,20.600,65.11
0.620,10.509,109.991,17.320,18.607,20.600,65.35
0.630,10.507,109.991,17.353,18.648,20.600,65.60
0.640,10.505,109.990,17.386,18.690,20.600,65.85
0.650,10.503,109.990,17.419,18.732,20.600,66.10
0.660,10.501,109.990,17.452,18.774,20.600,66.36
0.670,10.499,109.989,17.485,18.816,20.600,66.62
0.680,10.497,109.989,17.519,18.859,20.600,66.88
0.690,10.495,109.988,17.552,18.902,20.600,67.15
0.700,10.493,109.988,17.586,18.945,20.600,67.42
0.710,10.491,109.988,17.619,18.988,20.600,67.69
0.720,10.488,109.987,17.653,19.031,20.600,67.97
0.730,10.486,109.987,17.686,19.075,20.600,68.25
0.740,10.484,109.986,17.720,19.119,20.600,68.54
0.750,10.481,109.986,17.753,19.162,20.600,68.83
0.760,10.479,109.986,17.787,19.206,20.600,69.12
0.770,10.477,109.985,17.820,19.249,20.600,69.41
0.780,10.474,109.985,17.853,19.293,20.600,69.71
0.790,10.472,109.984,17.886,19.336,20.600,70.00
0.800,10.469,109.984,17.918,19.380,20.600,70.31
0.810,10.467,109.983,17.951,19.423,20.600,70.61
0.820,10.464,109.983,17.983,19.466,20.600,70.92
0.830,10.462,109.983,18.015,19.509,20.600,71.22
0.840,10.459,109.982,18.046,19.552,20.600,71.53
0.850,10.456,109.982,18.078,19.595,20.600,71.85
0.860,10.454,109.981,18.109,19.637,20.600,72.16
0.870,10.451,109.981,18.139,19.679,20.600,72.48
0.880,10.448,109.980,18.169,19.721,20.600,72.80
0.890,10.446,109.980,18.199,19.762,20.600,73.12
0.900,10.443,109.979,18.228,19.803,20.600,73.44
0.910,10.440,109.979,18.257,19.844,20.600,73.76
0.920,10.437,109.978,18.286,19.884,20.600,74.09
0.930,10.435,109.978,18.314,19.924,20.600,74.41
0.940,10.432,109.977,18.341,19.963,20.600,74.74
0.950,10.429,109.977,18.368,20.003,20.600,75.07
0.960,10.426,109.976,18.395,20.041,20.600,75.40
0.970,10.423,109.976,18.421,20.079,20.600,75.73
0.980,10.420,109.975,18.446,20.117,20.600,76.06
0.990,10.418,109.975,18.471,20.154,20.600,76.40
