t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,10.012,21.800,21.800,64.99
0.020,10.500,110.000,10.012,21.800,21.800,64.99
0.030,10.500,110.000,10.012,21.800,21.800,64.99
0.040,10.500,110.000,10.012,21.800,21.800,64.99
0.050,10.500,110.000,10.012,21.800,21.800,64.99
0.060,10.500,110.000,10.012,21.800,21.800,64.99
0.070,10.500,110.000,10.012,21.800,21.800,64.99
0.080,10.500,110.000,10.012,21.800,21.800,64.99
0.090,10.500,110.000,10.012,21.800,21.800,64.99
0.100,10.500,110.000,10.012,21.800,21.800,64.99
0.110,10.500,110.000,10.012,21.800,21.800,64.99
0.120,10.500,110.000,10.012,21.800,21.800,64.99
0.130,10.500,110.000,10.012,21.800,21.800,64.99
0.140,10.500,110.000,10.012,21.800,21.800,64.99
0.150,10.500,110.000,10.012,21.800,21.800,64.99
0.160,10.500,110.000,10.012,21.800,21.800,64.99
0.170,10.500,110.000,10.012,21.800,21.800,64.99
0.180,10.500,110.000,10.012,21.800,21.800,64.99
0.190,10.500,110.000,10.012,21.800,21.800,64.99
00.200,10.559,110.000,17.356,18.637,21.800,64.99
0.210,10.559,110.000,17.357,18.638,21.800,64.99
0.220,10.559,110.000,17.358,18.640,21.800,65.00
0.230,10.559,110.000,17.361,18.643,21.800,65.02
0.240,10.558,110.000,17.364,18.647,21.800,65.05
0.250,10.558,110.000,17.369,18.653,21.800,65.08
0.260,10.558,110.000,17.374,18.660,21.800,65.12
0.270,10.557,110.000,17.381,18.668,21.800,65.17
0.280,10.557,110.000,17.388,18.677,21.800,65.23
0.290,10.556,110.000,17.396,18.688,21.800,65.29
0.300,10.556,109.999,17.406,18.699,21.800,65.36
0.310,10.555,109.999,17.416,18.712,21.800,65.43
0.320,10.555,109.999,17.427,18.726,21.800,65.51
0.330,10.554,109.999,17.439,18.741,21.800,65.60
0.340,10.553,109.999,17.451,18.757,21.800,65.70
0.350,10.552,109.999,17.465,18.774,21.800,65.80
0.360,10.552,109.999,17.479,18.793,21.800,65.91
0.370,10.551,109.998,17.495,18.812,21.800,66.03
0.380,10.550,109.998,17.511,18.832,21.800,66.15
0.390,10.549,109.998,17.527,18.853,21.800,66.28
0.400,10.548,109.998,17.545,18.875,21.800,66.41
0.410,10.546,109.998,17.563,18.899,21.800,66.55
0.420,10.545,109.998,17.582,18.923,21.800,66.70
0.430,10.544,109.997,17.601,18.948,21.800,66.85
0.440,10.543,109.997,17.622,18.973,21.800,67.01
0.450,10.541,109.997,17.642,19.000,21.800,67.18
0.460,10.540,109.997,17.664,19.027,21.800,67.35
0.470,10.539,109.996,17.686,19.056,21.800,67.53
0.480,10.537,109.996,17.708,19.085,21.800,67.71
0.490,10.536,109.996,17.731,19.115,21.800,67.90
0.500,10.534,109.995,17.755,19.145,21.800,68.10
0.510,10.532,109.995,17.779,19.176,21.800,68.30
0.520,10.531,109.995,17.803,19.208,21.800,68.51
0.530,10.529,109.995,17.828,19.240,21.800,68.72
0.540,10.527,109.994,17.854,19.273,21.800,68.94
0.550,10.525,109.994,17.879,19.307,21.800,69.16
0.560,10.523,109.994,17.905,19.341,21.800,69.39
0.570,10.522,109.993,17.931,19.376,21.800,69.62
0.580,10.520,109.993,17.958,19.411,21.800,69.86
0.590,10.518,109.993,17.985,19.446,21.800,70.10
0.600,10.516,109.992,18.012,19.482,21.800,70.35
0.610,10.513,109.992,18.039,19.518,21.800,70.61
0.620,10.511,109.991,18.066,19.555,21.800,70.86
0.630,10.509,109.991,18.093,19.592,21.800,71.13
0.640,10.507,109.991,18.121,19.629,21.800,71.40
0.650,10.505,109.990,18.149,19.666,21.800,71.67
0.660,10.502,109.990,18.176,19.704,21.800,71.94
0.670,10.500,109.989,18.204,19.742,21.800,72.23
0.680,10.497,109.989,18.231,19.780,21.800,72.51
0.690,10.495,109.989,18.259,19.818,21.800,72.80
0.700,10.493,109.988,18.286,19.856,21.800,73.10
0.710,10.490,109.988,18.314,19.894,21.800,73.39
0.720,10.487,109.987,18.341,19.933,21.800,73.69
0.730,10.485,109.987,18.368,19.971,21.800,74.00
0.740,10.482,109.986,18.395,20.009,21.800,74.31
0.750,10.479,109.986,18.421,20.047,21.800,74.62
0.760,10.477,109.985,18.448,20.085,21.800,74.94
0.770,10.474,109.985,18.474,20.123,21.800,75.26
0.780,10.471,109.984,18.500,20.161,21.800,75.59
0.790,10.468,109.984,18.525,20.199,21.800,75.91
0.800,10.465,109.983,18.550,20.236,21.800,76.24
0.810,10.463,109.983,18.575,20.273,21.800,76.58
0.820,10.460,109.982,18.600,20.310,21.800,76.91
0.830,10.457,109.982,18.623,20.347,21.800,77.25
0.840,10.454,109.981,18.647,20.383,21.800,77.60
0.850,10.451,109.981,18.670,20.419,21.800,77.94
0.860,10.448,109.980,18.692,20.454,21.800,78.29
0.870,10.444,109.980,18.714,20.489,21.800,78.64
0.880,10.441,109.979,18.736,20.524,21.800,79.00
0.890,10.438,109.979,18.757,20.558,21.800,79.36
0.900,10.435,109.978,18.777,20.592,21.800,79.72
0.910,10.432,109.978,18.797,20.625,21.800,80.08
0.920,10.428,109.977,18.816,20.658,21.800,80.44
0.930,10.425,109.977,18.834,20.690,21.800,80.81
0.940,10.422,109.976,18.852,20.722,21.800,81.18
0.950,10.419,109.975,18.869,20.753,21.800,81.55
0.960,10.415,109.975,18.885,20.783,21.800,81.92
0.970,10.412,109.974,18.901,20.813,21.800,82.30
0.980,10.408,109.974,18.916,20.842,21.800,82.68
0.990,10.405,109.973,18.930,20.871,21.800,83.05
1.000,10.401,109.973,18.943,20.899,21.800,83.44
1.010,10.398,109.972,18.956,20.926,21.800,83.82
1.020,10.394,109.971,18.968,20.952,21.800,84.20
1.030,10.391,109.971,18.979,20.978,21.800,84.59
1.040,10.387,109.970,18.989,21.003,21.800,84.98
1.050,10.384,109.970,18.999,21.027,21.800,85.37
1.060,10.380,109.969,19.007,21.051,21.800,85.76
1.070,10.377,109.968,19.015,21.073,21.800,86.15
1.080,10.373,109.968,19.022,21.095,21.800,86.55
1.090,10.369,109.967,19.028,21.116,21.800,86.94
1.100,10.366,109.967,19.033,21.136,21.800,87.34
1.110,10.362,109.966,19.037,21.156,21.800,87.74
1.120,10.358,109.965,19.040,21.174,21.800,88.14
1.130,10.355,109.965,19.042,21.192,21.800,88.54
1.140,10.351,109.964,19.044,21.208,21.800,88.94
1.150,10.347,109.964,19.044,21.224,21.800,89.34
1.160,10.343,109.963,19.044,21.239,21.800,89.75
1.170,10.340,109.962,19.042,21.253,21.800,90.15
1.180,10.336,109.962,19.040,21.266,21.800,90.56
1.190,10.332,109.961,19.037,21.279,21.800,90.97
1.200,10.328,109.961,19.032,21.290,21.800,91.38
1.210,10.324,109.960,19.027,21.300,21.800,91.79
1.220,10.321,109.959,19.021,21.309,21.800,92.20
1.230,10.317,109.959,19.014,21.318,21.800,92.61
1.240,10.313,109.958,19.005,21.325,21.800,93.02
1.250,10.309,109.958,18.996,21.332,21.800,93.44
1.260,10.305,109.957,18.986,21.337,21.800,93.85
1.270,10.301,109.956,18.974,21.342,21.800,94.27
1.280,10.297,109.956,18.962,21.345,21.800,94.68
1.290,10.293,109.955,18.949,21.348,21.800,95.10
1.300,10.289,109.954,18.934,21.349,21.800,95.52
1.310,10.285,109.954,18.919,21.350,21.800,95.94
1.320,10.281,109.953,18.902,21.349,21.800,96.36
1.330,10.277,109.953,18.885,21.348,21.800,96.78
1.340,10.273,109.952,18.866,21.345,21.800,97.20
1.350,10.269,109.951,18.847,21.341,21.800,97.62
1.360,10.265,109.951,18.826,21.337,21.800,98.05
1.370,10.261,109.950,18.804,21.331,21.800,98.47
1.380,10.257,109.949,18.781,21.324,21.800,98.90
1.390,10.253,109.949,18.757,21.316,21.800,99.33
1.400,10.249,109.948,18.732,21.307,21.800,99.75
1.410,10.245,109.948,18.706,21.297,21.800,100.18
1.420,10.241,109.947,18.679,21.286,21.800,100.61
1.430,10.237,109.946,18.650,21.273,21.800,101.04
1.440,10.233,109.946,18.621,21.260,21.800,101.48
1.450,10.229,109.945,18.590,21.246,21.800,101.91
1.460,10.225,109.944,18.558,21.230,21.800,102.34
1.470,10.221,109.944,18.525,21.213,21.800,102.78
1.480,10.217,109.943,18.491,21.195,21.800,103.22
1.490,10.213,109.943,18.456,21.176,21.800,103.66
1.500,10.208,109.942,18.419,21.156,21.800,104.10
1.510,10.204,109.941,18.381,21.134,21.800,104.54
1.520,10.200,109.941,18.343,21.112,21.800,104.98
1.530,10.196,109.940,18.302,21.088,21.800,105.43
1.540,10.192,109.939,18.261,21.063,21.800,105.87
1.550,10.188,109.939,18.218,21.036,21.800,106.32
1.560,10.183,109.938,18.174,21.009,21.800,106.77
1.570,10.179,109.938,18.129,20.980,21.800,107.22
1.580,10.175,109.937,18.082,20.950,21.800,107.67
1.590,10.171,109.936,18.035,20.918,21.800,108.13
1.600,10.166,109.936,17.985,20.886,21.800,108.58
1.610,10.162,109.935,17.935,20.852,21.800,109.04
1.620,10.158,109.934,17.883,20.816,21.800,109.50
1.630,10.154,109.934,17.829,20.779,21.800,109.97
1.640,10.149,109.933,17.774,20.741,21.800,110.43
1.650,10.145,109.933,17.718,20.702,21.800,110.90
1.660,10.141,109.932,17.660,20.660,21.800,111.37
1.670,10.136,109.931,17.601,20.618,21.800,111.84
1.680,10.132,109.931,17.540,20.574,21.800,112.32
1.690,10.128,109.930,17.478,20.528,21.800,112.80
1.700,10.123,109.929,17.414,20.481,21.800,113.28
1.710,10.119,109.929,17.348,20.433,21.800,113.76
1.720,10.114,109.928,17.281,20.382,21.800,114.25
1.730,10.110,109.927,17.212,20.330,21.800,114.74
1.740,10.105,109.927,17.142,20.277,21.800,115.23
1.750,10.101,109.926,17.069,20.221,21.800,115.73
1.760,10.096,109.926,16.995,20.164,21.800,116.23
1.770,10.092,109.925,16.919,20.105,21.800,116.73
1.780,10.087,109.924,16.841,20.044,21.800,117.24
1.790,10.083,109.924,16.761,19.982,21.800,117.75
1.800,10.078,109.923,16.679,19.917,21.800,118.27
1.810,10.073,109.922,16.595,19.851,21.800,118.79
1.820,10.069,109.922,16.509,19.782,21.800,119.31
1.830,10.064,109.921,16.421,19.711,21.800,119.84
1.840,10.059,109.920,16.330,19.638,21.800,120.38
1.850,10.055,109.920,16.238,19.563,21.800,120.91
1.860,10.050,109.919,16.143,19.486,21.800,121.46
1.870,10.045,109.918,16.046,19.407,21.800,122.01
1.880,10.040,109.918,15.946,19.325,21.800,122.56
1.890,10.035,109.917,15.844,19.240,21.800,123.12
1.900,10.031,109.916,15.739,19.154,21.800,123.69
1.910,10.026,109.916,15.631,19.064,21.800,124.26
1.920,10.021,109.915,15.521,18.972,21.800,124.83
1.930,10.016,109.914,15.408,18.877,21.800,125.42
1.940,10.011,109.914,15.292,18.779,21.800,126.01
1.950,10.006,109.913,15.173,18.679,21.800,126.61
1.960,10.001,109.912,15.051,18.575,21.800,127.21
1.970,9.996,109.912,14.926,18.469,21.800,127.82
1.980,9.991,109.911,14.798,18.359,21.800,128.44
1.990,9.986,109.910,14.666,18.246,21.800,129.07
2.000,9.980,109.910,14.531,18.129,21.800,129.70

