t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,9.974,21.700,21.700,64.54
0.020,10.500,110.000,9.974,21.700,21.700,64.54
0.030,10.500,110.000,9.974,21.700,21.700,64.54
0.040,10.500,110.000,9.974,21.700,21.700,64.54
0.050,10.500,110.000,9.974,21.700,21.700,64.54
0.060,10.500,110.000,9.974,21.700,21.700,64.54
0.070,10.500,110.000,9.974,21.700,21.700,64.54
0.080,10.500,110.000,9.974,21.700,21.700,64.54
0.090,10.500,110.000,9.974,21.700,21.700,64.54
0.100,10.500,110.000,9.974,21.700,21.700,64.54
0.110,10.500,110.000,9.974,21.700,21.700,64.54
0.120,10.500,110.000,9.974,21.700,21.700,64.54
0.130,10.500,110.000,9.974,21.700,21.700,64.54
0.140,10.500,110.000,9.974,21.700,21.700,64.54
0.150,10.500,110.000,9.974,21.700,21.700,64.54
0.160,10.500,110.000,9.974,21.700,21.700,64.54
0.170,10.500,110.000,9.974,21.700,21.700,64.54
0.180,10.500,110.000,9.974,21.700,21.700,64.54
0.190,10.500,110.000,9.974,21.700,21.700,64.54
0.200,10.558,110.000,17.286,18.551,21.700,64.54
0.210,10.558,110.000,17.286,18.552,21.700,64.54
0.220,10.558,110.000,17.288,18.553,21.700,64.55
0.230,10.558,110.000,17.291,18.557,21.700,64.57
0.240,10.558,110.000,17.294,18.561,21.700,64.60
0.250,10.557,110.000,17.299,18.567,21.700,64.63
0.260,10.557,110.000,17.304,18.574,21.700,64.67
0.270,10.557,110.000,17.311,18.582,21.700,64.72
0.280,10.556,110.000,17.318,18.591,21.700,64.77
0.290,10.556,109.999,17.327,18.602,21.700,64.83
0.300,10.555,109.999,17.336,18.614,21.700,64.90
0.310,10.555,109.999,17.346,18.626,21.700,64.98
0.320,10.554,109.999,17.358,18.640,21.700,65.06
0.330,10.553,109.999,17.370,18.656,21.700,65.15
0.340,10.553,109.999,17.382,18.672,21.700,65.24
0.350,10.552,109.999,17.396,18.689,21.700,65.35
0.360,10.551,109.999,17.411,18.707,21.700,65.45
