t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,9.375,20.200,20.200,58.24
0.020,10.500,110.000,9.375,20.200,20.200,58.24
0.030,10.500,110.000,9.375,20.200,20.200,58.24
0.040,10.500,110.000,9.375,20.200,20.200,58.24
0.050,10.500,110.000,9.375,20.200,20.200,58.24
0.060,10.500,110.000,9.375,20.200,20.200,58.24
0.070,10.500,110.000,9.375,20.200,20.200,58.24
0.080,10.500,110.000,9.375,20.200,20.200,58.24
0.090,10.500,110.000,9.375,20.200,20.200,58.24
0.100,10.500,110.000,9.375,20.200,20.200,58.24
0.110,10.500,110.000,9.375,20.200,20.200,58.24
0.120,10.500,110.000,9.375,20.200,20.200,58.24
0.130,10.500,110.000,9.375,20.200,20.200,58.24
0.140,10.500,110.000,9.375,20.200,20.200,58.24
0.150,10.500,110.000,9.375,20.200,20.200,58.24
0.160,10.500,110.000,9.375,20.200,20.200,58.24
0.170,10.500,110.000,9.375,20.200,20.200,58.24
0.180,10.500,110.000,9.375,20.200,20.200,58.24
0.190,10.500,110.000,9.375,20.200,20.200,58.24
0.200,10.500,110.000,9.375,20.200,20.200,58.24
0.200,10.549,109.998,16.211,17.258,20.200,58.24
0.210,10.549,109.998,16.211,17.259,20.200,58.25
0.220,10.549,109.998,16.213,17.261,20.200,58.26
0.230,10.549,109.998,16.216,17.264,20.200,58.27
0.240,10.549,109.998,16.220,17.269,20.200,58.30
0.250,10.548,109.998,16.225,17.275,20.200,58.33
0.260,10.548,109.998,16.232,17.283,20.200,58.37
0.270,10.548,109.998,16.239,17.292,20.200,58.41
0.280,10.548,109.998,16.248,17.302,20.200,58.46
0.290,10.547,109.998,16.258,17.314,20.200,58.52
0.300,10.547,109.998,16.268,17.326,20.200,58.58
0.310,10.546,109.998,16.280,17.340,20.200,58.65
0.320,10.546,109.998,16.293,17.356,20.200,58.73
0.330,10.545,109.998,16.307,17.372,20.200,58.81
0.340,10.544,109.997,16.322,17.390,20.200,58.90
0.350,10.544,109.997,16.337,17.409,20.200,58.99
0.360,10.543,109.997,16.354,17.429,20.200,59.10
0.370,10.542,109.997,16.372,17.450,20.200,59.20
0.380,10.541,109.997,16.391,17.473,20.200,59.32
0.390,10.540,109.997,16.410,17.496,20.200,59.44
0.400,10.540,109.997,16.431,17.521,20.200,59.56
0.410,10.539,109.996,16.452,17.546,20.200,59.69
0.420,10.538,109.996,16.474,17.573,20.200,59.83
0.430,10.537,109.996,16.497,17.601,20.200,59.97
0.440,10.535,109.996,16.521,17.629,20.200,60.12
0.450,10.534,109.996,16.546,17.659,20.200,60.27
0.460,10.533,109.995,16.571,17.689,20.200,60.43
0.470,10.532,109.995,16.597,17.721,20.200,60.59
0.480,10.531,109.995,16.624,17.753,20.200,60.76
0.490,10.529,109.995,16.651,17.787,20.200,60.94
0.500,10.528,109.994,16.679,17.821,20.200,61.12
0.510,10.527,109.994,16.708,17.855,20.200,61.30
0.520,10.525,109.994,16.737,17.891,20.200,61.49
0.530,10.524,109.994,16.767,17.927,20.200,61.69
0.540,10.522,109.993,16.797,17.964,20.200,61.89
0.550,10.521,109.993,16.828,18.002,20.200,62.09
0.560,10.519,109.993,16.860,18.040,20.200,62.30
0.570,10.517,109.993,16.891,18.079,20.200,62.51
0.580,10.516,109.992,16.924,18.119,20.200,62.73
0.590,10.514,109.992,16.956,18.159,20.200,62.95
0.600,10.512,109.992,16.989,18.200,20.200,63.18
0.610,10.511,109.991,17.023,18.241,20.200,63.41
0.620,10.509,109.991,17.056,18.283,20.200,63.65
0.630,10.507,109.991,17.090,18.325,20.200,63.88
0.640,10.505,109.990,17.124,18.367,20.200,64.13
0.650,10.503,109.990,17.159,18.410,20.200,64.37
0.660,10.501,109.990,17.193,18.453,20.200,64.62
0.670,10.499,109.989,17.228,18.497,20.200,64.88
0.680,10.497,109.989,17.263,18.541,20.200,65.14
0.690,10.495,109.988,17.298,18.585,20.200,65.40
0.700,10.493,109.988,17.333,18.629,20.200,65.66
0.710,10.491,109.988,17.368,18.673,20.200,65.93
0.720,10.489,109.987,17.404,18.718,20.200,66.20
0.730,10.487,109.987,17.439,18.763,20.200,66.47
0.740,10.484,109.986,17.474,18.807,20.200,66.75
0.750,10.482,109.986,17.509,18.852,20.200,67.03
0.760,10.480,109.986,17.544,18.897,20.200,67.31
0.770,10.478,109.985,17.579,18.942,20.200,67.60
0.780,10.475,109.985,17.614,18.987,20.200,67.88
0.790,10.473,109.984,17.649,19.032,20.200,68.17
0.800,10.471,109.984,17.683,19.077,20.200,68.46
0.810,10.468,109.984,17.717,19.121,20.200,68.76
0.820,10.466,109.983,17.752,19.166,20.200,69.06
0.830,10.463,109.983,17.785,19.210,20.200,69.35
