t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,9.618,20.800,20.800,60.65
0.020,10.500,110.000,9.618,20.800,20.800,60.65
0.030,10.500,110.000,9.618,20.800,20.800,60.65
0.040,10.500,110.000,9.618,20.800,20.800,60.65
0.050,10.500,110.000,9.618,20.800,20.800,60.65
0.060,10.500,110.000,9.618,20.800,20.800,60.65
0.070,10.500,110.000,9.618,20.800,20.800,60.65
0.080,10.500,110.000,9.618,20.800,20.800,60.65
0.090,10.500,110.000,9.618,20.800,20.800,60.65
0.100,10.500,110.000,9.618,20.800,20.800,60.65
0.110,10.500,110.000,9.618,20.800,20.800,60.65
0.120,10.500,110.000,9.618,20.800,20.800,60.65
0.130,10.500,110.000,9.618,20.800,20.800,60.65
0.140,10.500,110.000,9.618,20.800,20.800,60.65
0.150,10.500,110.000,9.618,20.800,20.800,60.65
0.160,10.500,110.000,9.618,20.800,20.800,60.65
0.170,10.500,110.000,9.618,20.800,20.800,60.65
0.180,10.500,110.000,9.618,20.800,20.800,60.65
0.190,10.500,110.000,9.618,20.800,20.800,60.65
0.200,10.500,110.000,9.618,20.800,20.800,60.65
0.200,10.552,109.999,16.646,17.775,20.800,60.65
0.210,10.552,109.999,16.647,17.776,20.800,60.65
0.220,10.552,109.999,16.649,17.778,20.800,60.66
0.230,10.552,109.999,16.651,17.781,20.800,60.68
0.240,10.552,109.999,16.655,17.786,20.800,60.71
0.250,10.552,109.999,16.660,17.792,20.800,60.74
0.260,10.552,109.999,16.666,17.799,20.800,60.78
0.270,10.551,109.999,16.674,17.808,20.800,60.82
0.280,10.551,109.999,16.682,17.818,20.800,60.87
0.290,10.550,109.999,16.691,17.829,20.800,60.93
0.300,10.550,109.998,16.701,17.842,20.800,61.00
0.310,10.549,109.998,16.713,17.855,20.800,61.07
0.320,10.549,109.998,16.725,17.870,20.800,61.15
0.330,10.548,109.998,16.738,17.886,20.800,61.23
0.340,10.547,109.998,16.752,17.904,20.800,61.33
0.350,10.547,109.998,16.767,17.922,20.800,61.42
0.360,10.546,109.998,16.783,17.942,20.800,61.53
0.370,10.545,109.998,16.800,17.962,20.800,61.64
0.380,10.544,109.997,16.818,17.984,20.800,61.75
0.390,10.543,109.997,16.837,18.007,20.800,61.88
0.400,10.542,109.997,16.856,18.031,20.800,62.01
0.410,10.541,109.997,16.877,18.056,20.800,62.14
0.420,10.540,109.997,16.898,18.081,20.800,62.28
0.430,10.539,109.996,16.920,18.108,20.800,62.43
0.440,10.538,109.996,16.943,18.136,20.800,62.58
0.450,10.537,109.996,16.966,18.165,20.800,62.74
0.460,10.535,109.996,16.990,18.195,20.800,62.90
0.470,10.534,109.996,17.015,18.225,20.800,63.07
0.480,10.533,109.995,17.040,18.256,20.800,63.25
0.490,10.531,109.995,17.066,18.289,20.800,63.43
0.500,10.530,109.995,17.093,18.322,20.800,63.61
0.510,10.529,109.995,17.120,18.355,20.800,63.80
0.520,10.527,109.994,17.148,18.390,20.800,64.00
0.530,10.525,109.994,17.176,18.425,20.800,64.20
0.540,10.524,109.994,17.205,18.461,20.800,64.41
0.550,10.522,109.993,17.234,18.497,20.800,64.62
0.560,10.521,109.993,17.264,18.534,20.800,64.83
0.570,10.519,109.993,17.294,18.572,20.800,65.05
0.580,10.517,109.992,17.325,18.610,20.800,65.28
0.590,10.515,109.992,17.355,18.649,20.800,65.51
0.600,10.513,109.992,17.386,18.688,20.800,65.74
0.610,10.511,109.991,17.418,18.728,20.800,65.98
0.620,10.510,109.991,17.450,18.768,20.800,66.23
0.630,10.508,109.991,17.481,18.809,20.800,66.47
0.640,10.506,109.990,17.514,18.850,20.800,66.73
0.650,10.504,109.990,17.546,18.891,20.800,66.98
0.660,10.501,109.990,17.578,18.932,20.800,67.24
0.670,10.499,109.989,17.611,18.974,20.800,67.50
0.680,10.497,109.989,17.643,19.016,20.800,67.77
