t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,11.863,25.000,25.000,52.61
0.020,10.500,110.000,11.863,25.000,25.000,52.61
0.030,10.500,110.000,11.863,25.000,25.000,52.61
0.040,10.500,110.000,11.863,25.000,25.000,52.61
0.050,10.500,110.000,11.863,25.000,25.000,52.61
0.060,10.500,110.000,11.863,25.000,25.000,52.61
0.070,10.500,110.000,11.863,25.000,25.000,52.61
0.080,10.500,110.000,11.863,25.000,25.000,52.61
0.090,10.500,110.000,11.863,25.000,25.000,52.61
0.100,10.500,110.000,11.863,25.000,25.000,52.61
0.110,10.500,110.000,11.863,25.000,25.000,52.61
0.120,10.500,110.000,11.863,25.000,25.000,52.61
0.130,10.500,110.000,11.863,25.000,25.000,52.61
0.140,10.500,110.000,11.863,25.000,25.000,52.61
0.150,10.500,110.000,11.863,25.000,25.000,52.61
0.160,10.500,110.000,11.863,25.000,25.000,52.61
0.170,10.500,110.000,11.863,25.000,25.000,52.61
0.180,10.500,110.000,11.863,25.000,25.000,52.61
0.190,10.500,110.000,11.863,25.000,25.000,52.61
00.200,10.570,110.000,19.550,20.385,25.000,52.61
0.210,10.570,110.000,19.552,20.387,25.000,52.61
0.220,10.570,110.000,19.556,20.391,25.000,52.63
0.230,10.570,110.000,19.563,20.399,25.000,52.66
0.240,10.570,110.000,19.573,20.410,25.000,52.69
0.250,10.569,110.000,19.585,20.424,25.000,52.74
0.260,10.569,110.000,19.600,20.441,25.000,52.80
0.270,10.568,110.000,19.618,20.461,25.000,52.87
0.280,10.568,110.000,19.639,20.483,25.000,52.95
0.290,10.567,110.000,19.662,20.509,25.000,53.04
0.300,10.566,109.999,19.687,20.537,25.000,53.14
0.310,10.565,109.999,19.715,20.569,25.000,53.25
0.320,10.564,109.999,19.746,20.602,25.000,53.37
0.330,10.563,109.999,19.778,20.639,25.000,53.50
0.340,10.562,109.999,19.814,20.678,25.000,53.64
0.350,10.561,109.998,19.851,20.720,25.000,53.78
0.360,10.559,109.998,19.891,20.764,25.000,53.94
0.370,10.558,109.998,19.932,20.811,25.000,54.11
0.380,10.556,109.998,19.976,20.860,25.000,54.28
0.390,10.555,109.997,20.022,20.912,25.000,54.47
0.400,10.553,109.997,20.070,20.965,25.000,54.66
0.410,10.551,109.997,20.120,21.021,25.000,54.86
0.420,10.550,109.996,20.172,21.079,25.000,55.07
0.430,10.548,109.996,20.225,21.139,25.000,55.29
0.440,10.546,109.995,20.281,21.201,25.000,55.52
0.450,10.544,109.995,20.337,21.265,25.000,55.76
0.460,10.542,109.995,20.396,21.331,25.000,56.00
0.470,10.539,109.994,20.456,21.398,25.000,56.25
