t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,6.064,12.900,12.900,66.58
0.020,6.300,110.000,6.064,12.900,12.900,66.58
0.030,6.300,110.000,6.064,12.900,12.900,66.58
0.040,6.300,110.000,6.064,12.900,12.900,66.58
0.050,6.300,110.000,6.064,12.900,12.900,66.58
0.060,6.300,110.000,6.064,12.900,12.900,66.58
0.070,6.300,110.000,6.064,12.900,12.900,66.58
0.080,6.300,110.000,6.064,12.900,12.900,66.58
0.090,6.300,110.000,6.064,12.900,12.900,66.58
0.100,6.330,109.994,11.305,11.959,12.900,66.58
0.110,6.330,109.994,11.305,11.959,12.900,66.58
0.120,6.330,109.994,11.305,11.960,12.900,66.59
0.130,6.330,109.994,11.306,11.961,12.900,66.60
0.140,6.330,109.994,11.307,11.962,12.900,66.61
0.150,6.330,109.994,11.309,11.964,12.900,66.63
0.160,6.330,109.994,11.311,11.966,12.900,66.66
0.170,6.330,109.994,11.313,11.969,12.900,66.68
0.180,6.330,109.994,11.316,11.972,12.900,66.72
0.190,6.329,109.994,11.319,11.976,12.900,66.75
0.200,6.329,109.994,11.322,11.980,12.900,66.79
0.210,6.329,109.994,11.326,11.984,12.900,66.84
0.220,6.328,109.994,11.329,11.989,12.900,66.88
0.230,6.328,109.994,11.334,11.994,12.900,66.94
0.240,6.328,109.994,11.338,11.999,12.900,66.99
0.250,6.327,109.994,11.343,12.005,12.900,67.05
0.260,6.327,109.994,11.348,12.012,12.900,67.12
0.270,6.326,109.994,11.354,12.018,12.900,67.18
0.280,6.326,109.994,11.359,12.025,12.900,67.25
0.290,6.325,109.994,11.365,12.032,12.900,67.33
0.300,6.325,109.994,11.372,12.040,12.900,67.41
0.310,6.324,109.993,11.378,12.048,12.900,67.49
0.320,6.323,109.993,11.385,12.056,12.900,67.58
0.330,6.323,109.993,11.392,12.065,12.900,67.67
0.340,6.322,109.993,11.400,12.074,12.900,67.76
0.350,6.321,109.993,11.407,12.083,12.900,67.86
0.360,6.321,109.993,11.415,12.093,12.900,67.96
0.370,6.320,109.993,11.423,12.103,12.900,68.07
0.380,6.319,109.993,11.431,12.113,12.900,68.17
0.390,6.318,109.993,11.440,12.123,12.900,68.29
0.400,6.317,109.993,11.448,12.134,12.900,68.40
0.410,6.317,109.993,11.457,12.145,12.900,68.52
0.420,6.316,109.992,11.466,12.156,12.900,68.64
0.430,6.315,109.992,11.476,12.168,12.900,68.76
0.440,6.314,109.992,11.485,12.179,12.900,68.89
0.450,6.313,109.992,11.495,12.191,12.900,69.02
0.460,6.312,109.992,11.505,12.203,12.900,69.16
0.470,6.311,109.992,11.515,12.216,12.900,69.29
0.480,6.310,109.992,11.525,12.228,12.900,69.43
0.490,6.309,109.992,11.535,12.241,12.900,69.57
0.500,6.308,109.991,11.545,12.254,12.900,69.72
0.510,6.307,109.991,11.556,12.267,12.900,69.87
0.520,6.306,109.991,11.566,12.280,12.900,70.02
0.530,6.305,109.991,11.577,12.294,12.900,70.17
0.540,6.303,109.991,11.588,12.307,12.900,70.33
0.550,6.302,109.991,11.599,12.321,12.900,70.49
0.560,6.301,109.991,11.610,12.334,12.900,70.65
0.570,6.300,109.990,11.621,12.348,12.900,70.81
