t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,6.422,13.800,13.800,74.81
0.020,6.300,110.000,6.422,13.800,13.800,74.81
0.030,6.300,110.000,6.422,13.800,13.800,74.81
0.040,6.300,110.000,6.422,13.800,13.800,74.81
0.050,6.300,110.000,6.422,13.800,13.800,74.81
0.060,6.300,110.000,6.422,13.800,13.800,74.81
0.070,6.300,110.000,6.422,13.800,13.800,74.81
0.080,6.300,110.000,6.422,13.800,13.800,74.81
0.090,6.300,110.000,6.422,13.800,13.800,74.81
0.100,6.336,109.995,11.997,12.806,13.800,74.81
0.110,6.336,109.995,11.997,12.806,13.800,74.81
0.120,6.336,109.995,11.998,12.807,13.800,74.82
0.130,6.336,109.995,11.998,12.808,13.800,74.83
0.140,6.336,109.995,11.999,12.809,13.800,74.84
0.150,6.336,109.995,12.000,12.810,13.800,74.86
0.160,6.336,109.995,12.002,12.812,13.800,74.89
0.170,6.336,109.995,12.003,12.814,13.800,74.92
0.180,6.335,109.995,12.005,12.817,13.800,74.95
0.190,6.335,109.995,12.007,12.819,13.800,74.99
0.200,6.335,109.995,12.009,12.822,13.800,75.03
0.210,6.334,109.995,12.012,12.826,13.800,75.08
0.220,6.334,109.995,12.014,12.829,13.800,75.13
0.230,6.334,109.995,12.017,12.833,13.800,75.18
0.240,6.333,109.995,12.020,12.837,13.800,75.24
0.250,6.333,109.994,12.024,12.842,13.800,75.31
0.260,6.332,109.994,12.027,12.846,13.800,75.37
0.270,6.332,109.994,12.031,12.851,13.800,75.45
0.280,6.331,109.994,12.035,12.857,13.800,75.52
0.290,6.330,109.994,12.039,12.862,13.800,75.60
0.300,6.330,109.994,12.043,12.868,13.800,75.69
0.310,6.329,109.994,12.048,12.874,13.800,75.78
0.320,6.328,109.994,12.052,12.880,13.800,75.87
0.330,6.328,109.994,12.057,12.887,13.800,75.96
0.340,6.327,109.994,12.062,12.894,13.800,76.07
0.350,6.326,109.994,12.067,12.901,13.800,76.17
0.360,6.325,109.994,12.072,12.908,13.800,76.28
0.370,6.324,109.993,12.078,12.915,13.800,76.39
0.380,6.323,109.993,12.083,12.923,13.800,76.51
0.390,6.322,109.993,12.089,12.931,13.800,76.63
0.400,6.321,109.993,12.094,12.939,13.800,76.75
0.410,6.321,109.993,12.100,12.947,13.800,76.88
0.420,6.319,109.993,12.106,12.955,13.800,77.01
0.430,6.318,109.993,12.112,12.964,13.800,77.14
0.440,6.317,109.993,12.118,12.973,13.800,77.28
0.450,6.316,109.992,12.125,12.981,13.800,77.42
0.460,6.315,109.992,12.131,12.990,13.800,77.57
0.470,6.314,109.992,12.137,13.000,13.800,77.71
0.480,6.313,109.992,12.144,13.009,13.800,77.87
0.490,6.312,109.992,12.150,13.018,13.800,78.02
0.500,6.310,109.992,12.157,13.028,13.800,78.18
0.510,6.309,109.992,12.164,13.037,13.800,78.34
0.520,6.308,109.991,12.170,13.047,13.800,78.51
0.530,6.306,109.991,12.177,13.057,13.800,78.68
0.540,6.305,109.991,12.184,13.067,13.800,78.85
0.550,6.304,109.991,12.190,13.077,13.800,79.02
0.560,6.302,109.991,12.197,13.086,13.800,79.20
0.570,6.301,109.990,12.204,13.097,13.800,79.38
0.580,6.299,109.990,12.210,13.107,13.800,79.57
0.590,6.298,109.990,12.217,13.117,13.800,79.75
0.600,6.297,109.990,12.224,13.127,13.800,79.94
0.610,6.295,109.990,12.230,13.137,13.800,80.14
0.620,6.293,109.990,12.237,13.147,13.800,80.33
0.630,6.292,109.989,12.243,13.157,13.800,80.53
0.640,6.290,109.989,12.250,13.168,13.800,80.73
0.650,6.289,109.989,12.256,13.178,13.800,80.93
0.660,6.287,109.989,12.262,13.188,13.800,81.14
0.670,6.285,109.989,12.269,13.198,13.800,81.35
0.680,6.284,109.988,12.275,13.208,13.800,81.56
0.690,6.282,109.988,12.281,13.218,13.800,81.78
0.700,6.280,109.988,12.287,13.228,13.800,81.99
0.710,6.278,109.988,12.292,13.238,13.800,82.21
0.720,6.277,109.987,12.298,13.248,13.800,82.43
0.730,6.275,109.987,12.304,13.257,13.800,82.66
0.740,6.273,109.987,12.309,13.267,13.800,82.88
0.750,6.271,109.987,12.314,13.276,13.800,83.11
0.760,6.269,109.987,12.319,13.286,13.800,83.34
0.770,6.268,109.986,12.324,13.295,13.800,83.57
0.780,6.266,109.986,12.329,13.304,13.800,83.81
0.790,6.264,109.986,12.334,13.313,13.800,84.05
0.800,6.262,109.986,12.338,13.322,13.800,84.28
0.810,6.260,109.985,12.343,13.331,13.800,84.53
0.820,6.258,109.985,12.347,13.340,13.800,84.77
0.830,6.256,109.985,12.351,13.348,13.800,85.01
0.840,6.254,109.985,12.354,13.357,13.800,85.26
0.850,6.252,109.984,12.358,13.365,13.800,85.51
0.860,6.250,109.984,12.361,13.373,13.800,85.76
0.870,6.248,109.984,12.364,13.381,13.800,86.01
0.880,6.246,109.984,12.367,13.388,13.800,86.27
0.890,6.244,109.983,12.370,13.396,13.800,86.52
0.900,6.242,109.983,12.372,13.403,13.800,86.78
0.910,6.239,109.983,12.374,13.410,13.800,87.04
0.920,6.237,109.983,12.376,13.417,13.800,87.30
0.930,6.235,109.982,12.378,13.423,13.800,87.56
0.940,6.233,109.982,12.379,13.430,13.800,87.83
0.950,6.231,109.982,12.381,13.436,13.800,88.09
0.960,6.229,109.982,12.382,13.442,13.800,88.36
0.970,6.226,109.981,12.382,13.448,13.800,88.63
0.980,6.224,109.981,12.383,13.453,13.800,88.90
0.990,6.222,109.981,12.383,13.458,13.800,89.17
1.000,6.220,109.981,12.382,13.463,13.800,89.44
1.010,6.218,109.980,12.382,13.468,13.800,89.72
1.020,6.215,109.980,12.381,13.472,13.800,89.99
1.030,6.213,109.980,12.380,13.476,13.800,90.27
1.040,6.211,109.979,12.379,13.480,13.800,90.55
1.050,6.208,109.979,12.377,13.484,13.800,90.83
1.060,6.206,109.979,12.375,13.487,13.800,91.11
