t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,6.227,13.300,13.300,69.93
0.020,6.300,110.000,6.227,13.300,13.300,69.93
0.030,6.300,110.000,6.227,13.300,13.300,69.93
0.040,6.300,110.000,6.227,13.300,13.300,69.93
0.050,6.300,110.000,6.227,13.300,13.300,69.93
0.060,6.300,110.000,6.227,13.300,13.300,69.93
0.070,6.300,110.000,6.227,13.300,13.300,69.93
0.080,6.300,110.000,6.227,13.300,13.300,69.93
0.090,6.300,110.000,6.227,13.300,13.300,69.93
0.100,6.333,109.995,11.619,12.335,13.300,69.93
0.110,6.333,109.995,11.619,12.335,13.300,69.93
0.120,6.333,109.995,11.620,12.336,13.300,69.94
0.130,6.333,109.995,11.621,12.337,13.300,69.95
0.140,6.333,109.995,11.622,12.338,13.300,69.97
0.150,6.332,109.995,11.623,12.340,13.300,69.99
0.160,6.332,109.994,11.625,12.342,13.300,70.01
0.170,6.332,109.994,11.627,12.345,13.300,70.04
0.180,6.332,109.994,11.629,12.347,13.300,70.07
0.190,6.332,109.994,11.632,12.351,13.300,70.11
0.200,6.331,109.994,11.634,12.354,13.300,70.15
0.210,6.331,109.994,11.638,12.358,13.300,70.20
0.220,6.331,109.994,11.641,12.363,13.300,70.24
0.230,6.330,109.994,11.645,12.367,13.300,70.30
0.240,6.330,109.994,11.649,12.372,13.300,70.36
0.250,6.329,109.994,11.653,12.378,13.300,70.42
0.260,6.329,109.994,11.658,12.383,13.300,70.48
0.270,6.328,109.994,11.662,12.389,13.300,70.55
0.280,6.328,109.994,11.667,12.396,13.300,70.63
0.290,6.327,109.994,11.673,12.402,13.300,70.70
0.300,6.327,109.994,11.678,12.409,13.300,70.79
0.310,6.326,109.994,11.684,12.416,13.300,70.87
0.320,6.325,109.994,11.690,12.424,13.300,70.96
0.330,6.325,109.993,11.696,12.432,13.300,71.05
0.340,6.324,109.993,11.703,12.440,13.300,71.15
0.350,6.323,109.993,11.709,12.449,13.300,71.25
0.360,6.322,109.993,11.716,12.457,13.300,71.35
0.370,6.322,109.993,11.723,12.466,13.300,71.46
0.380,6.321,109.993,11.730,12.475,13.300,71.57
0.390,6.320,109.993,11.738,12.485,13.300,71.69
0.400,6.319,109.993,11.745,12.495,13.300,71.81
0.410,6.318,109.993,11.753,12.505,13.300,71.93
0.420,6.317,109.993,11.761,12.515,13.300,72.05
0.430,6.316,109.992,11.769,12.525,13.300,72.18
0.440,6.315,109.992,11.777,12.536,13.300,72.32
0.450,6.314,109.992,11.786,12.546,13.300,72.45
0.460,6.313,109.992,11.794,12.557,13.300,72.59
0.470,6.312,109.992,11.803,12.569,13.300,72.73
0.480,6.311,109.992,11.812,12.580,13.300,72.88
0.490,6.310,109.992,11.821,12.591,13.300,73.02
0.500,6.309,109.991,11.830,12.603,13.300,73.17
0.510,6.308,109.991,11.839,12.615,13.300,73.33
0.520,6.306,109.991,11.848,12.627,13.300,73.49
0.530,6.305,109.991,11.857,12.639,13.300,73.65
0.540,6.304,109.991,11.866,12.651,13.300,73.81
0.550,6.303,109.991,11.876,12.663,13.300,73.97
0.560,6.301,109.991,11.885,12.676,13.300,74.14
0.570,6.300,109.990,11.894,12.688,13.300,74.31
0.580,6.299,109.990,11.904,12.701,13.300,74.48
