t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,11.704,25.800,25.800,65.60
0.020,10.500,110.000,11.704,25.800,25.800,65.60
0.030,10.500,110.000,11.704,25.800,25.800,65.60
0.040,10.500,110.000,11.704,25.800,25.800,65.60
0.050,10.500,110.000,11.704,25.800,25.800,65.60
0.060,10.500,110.000,11.704,25.800,25.800,65.60
0.070,10.500,110.000,11.704,25.800,25.800,65.60
0.080,10.500,110.000,11.704,25.800,25.800,65.60
0.090,10.500,110.000,11.704,25.800,25.800,65.60
0.100,9.966,109.336,-0.001,3.109,25.800,65.60
0.110,9.966,109.336,-0.001,3.109,25.800,65.63
0.120,9.966,109.336,-0.001,3.109,25.800,65.71
0.130,9.966,109.336,-0.001,3.109,25.800,65.84
0.140,9.966,109.336,-0.001,3.109,25.800,66.03
0.150,9.966,109.336,-0.001,3.109,25.800,66.26
0.160,9.966,109.336,-0.001,3.109,25.800,66.55
0.170,9.966,109.336,-0.001,3.109,25.800,66.90
0.180,9.966,109.336,-0.001,3.109,25.800,67.29
0.190,9.966,109.336,-0.001,3.109,25.800,67.73
0.200,9.966,109.336,-0.001,3.109,25.800,68.23
0.210,9.966,109.336,-0.001,3.109,25.800,68.77
0.220,9.966,109.336,-0.001,3.109,25.800,69.37
0.230,9.966,109.336,-0.001,3.109,25.800,70.02
0.240,9.966,109.336,-0.001,3.109,25.800,70.71
0.250,9.966,109.336,-0.001,3.109,25.800,71.46
0.260,10.489,109.989,21.602,23.761,25.800,72.26
0.270,10.481,109.987,21.687,23.888,25.800,73.08
0.280,10.472,109.986,21.767,24.011,25.800,73.90
0.290,10.464,109.984,21.843,24.129,25.800,74.72
0.300,10.455,109.983,21.915,24.243,25.800,75.55
0.310,10.446,109.981,21.981,24.353,25.800,76.37
0.320,10.438,109.980,22.043,24.458,25.800,77.20
0.330,10.429,109.978,22.101,24.558,25.800,78.02
0.340,10.420,109.977,22.154,24.654,25.800,78.85
0.350,10.411,109.975,22.202,24.746,25.800,79.68
0.360,10.402,109.974,22.245,24.833,25.800,80.50
0.370,10.393,109.972,22.283,24.915,25.800,81.33
0.380,10.384,109.971,22.317,24.993,25.800,82.16
0.390,10.375,109.969,22.346,25.065,25.800,82.99
0.400,10.366,109.968,22.370,25.134,25.800,83.82
0.410,10.357,109.966,22.390,25.197,25.800,84.65
0.420,10.348,109.965,22.404,25.256,25.800,85.48
0.430,10.339,109.963,22.414,25.310,25.800,86.31
0.440,10.329,109.962,22.418,25.359,25.800,87.14
0.450,10.320,109.960,22.418,25.403,25.800,87.97
0.460,10.311,109.958,22.413,25.443,25.800,88.80
0.470,10.302,109.957,22.404,25.477,25.800,89.63
0.480,10.292,109.955,22.389,25.507,25.800,90.46
0.490,10.283,109.954,22.369,25.532,25.800,91.30
0.500,10.274,109.952,22.345,25.552,25.800,92.13
0.510,10.264,109.951,22.316,25.567,25.800,92.96
0.520,10.255,109.949,22.282,25.577,25.800,93.79
0.530,10.245,109.948,22.243,25.583,25.800,94.62
0.540,10.236,109.946,22.199,25.583,25.800,95.45
0.550,10.226,109.945,22.151,25.579,25.800,96.28
0.560,10.217,109.943,22.097,25.570,25.800,97.12
0.570,10.207,109.942,22.039,25.556,25.800,97.95
0.580,10.198,109.940,21.976,25.537,25.800,98.78
0.590,10.188,109.939,21.908,25.513,25.800,99.61
0.600,10.179,109.937,21.835,25.484,25.800,100.45
0.610,10.170,109.936,21.758,25.450,25.800,101.28
