t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,11.365,24.900,24.900,62.23
0.020,10.500,110.000,11.365,24.900,24.900,62.23
0.030,10.500,110.000,11.365,24.900,24.900,62.23
0.040,10.500,110.000,11.365,24.900,24.900,62.23
0.050,10.500,110.000,11.365,24.900,24.900,62.23
0.060,10.500,110.000,11.365,24.900,24.900,62.23
0.070,10.500,110.000,11.365,24.900,24.900,62.23
0.080,10.500,110.000,11.365,24.900,24.900,62.23
0.090,10.500,110.000,11.365,24.900,24.900,62.23
0.100,9.930,109.330,-0.001,3.093,24.900,62.23
0.110,9.930,109.330,-0.001,3.093,24.900,62.25
0.120,9.930,109.330,-0.001,3.093,24.900,62.33
0.130,9.930,109.330,-0.001,3.093,24.900,62.46
0.140,9.930,109.330,-0.001,3.093,24.900,62.64
0.150,9.930,109.330,-0.001,3.093,24.900,62.87
0.160,9.930,109.330,-0.001,3.093,24.900,63.15
0.170,9.930,109.330,-0.001,3.093,24.900,63.48
0.180,9.930,109.330,-0.001,3.093,24.900,63.85
0.190,9.930,109.330,-0.001,3.093,24.900,64.28
0.200,9.930,109.330,-0.001,3.093,24.900,64.76
0.210,9.930,109.330,-0.001,3.093,24.900,65.28
0.220,9.930,109.330,-0.001,3.093,24.900,65.85
0.230,9.930,109.330,-0.001,3.093,24.900,66.47
0.240,9.930,109.330,-0.001,3.093,24.900,67.14
0.250,9.930,109.330,-0.001,3.093,24.900,67.86
0.260,10.489,109.989,21.094,23.063,24.900,68.63
0.270,10.481,109.987,21.195,23.203,24.900,69.42
0.280,10.473,109.986,21.291,23.339,24.900,70.21
0.290,10.465,109.984,21.384,23.471,24.900,71.00
0.300,10.457,109.983,21.472,23.599,24.900,71.79
0.310,10.449,109.982,21.556,23.724,24.900,72.58
0.320,10.441,109.980,21.636,23.844,24.900,73.37
0.330,10.433,109.979,21.712,23.960,24.900,74.16
0.340,10.425,109.977,21.783,24.072,24.900,74.95
0.350,10.417,109.976,21.851,24.180,24.900,75.74
0.360,10.408,109.974,21.913,24.284,24.900,76.53
0.370,10.400,109.973,21.972,24.383,24.900,77.32
0.380,10.392,109.972,22.026,24.479,24.900,78.11
0.390,10.383,109.970,22.076,24.570,24.900,78.90
0.400,10.375,109.969,22.121,24.657,24.900,79.69
0.410,10.366,109.967,22.162,24.739,24.900,80.48
0.420,10.358,109.966,22.199,24.817,24.900,81.27
0.430,10.349,109.964,22.232,24.891,24.900,82.05
0.440,10.341,109.963,22.260,24.961,24.900,82.84
