t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,11.778,26.000,26.000,66.38
0.020,10.500,110.000,11.778,26.000,26.000,66.38
0.030,10.500,110.000,11.778,26.000,26.000,66.38
0.040,10.500,110.000,11.778,26.000,26.000,66.38
0.050,10.500,110.000,11.778,26.000,26.000,66.38
0.060,10.500,110.000,11.778,26.000,26.000,66.38
0.070,10.500,110.000,11.778,26.000,26.000,66.38
0.080,10.500,110.000,11.778,26.000,26.000,66.38
0.090,10.500,110.000,11.778,26.000,26.000,66.38
0.100,9.974,109.338,-0.001,3.115,26.000,66.38
0.110,9.974,109.338,-0.001,3.115,26.000,66.41
0.120,9.974,109.338,-0.001,3.115,26.000,66.49
0.130,9.974,109.338,-0.001,3.115,26.000,66.62
0.140,9.974,109.338,-0.001,3.115,26.000,66.81
0.150,9.974,109.338,-0.001,3.115,26.000,67.05
0.160,9.974,109.338,-0.001,3.115,26.000,67.34
0.170,9.974,109.338,-0.001,3.115,26.000,67.69
0.180,9.974,109.338,-0.001,3.115,26.000,68.08
0.190,9.974,109.338,-0.001,3.115,26.000,68.53
0.200,9.974,109.338,-0.001,3.115,26.000,69.03
0.210,9.974,109.338,-0.001,3.115,26.000,69.58
0.220,9.974,109.338,-0.001,3.115,26.000,70.18
0.230,9.974,109.338,-0.001,3.115,26.000,70.83
0.240,9.974,109.338,-0.001,3.115,26.000,71.54
0.250,9.974,109.338,-0.001,3.115,26.000,72.29
0.260,10.489,109.989,21.709,23.913,26.000,73.09
0.270,10.480,109.987,21.790,24.037,26.000,73.92
0.280,10.472,109.986,21.866,24.156,26.000,74.75
0.290,10.463,109.984,21.938,24.271,26.000,75.58
0.300,10.455,109.983,22.005,24.381,26.000,76.41
0.310,10.446,109.981,22.068,24.487,26.000,77.24
0.320,10.437,109.980,22.125,24.588,26.000,78.08
0.330,10.428,109.978,22.178,24.685,26.000,78.91
0.340,10.419,109.977,22.226,24.777,26.000,79.75
0.350,10.410,109.975,22.270,24.864,26.000,80.58
0.360,10.401,109.974,22.308,24.947,26.000,81.42
0.370,10.392,109.972,22.342,25.024,26.000,82.25
0.380,10.383,109.970,22.370,25.098,26.000,83.09
0.390,10.374,109.969,22.394,25.166,26.000,83.93
0.400,10.364,109.967,22.413,25.229,26.000,84.77
0.410,10.355,109.966,22.427,25.288,26.000,85.61
0.420,10.346,109.964,22.436,25.342,26.000,86.45
0.430,10.336,109.963,22.440,25.391,26.000,87.29
0.440,10.327,109.961,22.439,25.435,26.000,88.13
0.450,10.318,109.960,22.433,25.474,26.000,88.97
0.460,10.308,109.958,22.422,25.508,26.000,89.81
0.470,10.299,109.957,22.406,25.537,26.000,90.65
0.480,10.289,109.955,22.385,25.561,26.000,91.49
0.490,10.280,109.953,22.359,25.580,26.000,92.34
0.500,10.270,109.952,22.328,25.594,26.000,93.18
0.510,10.261,109.950,22.292,25.603,26.000,94.02
0.520,10.251,109.949,22.251,25.607,26.000,94.87
0.530,10.241,109.947,22.205,25.606,26.000,95.71
0.540,10.232,109.946,22.154,25.600,26.000,96.56
0.550,10.222,109.944,22.098,25.589,26.000,97.40
0.560,10.213,109.943,22.037,25.573,26.000,98.25
0.570,10.203,109.941,21.971,25.552,26.000,99.10
0.580,10.193,109.940,21.900,25.526,26.000,99.94
0.590,10.184,109.938,21.824,25.494,26.000,100.79
0.600,10.174,109.937,21.743,25.458,26.000,101.64
0.610,10.164,109.935,21.657,25.416,26.000,102.49
0.620,10.155,109.934,21.566,25.369,26.000,103.34
0.630,10.145,109.932,21.470,25.317,26.000,104.20
0.640,10.135,109.931,21.368,25.260,26.000,105.05
0.650,10.126,109.929,21.262,25.198,26.000,105.91
0.660,10.116,109.928,21.151,25.131,26.000,106.77
0.670,10.106,109.926,21.034,25.058,26.000,107.62
0.680,10.097,109.925,20.912,24.980,26.000,108.49
0.690,10.087,109.924,20.785,24.896,26.000,109.35
0.700,10.077,109.922,20.653,24.808,26.000,110.22
0.710,10.068,109.921,20.515,24.713,26.000,111.09
0.720,10.058,109.919,20.372,24.614,26.000,111.96
0.730,10.048,109.918,20.224,24.509,26.000,112.83
0.740,10.038,109.916,20.070,24.398,26.000,113.71
0.750,10.029,109.915,19.910,24.281,26.000,114.59
0.760,10.019,109.914,19.745,24.159,26.000,115.48
0.770,10.009,109.912,19.574,24.031,26.000,116.37
0.780,10.000,109.911,19.398,23.897,26.000,117.26
0.790,9.990,109.909,19.216,23.758,26.000,118.16
0.800,9.980,109.908,19.027,23.612,26.000,119.07
0.810,9.971,109.907,18.833,23.459,26.000,119.98
0.820,9.961,109.905,18.632,23.301,26.000,120.89
0.830,9.951,109.904,18.425,23.136,26.000,121.81
0.840,9.941,109.903,18.211,22.964,26.000,122.74
0.850,9.932,109.901,17.991,22.786,26.000,123.68
0.860,9.922,109.900,17.764,22.601,26.000,124.62
0.870,9.912,109.898,17.531,22.409,26.000,125.57
0.880,9.903,109.897,17.290,22.209,26.000,126.53
0.890,9.893,109.896,17.041,22.002,26.000,127.50
0.900,9.883,109.895,16.786,21.788,26.000,128.47
0.910,9.874,109.893,16.522,21.565,26.000,129.46
0.920,9.864,109.892,16.251,21.335,26.000,130.46
0.930,9.854,109.891,15.972,21.096,26.000,131.46
0.940,9.845,109.889,15.684,20.849,26.000,132.48
0.950,9.835,109.888,15.388,20.593,26.000,133.51
0.960,9.825,109.887,15.083,20.328,26.000,134.55
0.970,9.816,109.886,14.769,20.054,26.000,135.61
0.980,9.806,109.884,14.446,19.770,26.000,136.68
0.990,9.796,109.883,14.112,19.476,26.000,137.76
1.000,9.787,109.882,13.769,19.172,26.000,138.86
1.010,9.777,109.881,13.416,18.857,26.000,139.97
1.020,9.768,109.880,13.052,18.531,26.000,141.10
1.030,9.758,109.878,12.677,18.194,26.000,142.25
1.040,9.749,109.877,12.291,17.846,26.000,143.41
1.050,9.740,109.876,11.893,17.485,26.000,144.59
1.060,9.730,109.875,11.483,17.112,26.000,145.79
1.070,9.721,109.874,11.061,16.726,26.000,147.02
1.080,9.712,109.873,10.626,16.326,26.000,148.26
1.090,9.703,109.872,10.178,15.913,26.000,149.53
1.100,9.694,109.871,9.716,15.485,26.000,150.81
1.110,9.685,109.870,9.241,15.043,26.000,152.13
1.120,9.676,109.869,8.751,14.586,26.000,153.46
1.130,9.668,109.868,8.246,14.113,26.000,154.82
1.140,9.660,109.867,7.726,13.624,26.000,156.21
1.150,9.651,109.867,7.191,13.118,26.000,157.63
1.160,9.643,109.866,6.640,12.595,26.000,159.08
1.170,9.636,109.865,6.072,12.054,26.000,160.56
1.180,9.628,109.865,5.487,11.495,26.000,162.06
1.190,9.621,109.864,4.886,10.918,26.000,163.61
1.200,9.614,109.863,4.266,10.321,26.000,165.18
1.210,9.608,109.863,3.629,9.705,26.000,166.79
1.220,9.602,109.863,2.974,9.068,26.000,168.44
1.230,9.596,109.862,2.301,8.412,26.000,170.13
1.240,9.591,109.862,1.609,7.734,26.000,171.85
1.250,9.586,109.862,0.898,7.035,26.000,173.62
1.260,9.582,109.862,0.169,6.314,26.000,175.43
1.270,9.578,109.862,-0.580,5.572,26.000,177.28
1.280,9.575,109.862,-1.347,4.808,26.000,179.19
1.290,9.573,109.863,-2.132,4.022,26.000,181.13
1.300,9.571,109.863,-2.936,3.214,26.000,183.13
1.310,9.571,109.864,-3.758,2.384,26.000,185.18
1.320,9.571,109.864,-4.597,1.533,26.000,187.29
1.330,9.573,109.865,-5.452,0.660,26.000,189.44
1.340,9.575,109.866,-6.324,-0.233,26.000,191.66
1.350,9.578,109.868,-7.209,-1.146,26.000,193.93
1.360,9.583,109.869,-8.108,-2.077,26.000,196.27
1.370,9.589,109.871,-9.018,-3.026,26.000,198.67
1.380,9.597,109.873,-9.938,-3.991,26.000,201.13
1.390,9.606,109.875,-10.865,-4.970,26.000,203.67
1.400,9.616,109.877,-11.797,-5.961,26.000,206.27
1.410,9.628,109.880,-12.731,-6.962,26.000,208.94
1.420,9.642,109.883,-13.664,-7.969,26.000,211.69
1.430,9.658,109.886,-14.591,-8.979,26.000,214.52
1.440,9.676,109.890,-15.509,-9.988,26.000,217.42
1.450,9.695,109.894,-16.412,-10.992,26.000,220.40
1.460,9.717,109.898,-17.297,-11.986,26.000,223.47
1.470,9.741,109.902,-18.156,-12.965,26.000,226.62
1.480,9.767,109.907,-18.984,-13.923,26.000,229.86
1.490,9.796,109.912,-19.774,-14.852,26.000,233.19
1.500,9.827,109.918,-20.518,-15.746,26.000,236.61
1.510,9.860,109.923,-21.209,-16.598,26.000,240.13
1.520,9.895,109.930,-21.839,-17.398,26.000,243.73
1.530,9.933,109.936,-22.398,-18.137,26.000,247.44
1.540,9.973,109.943,-22.877,-18.807,26.000,251.24
1.550,10.015,109.950,-23.267,-19.397,26.000,255.15
1.560,10.059,109.957,-23.559,-19.898,26.000,259.15
1.570,10.105,109.965,-23.741,-20.298,26.000,263.26
1.580,10.152,109.972,-23.806,-20.587,26.000,267.47
1.590,10.201,109.980,-23.743,-20.754,26.000,271.78
1.600,10.252,109.988,-23.543,-20.790,26.000,276.19
1.610,10.303,109.996,-23.198,-20.684,26.000,280.71
1.620,10.354,110.004,-22.700,-20.427,26.000,285.33
1.630,10.406,110.012,-22.044,-20.011,26.000,290.05
1.640,10.457,110.020,-21.225,-19.430,26.000,294.87
1.650,10.508,110.028,-20.239,-18.677,26.000,299.79
1.660,10.558,110.035,-19.085,-17.749,26.000,304.81
1.670,10.605,110.042,-17.764,-16.646,26.000,309.92
1.680,10.651,110.049,-16.281,-15.367,26.000,315.12
1.690,10.693,110.054,-14.640,-13.916,26.000,320.41
1.700,10.733,110.060,-12.852,-12.300,26.000,325.79
1.710,10.768,110.064,-10.927,-10.527,26.000,331.24
1.720,10.799,110.068,-8.881,-8.610,26.000,336.78
1.730,10.826,110.070,-6.730,-6.563,26.000,342.38
1.740,10.847,110.072,-4.495,-4.405,26.000,348.05
1.750,10.862,110.073,-2.197,-2.155,26.000,353.79
1.760,10.872,110.072,0.138,0.163,26.000,359.58
1.770,10.875,110.071,2.486,2.525,26.000,365.42
1.780,10.872,110.068,4.818,4.904,26.000,371.30
1.790,10.862,110.065,7.108,7.272,26.000,377.23
1.800,10.846,110.060,9.327,9.602,26.000,383.19
1.810,10.823,110.054,11.448,11.865,26.000,389.18
1.820,10.794,110.048,13.444,14.033,26.000,395.20
1.830,10.759,110.040,15.291,16.080,26.000,401.24
1.840,10.718,110.032,16.964,17.979,26.000,407.29
1.850,10.672,110.022,18.443,19.708,26.000,413.35
1.860,10.620,110.013,19.710,21.246,26.000,419.42
1.870,10.564,110.002,20.748,22.572,26.000,425.49
1.880,10.505,109.991,21.547,23.673,26.000,431.56
1.890,10.442,109.980,22.095,24.535,26.000,437.64
1.900,10.376,109.969,22.388,25.148,26.000,443.71
1.910,10.309,109.958,22.422,25.506,26.000,449.78
1.920,10.240,109.947,22.198,25.606,26.000,455.84
1.930,10.171,109.936,21.718,25.446,26.000,461.90
1.940,10.103,109.926,20.988,25.028,26.000,467.96
1.950,10.035,109.916,20.016,24.359,26.000,474.01
1.960,9.970,109.906,18.812,23.444,26.000,480.07
1.970,9.907,109.898,17.391,22.293,26.000,486.13
1.980,9.847,109.890,15.765,20.919,26.000,492.20
1.990,9.792,109.883,13.952,19.334,26.000,498.27
2.000,9.741,109.876,11.970,17.555,26.000,504.36

