t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,11.404,25.000,25.000,62.59
0.020,10.500,110.000,11.404,25.000,25.000,62.59
0.030,10.500,110.000,11.404,25.000,25.000,62.59
0.040,10.500,110.000,11.404,25.000,25.000,62.59
0.050,10.500,110.000,11.404,25.000,25.000,62.59
0.060,10.500,110.000,11.404,25.000,25.000,62.59
0.070,10.500,110.000,11.404,25.000,25.000,62.59
0.080,10.500,110.000,11.404,25.000,25.000,62.59
0.090,10.500,110.000,11.404,25.000,25.000,62.59
0.100,9.934,109.331,-0.001,3.096,25.000,62.59
0.110,9.934,109.331,-0.001,3.096,25.000,62.61
0.120,9.934,109.331,-0.001,3.096,25.000,62.69
0.130,9.934,109.331,-0.001,3.096,25.000,62.82
0.140,9.934,109.331,-0.001,3.096,25.000,63.00
0.150,9.934,109.331,-0.001,3.096,25.000,63.23
0.160,9.934,109.331,-0.001,3.096,25.000,63.51
0.170,9.934,109.331,-0.001,3.096,25.000,63.84
0.180,9.934,109.331,-0.001,3.096,25.000,64.22
0.190,9.934,109.331,-0.001,3.096,25.000,64.65
0.200,9.934,109.331,-0.001,3.096,25.000,65.13
0.210,9.934,109.331,-0.001,3.096,25.000,65.65
0.220,9.934,109.331,-0.001,3.096,25.000,66.23
0.230,9.934,109.331,-0.001,3.096,25.000,66.85
0.240,9.934,109.331,-0.001,3.096,25.000,67.52
0.250,9.934,109.331,-0.001,3.096,25.000,68.24
0.260,10.489,109.989,21.153,23.142,25.000,69.01
0.270,10.481,109.987,21.252,23.281,25.000,69.81
0.280,10.473,109.986,21.347,23.416,25.000,70.60
0.290,10.465,109.984,21.438,23.546,25.000,71.39
0.300,10.457,109.983,21.525,23.673,25.000,72.19
0.310,10.449,109.982,21.607,23.796,25.000,72.98
0.320,10.441,109.980,21.685,23.915,25.000,73.78
0.330,10.433,109.979,21.759,24.029,25.000,74.57
0.340,10.424,109.977,21.829,24.140,25.000,75.37
0.350,10.416,109.976,21.894,24.246,25.000,76.16
0.360,10.408,109.974,21.955,24.348,25.000,76.95
0.370,10.399,109.973,22.011,24.446,25.000,77.75
0.380,10.391,109.971,22.063,24.540,25.000,78.54
0.390,10.382,109.970,22.111,24.629,25.000,79.34
0.400,10.374,109.969,22.154,24.714,25.000,80.13
0.410,10.365,109.967,22.193,24.795,25.000,80.92
0.420,10.357,109.966,22.228,24.871,25.000,81.72
0.430,10.348,109.964,22.258,24.943,25.000,82.51
0.440,10.339,109.963,22.284,25.010,25.000,83.30
0.450,10.331,109.961,22.305,25.074,25.000,84.09
0.460,10.322,109.960,22.322,25.132,25.000,84.88
0.470,10.313,109.958,22.334,25.187,25.000,85.67
0.480,10.305,109.957,22.342,25.237,25.000,86.46
0.490,10.296,109.956,22.346,25.283,25.000,87.24
0.500,10.287,109.954,22.346,25.324,25.000,88.03
0.510,10.278,109.953,22.341,25.361,25.000,88.81
0.520,10.270,109.951,22.332,25.393,25.000,89.59
0.530,10.261,109.950,22.318,25.422,25.000,90.38
0.540,10.252,109.948,22.301,25.446,25.000,91.16
0.550,10.243,109.947,22.279,25.465,25.000,91.93
0.560,10.234,109.946,22.253,25.481,25.000,92.71
0.570,10.226,109.944,22.223,25.492,25.000,93.49
0.580,10.217,109.943,22.188,25.499,25.000,94.26
0.590,10.208,109.941,22.150,25.501,25.000,95.04
0.600,10.199,109.940,22.107,25.500,25.000,95.81
0.610,10.191,109.939,22.061,25.494,25.000,96.58
0.620,10.182,109.937,22.010,25.484,25.000,97.35
0.630,10.173,109.936,21.955,25.470,25.000,98.11
0.640,10.164,109.934,21.897,25.452,25.000,98.88
0.650,10.156,109.933,21.834,25.430,25.000,99.65
0.660,10.147,109.932,21.768,25.403,25.000,100.41
0.670,10.138,109.930,21.697,25.373,25.000,101.18
0.680,10.130,109.929,21.623,25.338,25.000,101.94
0.690,10.121,109.928,21.545,25.300,25.000,102.70
0.700,10.112,109.926,21.463,25.257,25.000,103.46
0.710,10.104,109.925,21.377,25.211,25.000,104.22
0.720,10.095,109.924,21.287,25.160,25.000,104.98
0.730,10.086,109.922,21.194,25.106,25.000,105.74
0.740,10.078,109.921,21.096,25.048,25.000,106.50
0.750,10.069,109.920,20.995,24.985,25.000,107.26
0.760,10.061,109.919,20.890,24.919,25.000,108.02
0.770,10.052,109.917,20.782,24.848,25.000,108.78
0.780,10.044,109.916,20.669,24.774,25.000,109.54
0.790,10.035,109.915,20.552,24.696,25.000,110.30
0.800,10.027,109.914,20.432,24.613,25.000,111.07
0.810,10.018,109.912,20.308,24.527,25.000,111.83
0.820,10.010,109.911,20.180,24.436,25.000,112.59
0.830,10.001,109.910,20.047,24.342,25.000,113.36
0.840,9.993,109.909,19.911,24.243,25.000,114.13
0.850,9.984,109.907,19.771,24.140,25.000,114.89
0.860,9.976,109.906,19.627,24.033,25.000,115.67
0.870,9.968,109.905,19.479,23.922,25.000,116.44
0.880,9.959,109.904,19.326,23.806,25.000,117.21
0.890,9.951,109.903,19.169,23.686,25.000,117.99
0.900,9.942,109.901,19.008,23.562,25.000,118.77
0.910,9.934,109.900,18.843,23.433,25.000,119.56
0.920,9.926,109.899,18.673,23.299,25.000,120.35
0.930,9.917,109.898,18.498,23.161,25.000,121.14
0.940,9.909,109.897,18.319,23.018,25.000,121.94
0.950,9.900,109.895,18.135,22.870,25.000,122.74
0.960,9.892,109.894,17.947,22.717,25.000,123.55
0.970,9.884,109.893,17.753,22.559,25.000,124.36
0.980,9.875,109.892,17.554,22.396,25.000,125.18
0.990,9.867,109.891,17.350,22.228,25.000,126.00
1.000,9.859,109.890,17.141,22.054,25.000,126.83
1.010,9.850,109.889,16.926,21.875,25.000,127.67
1.020,9.842,109.887,16.705,21.690,25.000,128.51
1.030,9.833,109.886,16.479,21.499,25.000,129.36
1.040,9.825,109.885,16.246,21.301,25.000,130.22
1.050,9.817,109.884,16.008,21.098,25.000,131.09
1.060,9.808,109.883,15.763,20.888,25.000,131.97
1.070,9.800,109.882,15.512,20.671,25.000,132.85
1.080,9.792,109.881,15.253,20.448,25.000,133.75
1.090,9.783,109.880,14.988,20.217,25.000,134.66
1.100,9.775,109.879,14.716,19.980,25.000,135.57
1.110,9.766,109.878,14.436,19.734,25.000,136.50
1.120,9.758,109.877,14.149,19.481,25.000,137.44
1.130,9.750,109.876,13.853,19.220,25.000,138.40
1.140,9.741,109.874,13.550,18.950,25.000,139.37
1.150,9.733,109.873,13.238,18.671,25.000,140.35
1.160,9.725,109.872,12.917,18.384,25.000,141.34
1.170,9.716,109.871,12.587,18.087,25.000,142.35
1.180,9.708,109.870,12.248,17.781,25.000,143.38
1.190,9.700,109.869,11.899,17.465,25.000,144.42
1.200,9.692,109.868,11.540,17.139,25.000,145.48
1.210,9.683,109.868,11.171,16.801,25.000,146.56
1.220,9.675,109.867,10.791,16.453,25.000,147.65
1.230,9.667,109.866,10.400,16.093,25.000,148.77
1.240,9.659,109.865,9.998,15.722,25.000,149.91
1.250,9.651,109.864,9.584,15.338,25.000,151.06
1.260,9.643,109.863,9.158,14.942,25.000,152.24
1.270,9.635,109.862,8.719,14.532,25.000,153.44
1.280,9.628,109.861,8.267,14.109,25.000,154.67
1.290,9.620,109.861,7.802,13.672,25.000,155.92
1.300,9.613,109.860,7.324,13.220,25.000,157.19
1.310,9.605,109.859,6.831,12.753,25.000,158.49
1.320,9.598,109.859,6.324,12.271,25.000,159.82
1.330,9.591,109.858,5.801,11.773,25.000,161.18
1.340,9.585,109.857,5.264,11.258,25.000,162.57
1.350,9.578,109.857,4.711,10.727,25.000,163.99
1.360,9.572,109.856,4.142,10.178,25.000,165.44
1.370,9.566,109.856,3.556,9.611,25.000,166.93
1.380,9.560,109.856,2.954,9.027,25.000,168.45
1.390,9.555,109.855,2.335,8.423,25.000,170.01
1.400,9.550,109.855,1.699,7.800,25.000,171.60
1.410,9.546,109.855,1.046,7.158,25.000,173.23
1.420,9.542,109.855,0.374,6.496,25.000,174.91
1.430,9.538,109.855,-0.315,5.813,25.000,176.62
1.440,9.535,109.855,-1.021,5.110,25.000,178.38
1.450,9.533,109.856,-1.746,4.387,25.000,180.18
1.460,9.531,109.856,-2.488,3.643,25.000,182.03
1.470,9.530,109.856,-3.247,2.878,25.000,183.93
1.480,9.530,109.857,-4.023,2.093,25.000,185.88
1.490,9.530,109.858,-4.816,1.287,25.000,187.88
1.500,9.532,109.859,-5.625,0.461,25.000,189.93
1.510,9.534,109.860,-6.450,-0.385,25.000,192.04
1.520,9.538,109.861,-7.288,-1.250,25.000,194.20
1.530,9.542,109.862,-8.139,-2.133,25.000,196.43
1.540,9.548,109.864,-9.003,-3.033,25.000,198.71
1.550,9.555,109.866,-9.876,-3.949,25.000,201.06
1.560,9.564,109.868,-10.757,-4.879,25.000,203.48
1.570,9.573,109.870,-11.644,-5.822,25.000,205.96
1.580,9.585,109.873,-12.535,-6.775,25.000,208.51
1.590,9.598,109.876,-13.426,-7.736,25.000,211.13
1.600,9.613,109.879,-14.314,-8.702,25.000,213.83
1.610,9.629,109.882,-15.196,-9.669,25.000,216.60
1.620,9.648,109.885,-16.067,-10.633,25.000,219.45
1.630,9.668,109.889,-16.923,-11.592,25.000,222.38
1.640,9.690,109.893,-17.758,-12.539,25.000,225.39
1.650,9.715,109.898,-18.568,-13.469,25.000,228.48
1.660,9.741,109.903,-19.346,-14.377,25.000,231.66
1.670,9.770,109.908,-20.085,-15.257,25.000,234.93
1.680,9.801,109.913,-20.779,-16.101,25.000,238.29
1.690,9.834,109.919,-21.420,-16.901,25.000,241.75
1.700,9.870,109.925,-22.000,-17.650,25.000,245.29
1.710,9.907,109.931,-22.510,-18.340,25.000,248.93
1.720,9.947,109.938,-22.943,-18.961,25.000,252.67
1.730,9.988,109.945,-23.288,-19.503,25.000,256.50
1.740,10.032,109.952,-23.538,-19.958,25.000,260.43
1.750,10.077,109.960,-23.681,-20.315,25.000,264.47
1.760,10.124,109.967,-23.711,-20.564,25.000,268.60
1.770,10.172,109.975,-23.616,-20.695,25.000,272.83
1.780,10.221,109.983,-23.390,-20.700,25.000,277.16
1.790,10.271,109.991,-23.025,-20.567,25.000,281.60
1.800,10.322,109.998,-22.512,-20.289,25.000,286.13
1.810,10.373,110.006,-21.848,-19.859,25.000,290.76
1.820,10.423,110.014,-21.027,-19.270,25.000,295.50
1.830,10.472,110.021,-20.047,-18.516,25.000,300.32
1.840,10.521,110.028,-18.906,-17.596,25.000,305.24
1.850,10.567,110.035,-17.605,-16.506,25.000,310.25
1.860,10.611,110.041,-16.149,-15.250,25.000,315.36
1.870,10.653,110.047,-14.543,-13.828,25.000,320.54
1.880,10.692,110.052,-12.795,-12.248,25.000,325.81
1.890,10.727,110.056,-10.917,-10.519,25.000,331.16
1.900,10.757,110.060,-8.922,-8.650,25.000,336.58
1.910,10.783,110.062,-6.826,-6.657,25.000,342.07
1.920,10.804,110.064,-4.647,-4.555,25.000,347.63
1.930,10.820,110.065,-2.408,-2.365,25.000,353.25
1.940,10.830,110.065,-0.130,-0.107,25.000,358.92
1.950,10.834,110.063,2.163,2.196,25.000,364.64
1.960,10.832,110.061,4.444,4.518,25.000,370.41
