t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,11.741,25.900,25.900,65.99
0.020,10.500,110.000,11.741,25.900,25.900,65.99
0.030,10.500,110.000,11.741,25.900,25.900,65.99
0.040,10.500,110.000,11.741,25.900,25.900,65.99
0.050,10.500,110.000,11.741,25.900,25.900,65.99
0.060,10.500,110.000,11.741,25.900,25.900,65.99
0.070,10.500,110.000,11.741,25.900,25.900,65.99
0.080,10.500,110.000,11.741,25.900,25.900,65.99
0.090,10.500,110.000,11.741,25.900,25.900,65.99
0.100,9.970,109.337,-0.001,3.112,25.900,65.99
0.110,9.970,109.337,-0.001,3.112,25.900,66.01
0.120,9.970,109.337,-0.001,3.112,25.900,66.09
0.130,9.970,109.337,-0.001,3.112,25.900,66.23
0.140,9.970,109.337,-0.001,3.112,25.900,66.42
0.150,9.970,109.337,-0.001,3.112,25.900,66.66
0.160,9.970,109.337,-0.001,3.112,25.900,66.95
0.170,9.970,109.337,-0.001,3.112,25.900,67.29
0.180,9.970,109.337,-0.001,3.112,25.900,67.69
0.190,9.970,109.337,-0.001,3.112,25.900,68.13
0.200,9.970,109.337,-0.001,3.112,25.900,68.63
0.210,9.970,109.337,-0.001,3.112,25.900,69.18
0.220,9.970,109.337,-0.001,3.112,25.900,69.77
0.230,9.970,109.337,-0.001,3.112,25.900,70.42
0.240,9.970,109.337,-0.001,3.112,25.900,71.12
0.250,9.970,109.337,-0.001,3.112,25.900,71.87
0.260,10.489,109.989,21.656,23.837,25.900,72.67
0.270,10.481,109.987,21.739,23.963,25.900,73.50
0.280,10.472,109.986,21.817,24.084,25.900,74.32
0.290,10.463,109.984,21.891,24.200,25.900,75.15
0.300,10.455,109.983,21.960,24.312,25.900,75.98
0.310,10.446,109.981,22.025,24.420,25.900,76.81
0.320,10.437,109.980,22.085,24.523,25.900,77.63
0.330,10.428,109.978,22.140,24.622,25.900,78.46
0.340,10.420,109.977,22.190,24.716,25.900,79.29
0.350,10.411,109.975,22.236,24.805,25.900,80.13
0.360,10.402,109.974,22.277,24.890,25.900,80.96
0.370,10.393,109.972,22.313,24.970,25.900,81.79
0.380,10.384,109.971,22.344,25.046,25.900,82.62
0.390,10.374,109.969,22.371,25.116,25.900,83.46
0.400,10.365,109.967,22.392,25.182,25.900,84.29
0.410,10.356,109.966,22.409,25.243,25.900,85.13
0.420,10.347,109.964,22.421,25.299,25.900,85.96
0.430,10.338,109.963,22.427,25.351,25.900,86.80
0.440,10.328,109.961,22.429,25.397,25.900,87.63
0.450,10.319,109.960,22.426,25.439,25.900,88.47
0.460,10.310,109.958,22.418,25.476,25.900,89.30
0.470,10.300,109.957,22.406,25.508,25.900,90.14
0.480,10.291,109.955,22.388,25.535,25.900,90.98
0.490,10.281,109.954,22.365,25.557,25.900,91.81
0.500,10.272,109.952,22.338,25.574,25.900,92.65
0.510,10.262,109.951,22.305,25.586,25.900,93.49
0.520,10.253,109.949,22.268,25.593,25.900,94.33
0.530,10.243,109.948,22.225,25.596,25.900,95.16
0.540,10.234,109.946,22.178,25.593,25.900,96.00
