t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,9.127,19.600,19.600,59.73
0.020,6.300,110.000,9.127,19.600,19.600,59.73
0.030,6.300,110.000,9.127,19.600,19.600,59.73
0.040,6.300,110.000,9.127,19.600,19.600,59.73
0.050,6.300,110.000,9.127,19.600,19.600,59.73
0.060,6.300,110.000,9.127,19.600,19.600,59.73
0.070,6.300,110.000,9.127,19.600,19.600,59.73
0.080,6.300,110.000,9.127,19.600,19.600,59.73
0.090,6.300,110.000,9.127,19.600,19.600,59.73
0.100,6.300,110.000,9.127,19.600,19.600,59.73
0.110,6.300,110.000,9.127,19.600,19.600,59.73
0.120,6.300,110.000,9.127,19.600,19.600,59.73
0.130,6.300,110.000,9.127,19.600,19.600,59.73
0.140,6.300,110.000,9.127,19.600,19.600,59.73
0.150,6.300,110.000,9.127,19.600,19.600,59.73
0.160,6.300,110.000,9.127,19.600,19.600,59.73
0.170,6.300,110.000,9.127,19.600,19.600,59.73
0.180,6.300,110.000,9.127,19.600,19.600,59.73
0.190,6.300,110.000,9.127,19.600,19.600,59.73
0.200,6.300,110.000,9.127,19.600,19.600,59.73
0.200,6.361,109.997,15.970,16.965,19.600,59.73
0.210,6.361,109.997,15.971,16.966,19.600,59.74
0.220,6.361,109.997,15.973,16.969,19.600,59.76
0.230,6.361,109.997,15.978,16.975,19.600,59.79
0.240,6.360,109.997,15.985,16.983,19.600,59.83
0.250,6.360,109.997,15.993,16.993,19.600,59.88
0.260,6.359,109.997,16.003,17.005,19.600,59.95
0.270,6.358,109.997,16.015,17.019,19.600,60.03
0.280,6.358,109.997,16.029,17.036,19.600,60.11
0.290,6.357,109.997,16.045,17.054,19.600,60.21
0.300,6.356,109.997,16.062,17.075,19.600,60.33
0.310,6.354,109.996,16.081,17.097,19.600,60.45
0.320,6.353,109.996,16.101,17.122,19.600,60.58
0.330,6.352,109.996,16.124,17.148,19.600,60.73
0.340,6.350,109.996,16.147,17.176,19.600,60.88
0.350,6.349,109.996,16.172,17.206,19.600,61.05
0.360,6.347,109.995,16.199,17.238,19.600,61.22
0.370,6.345,109.995,16.227,17.272,19.600,61.41
0.380,6.344,109.995,16.256,17.307,19.600,61.61
0.390,6.342,109.995,16.286,17.343,19.600,61.81
0.400,6.340,109.994,16.318,17.382,19.600,62.03
0.410,6.338,109.994,16.351,17.421,19.600,62.25
0.420,6.335,109.994,16.385,17.463,19.600,62.49
0.430,6.333,109.993,16.420,17.505,19.600,62.73
0.440,6.331,109.993,16.456,17.549,19.600,62.99
