t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,9.086,19.500,19.500,59.34
0.020,6.300,110.000,9.086,19.500,19.500,59.34
0.030,6.300,110.000,9.086,19.500,19.500,59.34
0.040,6.300,110.000,9.086,19.500,19.500,59.34
0.050,6.300,110.000,9.086,19.500,19.500,59.34
0.060,6.300,110.000,9.086,19.500,19.500,59.34
0.070,6.300,110.000,9.086,19.500,19.500,59.34
0.080,6.300,110.000,9.086,19.500,19.500,59.34
0.090,6.300,110.000,9.086,19.500,19.500,59.34
0.100,6.300,110.000,9.086,19.500,19.500,59.34
0.110,6.300,110.000,9.086,19.500,19.500,59.34
0.120,6.300,110.000,9.086,19.500,19.500,59.34
0.130,6.300,110.000,9.086,19.500,19.500,59.34
0.140,6.300,110.000,9.086,19.500,19.500,59.34
0.150,6.300,110.000,9.086,19.500,19.500,59.34
0.160,6.300,110.000,9.086,19.500,19.500,59.34
0.170,6.300,110.000,9.086,19.500,19.500,59.34
0.180,6.300,110.000,9.086,19.500,19.500,59.34
0.190,6.300,110.000,9.086,19.500,19.500,59.34
0.200,6.360,109.997,15.895,16.877,19.500,59.34
0.210,6.360,109.997,15.896,16.879,19.500,59.35
0.220,6.360,109.997,15.899,16.882,19.500,59.37
0.230,6.360,109.997,15.903,16.888,19.500,59.40
0.240,6.359,109.997,15.910,16.895,19.500,59.44
0.250,6.359,109.997,15.918,16.906,19.500,59.49
0.260,6.358,109.997,15.929,16.918,19.500,59.56
0.270,6.358,109.997,15.941,16.932,19.500,59.63
0.280,6.357,109.997,15.955,16.949,19.500,59.72
0.290,6.356,109.997,15.970,16.967,19.500,59.82
0.300,6.355,109.997,15.988,16.988,19.500,59.93
0.310,6.354,109.996,16.007,17.010,19.500,60.05
0.320,6.353,109.996,16.027,17.035,19.500,60.19
0.330,6.351,109.996,16.050,17.061,19.500,60.33
0.340,6.350,109.996,16.073,17.090,19.500,60.48
0.350,6.348,109.996,16.099,17.120,19.500,60.65
0.360,6.347,109.995,16.125,17.152,19.500,60.82
0.370,6.345,109.995,16.153,17.186,19.500,61.01
0.380,6.343,109.995,16.183,17.221,19.500,61.21
0.390,6.341,109.995,16.214,17.258,19.500,61.41
0.400,6.339,109.994,16.246,17.296,19.500,61.63
0.410,6.337,109.994,16.279,17.336,19.500,61.85
0.420,6.335,109.994,16.313,17.377,19.500,62.08
0.430,6.333,109.993,16.348,17.420,19.500,62.33
0.440,6.330,109.993,16.385,17.464,19.500,62.58
0.450,6.328,109.993,16.422,17.509,19.500,62.84
0.460,6.325,109.992,16.460,17.555,19.500,63.11
0.470,6.322,109.992,16.499,17.603,19.500,63.39
0.480,6.320,109.992,16.538,17.651,19.500,63.67
0.490,6.317,109.991,16.579,17.700,19.500,63.97
0.500,6.314,109.991,16.619,17.750,19.500,64.27
0.510,6.311,109.990,16.661,17.801,19.500,64.58
0.520,6.308,109.990,16.703,17.853,19.500,64.89
0.530,6.305,109.989,16.745,17.905,19.500,65.21
0.540,6.301,109.989,16.788,17.958,19.500,65.54
0.550,6.298,109.989,16.830,18.011,19.500,65.88
0.560,6.295,109.988,16.873,18.065,19.500,66.22
0.570,6.291,109.988,16.917,18.119,19.500,66.57
0.580,6.288,109.987,16.960,18.173,19.500,66.92
0.590,6.284,109.987,17.003,18.228,19.500,67.28
0.600,6.280,109.986,17.047,18.283,19.500,67.65
0.610,6.277,109.986,17.090,18.338,19.500,68.02
0.620,6.273,109.985,17.133,18.392,19.500,68.39
0.630,6.269,109.985,17.176,18.447,19.500,68.77
0.640,6.265,109.984,17.218,18.502,19.500,69.15
0.650,6.261,109.983,17.260,18.557,19.500,69.54
0.660,6.257,109.983,17.302,18.611,19.500,69.93
0.670,6.253,109.982,17.344,18.665,19.500,70.33
0.680,6.249,109.982,17.384,18.719,19.500,70.73
0.690,6.244,109.981,17.425,18.772,19.500,71.13
0.700,6.240,109.981,17.465,18.825,19.500,71.53
0.710,6.236,109.980,17.504,18.877,19.500,71.94
0.720,6.232,109.979,17.542,18.929,19.500,72.35
0.730,6.227,109.979,17.580,18.980,19.500,72.76
0.740,6.223,109.978,17.617,19.031,19.500,73.17
0.750,6.218,109.978,17.654,19.081,19.500,73.59
0.760,6.214,109.977,17.689,19.130,19.500,74.00
0.770,6.209,109.977,17.724,19.179,19.500,74.42
0.780,6.205,109.976,17.758,19.227,19.500,74.84
0.790,6.200,109.975,17.791,19.274,19.500,75.26
0.800,6.196,109.975,17.823,19.320,19.500,75.68
0.810,6.191,109.974,17.855,19.365,19.500,76.10
0.820,6.186,109.973,17.885,19.409,19.500,76.53
0.830,6.182,109.973,17.914,19.452,19.500,76.95
0.840,6.177,109.972,17.943,19.495,19.500,77.37
0.850,6.172,109.972,17.970,19.536,19.500,77.79
0.860,6.168,109.971,17.997,19.577,19.500,78.21
0.870,6.163,109.970,18.022,19.616,19.500,78.63
0.880,6.158,109.970,18.046,19.655,19.500,79.05
0.890,6.153,109.969,18.070,19.692,19.500,79.47
