t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,12.989,27.600,27.600,59.85
0.020,10.500,110.000,12.989,27.600,27.600,59.85
0.030,10.500,110.000,12.989,27.600,27.600,59.85
0.040,10.500,110.000,12.989,27.600,27.600,59.85
0.050,10.500,110.000,12.989,27.600,27.600,59.85
0.060,10.500,110.000,12.989,27.600,27.600,59.85
0.070,10.500,110.000,12.989,27.600,27.600,59.85
0.080,10.500,110.000,12.989,27.600,27.600,59.85
0.090,10.500,110.000,12.989,27.600,27.600,59.85
0.100,10.500,110.000,12.989,27.600,27.600,59.85
0.110,10.500,110.000,12.989,27.600,27.600,59.85
0.120,10.500,110.000,12.989,27.600,27.600,59.85
0.130,10.500,110.000,12.989,27.600,27.600,59.85
0.140,10.500,110.000,12.989,27.600,27.600,59.85
0.150,10.500,110.000,12.989,27.600,27.600,59.85
0.160,10.500,110.000,12.989,27.600,27.600,59.85
0.170,10.500,110.000,12.989,27.600,27.600,59.85
0.180,10.500,110.000,12.989,27.600,27.600,59.85
0.190,10.500,110.000,12.989,27.600,27.600,59.85
0.200,10.587,110.003,21.463,22.526,27.600,59.85
0.210,10.587,110.003,21.464,22.528,27.600,59.86
0.220,10.586,110.003,21.468,22.532,27.600,59.88
0.230,10.586,110.003,21.474,22.540,27.600,59.91
0.240,10.586,110.003,21.483,22.550,27.600,59.95
0.250,10.585,110.003,21.495,22.563,27.600,60.00
0.260,10.585,110.003,21.509,22.579,27.600,60.06
0.270,10.584,110.002,21.525,22.598,27.600,60.14
0.280,10.583,110.002,21.544,22.620,27.600,60.23
0.290,10.582,110.002,21.565,22.644,27.600,60.33
0.300,10.581,110.002,21.589,22.671,27.600,60.44
0.310,10.580,110.002,21.615,22.700,27.600,60.56
0.320,10.579,110.001,21.642,22.733,27.600,60.69
0.330,10.578,110.001,21.673,22.767,27.600,60.83
0.340,10.576,110.001,21.705,22.804,27.600,60.98
0.350,10.575,110.001,21.739,22.844,27.600,61.15
0.360,10.573,110.000,21.775,22.886,27.600,61.32
0.370,10.571,110.000,21.813,22.930,27.600,61.50
0.380,10.569,110.000,21.853,22.976,27.600,61.70
0.390,10.568,109.999,21.895,23.024,27.600,61.90
0.400,10.565,109.999,21.939,23.075,27.600,62.12
0.410,10.563,109.999,21.984,23.127,27.600,62.34
0.420,10.561,109.998,22.031,23.182,27.600,62.57
0.430,10.559,109.998,22.079,23.238,27.600,62.82
0.440,10.556,109.997,22.129,23.296,27.600,63.07
0.450,10.554,109.997,22.181,23.356,27.600,63.33
0.460,10.551,109.996,22.233,23.417,27.600,63.60
0.470,10.549,109.996,22.287,23.480,27.600,63.88
0.480,10.546,109.995,22.342,23.545,27.600,64.17
0.490,10.543,109.995,22.398,23.611,27.600,64.47
