t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,12.474,26.400,26.400,56.39
0.020,10.500,110.000,12.474,26.400,26.400,56.39
0.030,10.500,110.000,12.474,26.400,26.400,56.39
0.040,10.500,110.000,12.474,26.400,26.400,56.39
0.050,10.500,110.000,12.474,26.400,26.400,56.39
0.060,10.500,110.000,12.474,26.400,26.400,56.39
0.070,10.500,110.000,12.474,26.400,26.400,56.39
0.080,10.500,110.000,12.474,26.400,26.400,56.39
0.090,10.500,110.000,12.474,26.400,26.400,56.39
0.100,10.500,110.000,12.474,26.400,26.400,56.39
0.110,10.500,110.000,12.474,26.400,26.400,56.39
0.120,10.500,110.000,12.474,26.400,26.400,56.39
0.130,10.500,110.000,12.474,26.400,26.400,56.39
0.140,10.500,110.000,12.474,26.400,26.400,56.39
0.150,10.500,110.000,12.474,26.400,26.400,56.39
0.160,10.500,110.000,12.474,26.400,26.400,56.39
0.170,10.500,110.000,12.474,26.400,26.400,56.39
0.180,10.500,110.000,12.474,26.400,26.400,56.39
0.190,10.500,110.000,12.474,26.400,26.400,56.39
0.200,10.579,110.002,20.586,21.538,26.400,56.39
0.210,10.579,110.002,20.587,21.539,26.400,56.40
0.220,10.578,110.002,20.591,21.544,26.400,56.41
0.230,10.578,110.002,20.598,21.551,26.400,56.44
0.240,10.578,110.001,20.607,21.562,26.400,56.48
0.250,10.577,110.001,20.619,21.576,26.400,56.53
0.260,10.577,110.001,20.634,21.592,26.400,56.60
0.270,10.576,110.001,20.651,21.612,26.400,56.67
0.280,10.576,110.001,20.671,21.634,26.400,56.75
0.290,10.575,110.001,20.693,21.659,26.400,56.85
0.300,10.574,110.001,20.718,21.687,26.400,56.95
0.310,10.573,110.000,20.745,21.718,26.400,57.07
0.320,10.572,110.000,20.774,21.751,26.400,57.19
0.330,10.570,110.000,20.806,21.787,26.400,57.33
0.340,10.569,110.000,20.840,21.825,26.400,57.48
0.350,10.568,110.000,20.876,21.866,26.400,57.63
0.360,10.566,109.999,20.914,21.909,26.400,57.80
0.370,10.565,109.999,20.954,21.955,26.400,57.97
0.380,10.563,109.999,20.997,22.003,26.400,58.16
0.390,10.561,109.998,21.041,22.053,26.400,58.35
0.400,10.559,109.998,21.087,22.106,26.400,58.56
0.410,10.557,109.998,21.135,22.160,26.400,58.77
0.420,10.555,109.997,21.184,22.217,26.400,59.00
0.430,10.553,109.997,21.236,22.275,26.400,59.23
0.440,10.551,109.996,21.288,22.336,26.400,59.47
0.450,10.549,109.996,21.343,22.398,26.400,59.72
0.460,10.546,109.995,21.399,22.462,26.400,59.98
0.470,10.544,109.995,21.456,22.528,26.400,60.24
0.480,10.541,109.994,21.515,22.595,26.400,60.52
0.490,10.539,109.994,21.574,22.664,26.400,60.80
0.500,10.536,109.993,21.635,22.734,26.400,61.09
0.510,10.533,109.993,21.697,22.805,26.400,61.39
0.520,10.530,109.992,21.760,22.878,26.400,61.69
0.530,10.527,109.992,21.824,22.952,26.400,62.01
0.540,10.524,109.991,21.889,23.027,26.400,62.33
0.550,10.521,109.991,21.954,23.103,26.400,62.65
0.560,10.518,109.990,22.020,23.180,26.400,62.99
0.570,10.515,109.989,22.087,23.258,26.400,63.33
0.580,10.511,109.989,22.154,23.336,26.400,63.68
0.590,10.508,109.988,22.222,23.415,26.400,64.03
0.600,10.504,109.988,22.289,23.495,26.400,64.39
0.610,10.501,109.987,22.358,23.575,26.400,64.76
0.620,10.497,109.986,22.426,23.656,26.400,65.13
0.630,10.493,109.986,22.495,23.737,26.400,65.51
0.640,10.490,109.985,22.563,23.818,26.400,65.89
0.650,10.486,109.984,22.632,23.900,26.400,66.28
0.660,10.482,109.983,22.700,23.981,26.400,66.67
0.670,10.478,109.983,22.768,24.063,26.400,67.07
0.680,10.474,109.982,22.836,24.144,26.400,67.48
0.690,10.470,109.981,22.903,24.226,26.400,67.88
0.700,10.465,109.980,22.971,24.307,26.400,68.30
0.710,10.461,109.980,23.037,24.387,26.400,68.71
0.720,10.457,109.979,23.103,24.468,26.400,69.13
0.730,10.452,109.978,23.169,24.548,26.400,69.56
0.740,10.448,109.977,23.234,24.627,26.400,69.99
0.750,10.444,109.977,23.298,24.706,26.400,70.42
0.760,10.439,109.976,23.361,24.784,26.400,70.85
0.770,10.434,109.975,23.423,24.862,26.400,71.29
0.780,10.430,109.974,23.485,24.939,26.400,71.73
0.790,10.425,109.973,23.545,25.015,26.400,72.18
0.800,10.420,109.972,23.605,25.090,26.400,72.62
0.810,10.416,109.972,23.663,25.164,26.400,73.07
0.820,10.411,109.971,23.721,25.237,26.400,73.53
0.830,10.406,109.970,23.777,25.309,26.400,73.98
0.840,10.401,109.969,23.832,25.380,26.400,74.44
0.850,10.396,109.968,23.886,25.450,26.400,74.89
0.860,10.391,109.967,23.938,25.519,26.400,75.35
0.870,10.386,109.966,23.989,25.586,26.400,75.82
0.880,10.381,109.965,24.039,25.652,26.400,76.28
0.890,10.376,109.965,24.088,25.717,26.400,76.74
0.900,10.371,109.964,24.135,25.781,26.400,77.21
0.910,10.366,109.963,24.180,25.843,26.400,77.67
0.920,10.360,109.962,24.224,25.904,26.400,78.14
0.930,10.355,109.961,24.267,25.963,26.400,78.61
0.940,10.350,109.960,24.308,26.021,26.400,79.08
0.950,10.345,109.959,24.348,26.077,26.400,79.55
0.960,10.339,109.958,24.386,26.132,26.400,80.02
0.970,10.334,109.957,24.422,26.186,26.400,80.49
0.980,10.329,109.957,24.457,26.237,26.400,80.96
0.990,10.324,109.956,24.490,26.288,26.400,81.43
1.000,10.318,109.955,24.522,26.336,26.400,81.90
1.010,10.313,109.954,24.552,26.383,26.400,82.37
1.020,10.307,109.953,24.581,26.429,26.400,82.84
1.030,10.302,109.952,24.608,26.473,26.400,83.31
1.040,10.297,109.951,24.633,26.515,26.400,83.78
1.050,10.291,109.950,24.656,26.556,26.400,84.25
1.060,10.286,109.949,24.678,26.595,26.400,84.72
1.070,10.281,109.948,24.699,26.632,26.400,85.19
1.080,10.275,109.948,24.717,26.668,26.400,85.65
1.090,10.270,109.947,24.735,26.702,26.400,86.12
1.100,10.264,109.946,24.750,26.734,26.400,86.59
1.110,10.259,109.945,24.764,26.765,26.400,87.05
1.120,10.254,109.944,24.776,26.794,26.400,87.51
1.130,10.248,109.943,24.787,26.822,26.400,87.98
1.140,10.243,109.942,24.796,26.847,26.400,88.44
1.150,10.237,109.941,24.804,26.872,26.400,88.90
1.160,10.232,109.940,24.810,26.894,26.400,89.36
1.170,10.227,109.940,24.814,26.916,26.400,89.82
1.180,10.221,109.939,24.817,26.935,26.400,90.27
1.190,10.216,109.938,24.818,26.953,26.400,90.73
1.200,10.211,109.937,24.818,26.969,26.400,91.18
1.210,10.205,109.936,24.816,26.984,26.400,91.64
1.220,10.200,109.935,24.813,26.997,26.400,92.09
1.230,10.194,109.934,24.808,27.009,26.400,92.54
1.240,10.189,109.934,24.802,27.019,26.400,92.99
1.250,10.184,109.933,24.795,27.028,26.400,93.44
1.260,10.179,109.932,24.786,27.035,26.400,93.88
1.270,10.173,109.931,24.775,27.041,26.400,94.33
1.280,10.168,109.930,24.763,27.045,26.400,94.77
1.290,10.163,109.929,24.750,27.048,26.400,95.21
1.300,10.158,109.929,24.736,27.049,26.400,95.65
1.310,10.152,109.928,24.720,27.049,26.400,96.09
1.320,10.147,109.927,24.702,27.048,26.400,96.53
1.330,10.142,109.926,24.684,27.045,26.400,96.96
1.340,10.137,109.925,24.664,27.041,26.400,97.40
1.350,10.132,109.924,24.643,27.035,26.400,97.83
1.360,10.126,109.924,24.620,27.028,26.400,98.26
1.370,10.121,109.923,24.596,27.020,26.400,98.69
1.380,10.116,109.922,24.571,27.010,26.400,99.12
1.390,10.111,109.921,24.545,26.999,26.400,99.55
1.400,10.106,109.920,24.517,26.987,26.400,99.97
1.410,10.101,109.920,24.489,26.973,26.400,100.40
1.420,10.096,109.919,24.459,26.958,26.400,100.82
1.430,10.091,109.918,24.427,26.942,26.400,101.24
1.440,10.086,109.917,24.395,26.925,26.400,101.66
1.450,10.081,109.917,24.361,26.906,26.400,102.08
1.460,10.076,109.916,24.327,26.887,26.400,102.50
1.470,10.071,109.915,24.291,26.865,26.400,102.92
1.480,10.066,109.914,24.254,26.843,26.400,103.34
