M_DATE;SUM_AVERAGE_PRICE;SUM_MAX_PRICE;SUM_AVERAGE_ACCEPT_PRICE;SUM_RSV_PRICE;PRICE_ZONE_ID;POWER_SYS_ID
03.01.2020 0:00:00;1036,93754323324;1770,8669535319;959,304565429688;1205,45009104411;1;
04.01.2020 0:00:00;1092,88903808594;1895,43572489421;973,342526753744;1215,21219380697;1;
05.01.2020 0:00:00;1040,860496521;2024,17438252767;967,350695292155;1199,87950388591;1;
06.01.2020 0:00:00;1112,36128997803;2119,58436075846;1022,19145965576;1258,24799601237;1;
07.01.2020 0:00:00;1046,03803253174;1936,14167785645;966,173578898112;1204,91947682699;1;
08.01.2020 0:00:00;1091,87194824219;2109,70160420736;988,059349060059;1169,08807881673;1;
09.01.2020 0:00:00;1083,52816772461;2135,21923319499;1010,61600748698;1238,63314565023;1;
10.01.2020 0:00:00;1240,22034454346;2319,18427022298;1138,77066294352;1301,76610310872;1;
11.01.2020 0:00:00;1238,94430033366;2250,96021016439;1154,56442515055;1330,86296590169;1;
12.01.2020 0:00:00;1103,24440256755;1986,56962585449;992,535837809245;1198,55922698975;1;
13.01.2020 0:00:00;1224,45616404216;2231,97384643555;1104,24459584554;1281,40435536702;1;
14.01.2020 0:00:00;1072,60991414388;2070,34484354655;1011,13521321615;1201,96281687419;1;
15.01.2020 0:00:00;1103,30277442932;2090,05949401855;1028,7790629069;1241,30648549398;1;
16.01.2020 0:00:00;1185,52310180664;2108,8489634196;1067,1803894043;1256,75029754639;1;
17.01.2020 0:00:00;1258,64856465658;2201,68896993001;1104,69549051921;1307,94728342692;1;
18.01.2020 0:00:00;1216,47988128662;2366,96199035645;1120,99516805013;1284,29162597656;1;
19.01.2020 0:00:00;1060,76951853434;2224,43638102214;988,895785013835;1170,12838490804;1;
20.01.2020 0:00:00;1146,6644337972;2185,58570861816;1053,96793619792;1261,00107828776;1;
21.01.2020 0:00:00;1166,80233764648;2195,79385884603;1022,89093271891;1228,307472229;1;
22.01.2020 0:00:00;1096,48210398356;2258,90218098958;1043,5938949585;1163,57257334391;1;
23.01.2020 0:00:00;1152,0440826416;2257,86700439453;1072,70696767171;1257,94191996257;1;
24.01.2020 0:00:00;1187,9023844401;2309,62427266439;1089,36250559489;1206,23214213053;1;
25.01.2020 0:00:00;1112,54137166341;2038,00749715169;1081,76201375326;1067,46692911784;1;
26.01.2020 0:00:00;935,270498275757;1617,61854044596;917,007929484049;1158,58274332682;1;
27.01.2020 0:00:00;1024,6849492391;1648,60950215658;991,065447489421;1195,78368631999;1;
28.01.2020 0:00:00;1051,08781178792;1782,70871480306;979,784278869629;1206,0143737793;1;
29.01.2020 0:00:00;1099,56032562256;1794,20024617513;1035,52414703369;1209,69729359945;1;
30.01.2020 0:00:00;1179,08608754476;2082,05259195964;1094,55521392822;1248,78899129232;1;
31.01.2020 0:00:00;1001,6828435262;1878,16942342122;976,293551127116;1227,99041239421;1;
01.02.2020 0:00:00;984,66540145874;1929,97518920898;912,228802998861;1165,95794677734;1;
02.02.2020 0:00:00;969,129922866821;1814,49450174967;914,713694254557;1122,15248362223;1;
03.02.2020 0:00:00;1213,75566101074;2041,931737264;1104,135693868;1309,62989807129;1;
03.01.2020 0:00:00;942,372734069824;1304,01143391927;959,789159138997;1006,43741607666;2;
04.01.2020 0:00:00;955,000183105469;1303,87839253743;978,09560139974;1015,7364730835;2;
05.01.2020 0:00:00;886,46821085612;1169,56074015299;927,710174560547;997,52769724528;2;
06.01.2020 0:00:00;908,87825012207;1207,87150370578;961,322598775228;989,596895853678;2;
07.01.2020 0:00:00;910,558583577474;1183,63101450602;939,376795450846;992,333941141764;2;
08.01.2020 0:00:00;975,447949727376;1225,81077575684;972,853487650553;966,217981974284;2;
09.01.2020 0:00:00;973,57058207194;1222,80072021484;1002,21455637614;1007,5560760498;2;
10.01.2020 0:00:00;1108,58917999268;1392,04039510091;1107,84792073568;1030,74707794189;2;
11.01.2020 0:00:00;1034,94583129883;1312,18206787109;1067,83199564616;1010,25167592367;2;
12.01.2020 0:00:00;956,412127176921;1208,06746164958;974,453450520833;977,65761311849;2;
13.01.2020 0:00:00;961,604197184245;1245,39475250244;1003,67878468831;978,893053690592;2;
14.01.2020 0:00:00;868,219579060872;1105,33892822266;922,382598876953;936,215225219727;2;
15.01.2020 0:00:00;873,43529510498;1103,78709174196;939,366889953613;939,585108439128;2;
16.01.2020 0:00:00;932,99600982666;1176,30647023519;953,402519226074;946,948931376139;2;
17.01.2020 0:00:00;979,68391418457;1228,48278045654;984,059252421061;977,947006225586;2;
18.01.2020 0:00:00;973,726442972819;1218,58514912923;982,978167215983;988,431147257487;2;
19.01.2020 0:00:00;876,606300354004;1113,43431345622;910,818003336589;940,048123677572;2;
20.01.2020 0:00:00;956,486129760742;1190,08345540365;962,896036783854;971,809110005697;2;
21.01.2020 0:00:00;999,999450683594;1247,86237080892;986,334139506022;962,961743672689;2;
22.01.2020 0:00:00;932,895436604818;1163,24472045898;975,784632364909;945,405403137207;2;
23.01.2020 0:00:00;942,690119425456;1190,34162902832;967,513577779134;964,485888163249;2;
24.01.2020 0:00:00;965,122711181641;1196,44542948405;959,208554585775;944,512090047201;2;
25.01.2020 0:00:00;887,991437276204;1103,86580149333;915,863522847494;891,722902933756;2;
26.01.2020 0:00:00;816,607352375984;1058,68233744303;876,239214579264;899,509213765462;2;
27.01.2020 0:00:00;792,074181874593;1067,86260223389;847,579060872396;900,546229044596;2;
28.01.2020 0:00:00;790,291160583496;1041,30690256755;835,142585754395;894,972475687663;2;
29.01.2020 0:00:00;824,954444885254;1051,78759002686;864,515378316244;904,685460408529;2;
30.01.2020 0:00:00;870,708389282227;1147,72855122884;914,238189697266;912,014165242513;2;
31.01.2020 0:00:00;729,102920532227;1025,03517659505;814,283157348633;887,242129007975;2;
01.02.2020 0:00:00;677,960474967957;1016,0989634196;744,078811645508;870,054428100586;2;
02.02.2020 0:00:00;719,846331278483;1059,19334880014;752,201464335124;875,104423522949;2;
03.02.2020 0:00:00;850,021656036377;1261,16702524821;921,528058369954;939,234705607096;2;
03.01.2020 0:00:00;1039,53192647298;1135,28071339925;968,559315999349;1195,03689829508;;530000
04.01.2020 0:00:00;1103,08699289958;1242,78820546468;985,655952453613;1213,58648427327;;530000
05.01.2020 0:00:00;1018,8987681071;1287,80231984456;963,006441752116;1200,82457987467;;530000
06.01.2020 0:00:00;1106,71721140544;1287,57026163737;1032,95035298665;1283,54000854492;;530000
07.01.2020 0:00:00;1030,8545811971;1159,97887929281;962,88528696696;1208,96804046631;;530000
08.01.2020 0:00:00;1081,82584635417;1308,01229349772;988,849685668945;1170,29486338298;;530000
09.01.2020 0:00:00;1068,70579528809;1238,47336069743;1011,27880859375;1259,99238586426;;530000
