M_DATE;SUM_AVERAGE_PRICE;SUM_MAX_PRICE;SUM_AVERAGE_ACCEPT_PRICE;SUM_RSV_PRICE;PRICE_ZONE_ID;POWER_SYS_ID
01.11.2019 0:00:00;1150,89133453369;1905,823290507;1027,21510823568;1130,76570383708;1;
02.11.2019 0:00:00;1162,50001525879;1953,67929077148;1056,66016642253;1211,25256347656;1;
03.11.2019 0:00:00;1061,22375233968;1782,54141235352;948,969429016113;1152,84279123942;1;
04.11.2019 0:00:00;1098,63320668538;1873,10073343913;969,754826863607;1170,1033706665;1;
05.11.2019 0:00:00;1242,72362772624;2027,05293273926;1129,82615152995;1230,40509287516;1;
06.11.2019 0:00:00;1236,18804931641;2285,20238749186;1100,5099029541;1219,07759602865;1;
07.11.2019 0:00:00;1037,8608455658;2208,53387451172;906,486236572266;1121,34822591146;1;
08.11.2019 0:00:00;1033,94123522441;2033,60805765788;982,619028727214;1200,02119445801;1;
09.11.2019 0:00:00;1069,451171875;2090,45955149333;856,817690531413;1031,54187774658;1;
10.11.2019 0:00:00;937,947701136271;1785,51879628499;691,153052012126;937,470952987671;1;
11.11.2019 0:00:00;1088,86638259888;1873,67232767741;843,420927683512;1132,42923545837;1;
12.11.2019 0:00:00;1080,91222635905;1774,59335327148;856,634418487549;1150,85681565603;1;
13.11.2019 0:00:00;1004,57327715556;2041,54062143962;908,657897949219;1140,77006785075;1;
14.11.2019 0:00:00;1001,77530352275;2040,32837422689;919,652893066406;1117,14463551839;1;
15.11.2019 0:00:00;1058,42414120833;1963,33310699463;804,921512881915;1118,27004178365;1;
16.11.2019 0:00:00;1074,10735829671;1939,25997416178;948,481834411621;1112,28828938802;1;
17.11.2019 0:00:00;917,010915756226;1742,92210642497;710,826999664307;877,185723940531;1;
18.11.2019 0:00:00;1153,36801147461;2071,98452504476;986,688926696777;1138,00339253743;1;
19.11.2019 0:00:00;950,353380084038;1736,2462780575;665,101837158203;1063,40300019582;1;
20.11.2019 0:00:00;994,234945615133;2035,92614746094;809,134234110514;1043,54172420502;1;
21.11.2019 0:00:00;1077,50438499451;2225,44955952962;946,653195699056;1152,11573282878;1;
22.11.2019 0:00:00;1028,0105565389;2360,06666564941;801,379239400228;1080,30446751912;1;
23.11.2019 0:00:00;1128,39181772868;2188,20533243815;997,444653828939;1123,75885772705;1;
24.11.2019 0:00:00;1046,81373786926;2196,88142903646;891,151540120443;1092,80277760824;1;
25.11.2019 0:00:00;1144,6072769165;2258,55615234375;940,521152496338;1187,76996612549;1;
26.11.2019 0:00:00;1212,70477549235;2685,33113606771;1032,80798085531;1203,29661305745;1;
27.11.2019 0:00:00;1132,58407592773;2323,50998433431;1010,62011464437;1193,04479217529;1;
28.11.2019 0:00:00;1151,415918986;2208,12698364258;969,24644724528;1239,9388071696;1;
29.11.2019 0:00:00;1185,06975301107;1982,52406311035;1061,65418243408;1305,00852711995;1;
30.11.2019 0:00:00;1251,56417338053;2131,49676005046;1085,83893330892;1338,99199167887;1;
01.12.2019 0:00:00;1007,48649915059;2182,89661661784;993,155156453451;1293,69580586751;1;
01.11.2019 0:00:00;622,245698928833;1145,64128621419;690,499453226725;724,880836486816;2;
02.11.2019 0:00:00;747,542849222819;1069,37005615234;767,909609476725;795,777076721191;2;
03.11.2019 0:00:00;518,448563575745;924,738180796305;571,91018931071;603,007625579834;2;
04.11.2019 0:00:00;702,548894246419;1130,66620635986;645,545575459798;591,04913075765;2;
05.11.2019 0:00:00;964,809178670247;1280,17389933268;958,070271809896;854,365125020345;2;
06.11.2019 0:00:00;912,402503967285;1195,89749654134;935,092636108398;954,217259724935;2;
07.11.2019 0:00:00;720,519052669406;980,760619004568;745,313758850098;869,230336507162;2;
08.11.2019 0:00:00;809,865557352702;1058,73514222105;870,582977294922;926,360336303711;2;
09.11.2019 0:00:00;706,934605916341;1005,39949892461;720,307121276855;849,783986409505;2;
10.11.2019 0:00:00;489,68520673116;944,937557553252;475,199077606201;783,850481669108;2;
11.11.2019 0:00:00;668,87686252594;1220,71573638916;725,863461812337;824,511993408203;2;
12.11.2019 0:00:00;609,722354888916;1200,72416968644;667,538798014323;562,578847249349;2;
13.11.2019 0:00:00;738,09730275472;1114,30603862305;807,329523722331;882,332901000977;2;
14.11.2019 0:00:00;753,053642272949;1127,02734425167;825,087109883626;881,931821187337;2;
15.11.2019 0:00:00;842,522516886393;1213,47274780273;879,659070332845;903,405944824219;2;
16.11.2019 0:00:00;742,555778503418;1168,85877227783;798,381739298503;902,06128692627;2;
17.11.2019 0:00:00;617,398164669673;940,48940230906;509,8797899882;787,466606140137;2;
18.11.2019 0:00:00;806,745667775472;1145,38517252604;822,406344095866;871,764757792155;2;
19.11.2019 0:00:00;662,529732028643;1064,09882863363;548,914802591006;855,448440551758;2;
20.11.2019 0:00:00;597,357187906901;1070,29086812337;663,365275065104;805,757820129395;2;
21.11.2019 0:00:00;701,305135091146;1088,73021697998;742,646751403809;838,708038330078;2;
22.11.2019 0:00:00;653,283819834391;1082,27652994792;710,800224304199;821,433624267578;2;
23.11.2019 0:00:00;885,12885538737;1257,34513346354;850,405647277832;894,317375183105;2;
24.11.2019 0:00:00;682,064461628596;1151,28954315186;714,288747151693;923,114410400391;2;
25.11.2019 0:00:00;769,39265759786;1493,96767934163;842,511418660482;947,747985839844;2;
26.11.2019 0:00:00;825,54194132487;1399,38357543945;791,591417948405;877,875424702962;2;
27.11.2019 0:00:00;826,85627746582;1404,91214497884;781,136184692383;870,342463175456;2;
28.11.2019 0:00:00;954,823170979818;1548,60423278809;913,384223937988;916,508641560872;2;
29.11.2019 0:00:00;787,08373260498;1171,21694437663;816,768030802409;910,084251403809;2;
30.11.2019 0:00:00;561,368918736776;1071,47975667318;705,187154134115;892,44479115804;2;
01.12.2019 0:00:00;684,780179182688;1086,15384928385;765,328135172526;899,572769165039;2;
01.11.2019 0:00:00;1184,59627024333;1568,46746826172;1060,40380350749;1203,18316650391;;530000
02.11.2019 0:00:00;1179,72059885661;1478,38868967692;1067,82036336263;1260,61527252197;;530000
03.11.2019 0:00:00;1089,53977711995;1590,43102264404;964,84676361084;1175,512646993;;530000
04.11.2019 0:00:00;1115,06837717692;1420,23058573405;969,587242126465;1188,38018035889;;530000
05.11.2019 0:00:00;1267,87296040853;1591,11876678467;1151,10638427734;1273,21921284993;;530000
06.11.2019 0:00:00;1220,51308186849;1656,11453501383;1106,74172973633;1264,81776682536;;530000
07.11.2019 0:00:00;983,824312408765;1474,79911279678;827,786228179932;1130,82579294841;;530000
08.11.2019 0:00:00;1009,99208545685;1263,47889018059;975,361228942871;1219,66423034668;;530000
09.11.2019 0:00:00;974,36402130127;1757,56128438314;831,140818277995;1009,02276611328;;530000
10.11.2019 0:00:00;868,007926305135;1291,79315185547;617,765731811523;859,470992565155;;530000
11.11.2019 0:00:00;1078,78438941638;1277,53883361816;804,392789840698;1133,99247248967;;530000
12.11.2019 0:00:00;1127,50419553121;1508,64875539144;873,014478683472;1165,44252920151;;530000
13.11.2019 0:00:00;1037,31636022528;1429,93952796857;926,87589263916;1175,41851170858;;530000
14.11.2019 0:00:00;1017,34387956063;1323,9159535865;931,715639750163;1147,10339927673;;530000
15.11.2019 0:00:00;1097,45492696762;1346,86897245049;817,652523040771;1132,08386039734;;530000
16.11.2019 0:00:00;1069,40012613932;1240,76383717855;950,75026957194;1109,78890482585;;530000
17.11.2019 0:00:00;900,859157770872;1042,82242218653;696,943656921387;841,660883108775;;530000
18.11.2019 0:00:00;1222,13836415609;1574,2348353068;1025,89653778076;1161,2093556722;;530000
19.11.2019 0:00:00;985,894419858853;1307,01569973429;688,916450540225;1072,83529901505;;530000
20.11.2019 0:00:00;975,243350788951;1213,63427663843;785,455207824707;1056,04342985153;;530000
21.11.2019 0:00:00;1178,47672931353;1780,36094869177;1006,06110127767;1186,13685099284;;530000
22.11.2019 0:00:00;1045,91872425874;1569,45096906026;755,293530146281;1086,08706553777;;530000
23.11.2019 0:00:00;1125,97760009766;1396,8734181722;965,240636189779;1098,60785166423;;530000
24.11.2019 0:00:00;1010,04795173804;1261,19058704376;825,87646484375;1047,33704121908;;530000
25.11.2019 0:00:00;1210,07745848099;1787,74381393194;925,712193806966;1192,77188364665;;530000
26.11.2019 0:00:00;1239,59221394857;2003,95704650879;1023,91215260824;1239,56403605143;;530000
27.11.2019 0:00:00;1155,04415893555;1547,43428293864;992,248062133789;1199,09051767985;;530000
28.11.2019 0:00:00;1213,67061360677;1583,47338104248;989,952967325846;1266,13702392578;;530000
29.11.2019 0:00:00;1280,4026260376;1675,77541859945;1113,43891906738;1359,89090474447;;530000
30.11.2019 0:00:00;1323,50051879883;1652,12623087565;1130,01532999674;1398,93802642822;;530000
01.12.2019 0:00:00;971,470383763313;1120,4257465601;953,612424214681;1295,37133534749;;530000
01.11.2019 0:00:00;1396,39657847087;1896,80374399821;1161,14228820801;1353,06373341878;;550000
02.11.2019 0:00:00;1452,37042236328;1949,71865844727;1323,8048248291;1439,39522043864;;550000
03.11.2019 0:00:00;1244,3621190389;1650,65905761719;1086,71839904785;1367,44655100505;;550000
04.11.2019 0:00:00;1333,53758748372;1831,67943827311;1141,20512898763;1397,48269399007;;550000
05.11.2019 0:00:00;1496,6780649821;2022,65294392904;1312,71769460042;1413,72411346436;;550000
06.11.2019 0:00:00;1682,7012125651;2283,0326385498;1459,37042236328;1391,20015716553;;550000
07.11.2019 0:00:00;1471,0404103597;2122,84875488281;1254,14598337809;1450,29999542236;;550000
08.11.2019 0:00:00;1388,91158040365;1982,74123128255;1208,09193166097;1420,14481608073;;550000
09.11.2019 0:00:00;1259,23915608724;1856,2527033488;1091,72178141276;1284,34490712484;;550000
10.11.2019 0:00:00;1212,47921244303;1715,4744438827;956,560829162598;1239,37496868769;;550000
11.11.2019 0:00:00;1332,72786458333;1809,71719868978;1083,26491292318;1346,3215824763;;550000
12.11.2019 0:00:00;1259,31573740641;1663,0063606898;910,794982910156;1342,74189265569;;550000
13.11.2019 0:00:00;1357,83269433181;1915,14513301849;1060,87699635824;1365,57682005564;;550000
14.11.2019 0:00:00;1440,48704020182;1998,41247049967;1198,61679077148;1358,53827126821;;550000
15.11.2019 0:00:00;1291,50806728999;1835,04910599192;932,988487243652;1325,48286247253;;550000
16.11.2019 0:00:00;1296,33664449056;1838,80867258708;1073,53660837809;1300,37762705485;;550000
17.11.2019 0:00:00;1154,64487504959;1637,94350682696;818,207163492839;1032,41305811207;;550000
18.11.2019 0:00:00;1530,02529907227;2053,78769938151;1196,14860026042;1329,37585194906;;550000
19.11.2019 0:00:00;1240,71735464533;1733,97921625276;806,856893345714;1295,54433981578;;550000
20.11.2019 0:00:00;1424,51345825195;2001,68038495382;1096,15417989095;1313,62310107549;;550000
21.11.2019 0:00:00;1574,88459014893;2206,51261138916;1236,40825398763;1420,83889007568;;550000
