t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,4.796,10.000,10.000,48.08
0.020,6.300,110.000,4.796,10.000,10.000,48.08
0.030,6.300,110.000,4.796,10.000,10.000,48.08
0.040,6.300,110.000,4.796,10.000,10.000,48.08
0.050,6.300,110.000,4.796,10.000,10.000,48.08
0.060,6.300,110.000,4.796,10.000,10.000,48.08
0.070,6.300,110.000,4.796,10.000,10.000,48.08
0.080,6.300,110.000,4.796,10.000,10.000,48.08
0.090,6.300,110.000,4.796,10.000,10.000,48.08
0.100,6.322,109.993,8.919,9.265,10.000,48.08
0.110,6.322,109.993,8.919,9.265,10.000,48.08
0.120,6.322,109.993,8.919,9.266,10.000,48.08
0.130,6.322,109.993,8.920,9.266,10.000,48.09
0.140,6.322,109.993,8.921,9.267,10.000,48.09
0.150,6.322,109.993,8.922,9.268,10.000,48.10
0.160,6.321,109.993,8.923,9.270,10.000,48.11
0.170,6.321,109.993,8.924,9.271,10.000,48.12
0.180,6.321,109.993,8.926,9.273,10.000,48.13
0.190,6.321,109.993,8.928,9.275,10.000,48.15
0.200,6.321,109.993,8.930,9.278,10.000,48.16
0.210,6.321,109.993,8.933,9.280,10.000,48.18
0.220,6.321,109.993,8.935,9.283,10.000,48.20
0.230,6.321,109.993,8.938,9.286,10.000,48.22
0.240,6.321,109.993,8.941,9.290,10.000,48.24
0.250,6.320,109.993,8.944,9.293,10.000,48.27
0.260,6.320,109.993,8.948,9.297,10.000,48.29
0.270,6.320,109.993,8.951,9.301,10.000,48.32
0.280,6.320,109.993,8.955,9.305,10.000,48.35
0.290,6.320,109.993,8.959,9.310,10.000,48.38
0.300,6.320,109.993,8.964,9.314,10.000,48.41
0.310,6.319,109.993,8.968,9.319,10.000,48.44
0.320,6.319,109.993,8.973,9.324,10.000,48.48
0.330,6.319,109.993,8.978,9.330,10.000,48.51
0.340,6.319,109.993,8.983,9.335,10.000,48.55
0.350,6.318,109.993,8.988,9.341,10.000,48.59
0.360,6.318,109.993,8.993,9.347,10.000,48.63
0.370,6.318,109.993,8.999,9.353,10.000,48.67
0.380,6.318,109.993,9.005,9.359,10.000,48.71
0.390,6.317,109.993,9.010,9.366,10.000,48.76
0.400,6.317,109.993,9.017,9.373,10.000,48.80
0.410,6.317,109.992,9.023,9.379,10.000,48.85
0.420,6.316,109.992,9.029,9.387,10.000,48.90
0.430,6.316,109.992,9.036,9.394,10.000,48.95
0.440,6.316,109.992,9.043,9.401,10.000,49.00
0.450,6.315,109.992,9.050,9.409,10.000,49.05
0.460,6.315,109.992,9.057,9.417,10.000,49.10
0.470,6.315,109.992,9.064,9.425,10.000,49.16
0.480,6.314,109.992,9.071,9.433,10.000,49.21
0.490,6.314,109.992,9.079,9.441,10.000,49.27
0.500,6.314,109.992,9.087,9.450,10.000,49.33
0.510,6.313,109.992,9.095,9.458,10.000,49.39
0.520,6.313,109.992,9.103,9.467,10.000,49.45
0.530,6.313,109.992,9.111,9.476,10.000,49.51
0.540,6.312,109.992,9.119,9.485,10.000,49.57
0.550,6.312,109.992,9.127,9.494,10.000,49.63
0.560,6.311,109.992,9.136,9.504,10.000,49.70
0.570,6.311,109.992,9.145,9.513,10.000,49.76
0.580,6.310,109.992,9.153,9.523,10.000,49.83
0.590,6.310,109.992,9.162,9.533,10.000,49.90
0.600,6.310,109.992,9.171,9.543,10.000,49.97
0.610,6.309,109.992,9.180,9.553,10.000,50.04
0.620,6.309,109.992,9.189,9.563,10.000,50.11
0.630,6.308,109.991,9.199,9.573,10.000,50.18
0.640,6.308,109.991,9.208,9.584,10.000,50.25
0.650,6.307,109.991,9.218,9.594,10.000,50.32
0.660,6.307,109.991,9.227,9.605,10.000,50.40
0.670,6.306,109.991,9.237,9.615,10.000,50.47
0.680,6.306,109.991,9.247,9.626,10.000,50.55
0.690,6.305,109.991,9.256,9.637,10.000,50.62
0.700,6.305,109.991,9.266,9.648,10.000,50.70
0.710,6.304,109.991,9.276,9.659,10.000,50.78
0.720,6.304,109.991,9.286,9.670,10.000,50.86
0.730,6.303,109.991,9.296,9.681,10.000,50.93
0.740,6.303,109.991,9.307,9.693,10.000,51.01
0.750,6.302,109.991,9.317,9.704,10.000,51.09
0.760,6.302,109.991,9.327,9.715,10.000,51.17
0.770,6.301,109.991,9.338,9.727,10.000,51.25
0.780,6.300,109.991,9.348,9.738,10.000,51.34
0.790,6.300,109.991,9.358,9.750,10.000,51.42
0.800,6.299,109.990,9.369,9.762,10.000,51.50
0.810,6.299,109.990,9.379,9.773,10.000,51.58
0.820,6.298,109.990,9.390,9.785,10.000,51.67
0.830,6.298,109.990,9.400,9.797,10.000,51.75
0.840,6.297,109.990,9.411,9.808,10.000,51.84
0.850,6.297,109.990,9.422,9.820,10.000,51.92
0.860,6.296,109.990,9.432,9.832,10.000,52.01
0.870,6.295,109.990,9.443,9.844,10.000,52.09
0.880,6.295,109.990,9.454,9.856,10.000,52.18
0.890,6.294,109.990,9.464,9.868,10.000,52.26
0.900,6.294,109.990,9.475,9.880,10.000,52.35
0.910,6.293,109.990,9.486,9.891,10.000,52.43
0.920,6.292,109.990,9.496,9.903,10.000,52.52
0.930,6.292,109.990,9.507,9.915,10.000,52.61
0.940,6.291,109.990,9.518,9.927,10.000,52.69
0.950,6.291,109.989,9.528,9.939,10.000,52.78
0.960,6.290,109.989,9.539,9.951,10.000,52.87
0.970,6.289,109.989,9.550,9.963,10.000,52.95
0.980,6.289,109.989,9.560,9.974,10.000,53.04
0.990,6.288,109.989,9.571,9.986,10.000,53.13
1.000,6.288,109.989,9.581,9.998,10.000,53.21
1.010,6.287,109.989,9.592,10.010,10.000,53.30
1.020,6.287,109.989,9.602,10.021,10.000,53.38
1.030,6.286,109.989,9.613,10.033,10.000,53.47
1.040,6.285,109.989,9.623,10.045,10.000,53.56
1.050,6.285,109.989,9.633,10.056,10.000,53.64
1.060,6.284,109.989,9.644,10.068,10.000,53.73
1.070,6.284,109.989,9.654,10.079,10.000,53.81
1.080,6.283,109.989,9.664,10.091,10.000,53.90
1.090,6.282,109.988,9.674,10.102,10.000,53.98
1.100,6.282,109.988,9.685,10.114,10.000,54.07
1.110,6.281,109.988,9.695,10.125,10.000,54.15
1.120,6.281,109.988,9.705,10.136,10.000,54.24
1.130,6.280,109.988,9.714,10.147,10.000,54.32
