t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,4.751,9.900,9.900,47.50
0.020,6.300,110.000,4.751,9.900,9.900,47.50
0.030,6.300,110.000,4.751,9.900,9.900,47.50
0.040,6.300,110.000,4.751,9.900,9.900,47.50
0.050,6.300,110.000,4.751,9.900,9.900,47.50
0.060,6.300,110.000,4.751,9.900,9.900,47.50
0.070,6.300,110.000,4.751,9.900,9.900,47.50
0.080,6.300,110.000,4.751,9.900,9.900,47.50
0.090,6.300,110.000,4.751,9.900,9.900,47.50
0.100,6.321,109.993,8.833,9.172,9.900,47.50
0.110,6.321,109.993,8.834,9.172,9.900,47.51
0.120,6.321,109.993,8.834,9.172,9.900,47.51
0.130,6.321,109.993,8.835,9.173,9.900,47.51
0.140,6.321,109.993,8.835,9.174,9.900,47.52
0.150,6.321,109.993,8.836,9.175,9.900,47.53
0.160,6.321,109.993,8.838,9.177,9.900,47.53
0.170,6.321,109.993,8.839,9.178,9.900,47.55
0.180,6.321,109.993,8.841,9.180,9.900,47.56
0.190,6.321,109.993,8.843,9.182,9.900,47.57
0.200,6.321,109.993,8.845,9.185,9.900,47.59
0.210,6.321,109.993,8.847,9.187,9.900,47.61
0.220,6.321,109.993,8.850,9.190,9.900,47.62
0.230,6.320,109.993,8.853,9.193,9.900,47.65
0.240,6.320,109.993,8.856,9.196,9.900,47.67
0.250,6.320,109.993,8.859,9.200,9.900,47.69
0.260,6.320,109.993,8.863,9.204,9.900,47.72
0.270,6.320,109.993,8.866,9.208,9.900,47.74
0.280,6.320,109.993,8.870,9.212,9.900,47.77
0.290,6.319,109.993,8.874,9.216,9.900,47.80
0.300,6.319,109.993,8.878,9.221,9.900,47.83
0.310,6.319,109.993,8.883,9.226,9.900,47.86
0.320,6.319,109.993,8.888,9.231,9.900,47.90
0.330,6.319,109.993,8.892,9.236,9.900,47.93
0.340,6.318,109.993,8.897,9.242,9.900,47.97
0.350,6.318,109.993,8.903,9.248,9.900,48.01
0.360,6.318,109.993,8.908,9.254,9.900,48.05
0.370,6.318,109.993,8.914,9.260,9.900,48.09
0.380,6.317,109.993,8.919,9.266,9.900,48.13
0.390,6.317,109.993,8.925,9.273,9.900,48.18
0.400,6.317,109.992,8.931,9.279,9.900,48.22
0.410,6.317,109.992,8.938,9.286,9.900,48.27
0.420,6.316,109.992,8.944,9.293,9.900,48.32
0.430,6.316,109.992,8.951,9.301,9.900,48.36
0.440,6.316,109.992,8.958,9.308,9.900,48.41
0.450,6.315,109.992,8.965,9.316,9.900,48.47
0.460,6.315,109.992,8.972,9.324,9.900,48.52
0.470,6.315,109.992,8.979,9.332,9.900,48.57
0.480,6.314,109.992,8.986,9.340,9.900,48.63
0.490,6.314,109.992,8.994,9.348,9.900,48.68
0.500,6.313,109.992,9.002,9.356,9.900,48.74
0.510,6.313,109.992,9.010,9.365,9.900,48.80
0.520,6.313,109.992,9.018,9.374,9.900,48.86
0.530,6.312,109.992,9.026,9.383,9.900,48.92
0.540,6.312,109.992,9.034,9.392,9.900,48.98
0.550,6.312,109.992,9.042,9.401,9.900,49.04
0.560,6.311,109.992,9.051,9.411,9.900,49.11
0.570,6.311,109.992,9.060,9.420,9.900,49.17
0.580,6.310,109.992,9.068,9.430,9.900,49.24
0.590,6.310,109.992,9.077,9.440,9.900,49.31
0.600,6.309,109.992,9.086,9.449,9.900,49.37
0.610,6.309,109.992,9.095,9.459,9.900,49.44
0.620,6.309,109.992,9.104,9.470,9.900,49.51
0.630,6.308,109.991,9.114,9.480,9.900,49.58
0.640,6.308,109.991,9.123,9.490,9.900,49.65
0.650,6.307,109.991,9.133,9.501,9.900,49.73
0.660,6.307,109.991,9.142,9.511,9.900,49.80
