t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,4.705,9.800,9.800,46.93
0.020,6.300,110.000,4.705,9.800,9.800,46.93
0.030,6.300,110.000,4.705,9.800,9.800,46.93
0.040,6.300,110.000,4.705,9.800,9.800,46.93
0.050,6.300,110.000,4.705,9.800,9.800,46.93
0.060,6.300,110.000,4.705,9.800,9.800,46.93
0.070,6.300,110.000,4.705,9.800,9.800,46.93
0.080,6.300,110.000,4.705,9.800,9.800,46.93
0.090,6.300,110.000,4.705,9.800,9.800,46.93
0.100,6.321,109.993,8.748,9.079,9.800,46.93
0.110,6.321,109.993,8.748,9.079,9.800,46.93
0.120,6.321,109.993,8.749,9.079,9.800,46.94
0.130,6.321,109.993,8.749,9.080,9.800,46.94
0.140,6.321,109.993,8.750,9.081,9.800,46.95
0.150,6.321,109.993,8.751,9.082,9.800,46.96
0.160,6.321,109.993,8.752,9.083,9.800,46.96
0.170,6.321,109.993,8.754,9.085,9.800,46.98
0.180,6.321,109.993,8.756,9.087,9.800,46.99
0.190,6.321,109.993,8.757,9.089,9.800,47.00
0.200,6.320,109.993,8.760,9.091,9.800,47.02
0.210,6.320,109.993,8.762,9.094,9.800,47.03
0.220,6.320,109.993,8.765,9.097,9.800,47.05
0.230,6.320,109.993,8.767,9.100,9.800,47.07
0.240,6.320,109.993,8.771,9.103,9.800,47.10
0.250,6.320,109.993,8.774,9.107,9.800,47.12
0.260,6.320,109.993,8.777,9.111,9.800,47.14
0.270,6.319,109.993,8.781,9.115,9.800,47.17
0.280,6.319,109.993,8.785,9.119,9.800,47.20
0.290,6.319,109.993,8.789,9.123,9.800,47.23
0.300,6.319,109.993,8.793,9.128,9.800,47.26
0.310,6.319,109.993,8.798,9.133,9.800,47.29
0.320,6.319,109.993,8.802,9.138,9.800,47.32
0.330,6.318,109.993,8.807,9.143,9.800,47.36
0.340,6.318,109.993,8.812,9.149,9.800,47.40
0.350,6.318,109.993,8.817,9.154,9.800,47.43
0.360,6.318,109.993,8.823,9.160,9.800,47.47
0.370,6.317,109.993,8.828,9.167,9.800,47.51
0.380,6.317,109.993,8.834,9.173,9.800,47.56
0.390,6.317,109.993,8.840,9.179,9.800,47.60
0.400,6.317,109.992,8.846,9.186,9.800,47.64
0.410,6.316,109.992,8.852,9.193,9.800,47.69
0.420,6.316,109.992,8.859,9.200,9.800,47.74
0.430,6.316,109.992,8.866,9.207,9.800,47.79
0.440,6.315,109.992,8.872,9.215,9.800,47.84
0.450,6.315,109.992,8.879,9.222,9.800,47.89
0.460,6.315,109.992,8.886,9.230,9.800,47.94
0.470,6.314,109.992,8.894,9.238,9.800,47.99
0.480,6.314,109.992,8.901,9.246,9.800,48.05
0.490,6.314,109.992,8.909,9.255,9.800,48.10
0.500,6.313,109.992,8.916,9.263,9.800,48.16
0.510,6.313,109.992,8.924,9.272,9.800,48.22
0.520,6.313,109.992,8.932,9.281,9.800,48.28
0.530,6.312,109.992,8.940,9.290,9.800,48.34
0.540,6.312,109.992,8.949,9.299,9.800,48.40
0.550,6.311,109.992,8.957,9.308,9.800,48.46
0.560,6.311,109.992,8.966,9.317,9.800,48.52
0.570,6.311,109.992,8.974,9.327,9.800,48.59
0.580,6.310,109.992,8.983,9.336,9.800,48.65
0.590,6.310,109.992,8.992,9.346,9.800,48.72
0.600,6.309,109.992,9.001,9.356,9.800,48.78
0.610,6.309,109.992,9.010,9.366,9.800,48.85
0.620,6.308,109.992,9.019,9.376,9.800,48.92
0.630,6.308,109.991,9.029,9.386,9.800,48.99
0.640,6.308,109.991,9.038,9.397,9.800,49.06
0.650,6.307,109.991,9.048,9.407,9.800,49.13
0.660,6.307,109.991,9.057,9.418,9.800,49.21
0.670,6.306,109.991,9.067,9.428,9.800,49.28
0.680,6.306,109.991,9.077,9.439,9.800,49.35
0.690,6.305,109.991,9.086,9.450,9.800,49.43
0.700,6.305,109.991,9.096,9.461,9.800,49.50
0.710,6.304,109.991,9.106,9.472,9.800,49.58
0.720,6.304,109.991,9.116,9.483,9.800,49.65
0.730,6.303,109.991,9.127,9.494,9.800,49.73
0.740,6.303,109.991,9.137,9.505,9.800,49.81
0.750,6.302,109.991,9.147,9.517,9.800,49.89
0.760,6.302,109.991,9.157,9.528,9.800,49.96
0.770,6.301,109.991,9.168,9.540,9.800,50.04
0.780,6.301,109.991,9.178,9.551,9.800,50.12
0.790,6.300,109.991,9.188,9.563,9.800,50.20
0.800,6.300,109.990,9.199,9.574,9.800,50.28
0.810,6.299,109.990,9.209,9.586,9.800,50.36
0.820,6.299,109.990,9.220,9.597,9.800,50.45
0.830,6.298,109.990,9.231,9.609,9.800,50.53
0.840,6.297,109.990,9.241,9.621,9.800,50.61
0.850,6.297,109.990,9.252,9.633,9.800,50.69
0.860,6.296,109.990,9.262,9.644,9.800,50.77
0.870,6.296,109.990,9.273,9.656,9.800,50.86
0.880,6.295,109.990,9.284,9.668,9.800,50.94
0.890,6.295,109.990,9.294,9.680,9.800,51.02
0.900,6.294,109.990,9.305,9.692,9.800,51.11
0.910,6.294,109.990,9.316,9.703,9.800,51.19
0.920,6.293,109.990,9.326,9.715,9.800,51.28
0.930,6.292,109.990,9.337,9.727,9.800,51.36
0.940,6.292,109.990,9.348,9.739,9.800,51.44
0.950,6.291,109.990,9.358,9.751,9.800,51.53
0.960,6.291,109.989,9.369,9.763,9.800,51.61
0.970,6.290,109.989,9.380,9.774,9.800,51.70
0.980,6.290,109.989,9.390,9.786,9.800,51.78
0.990,6.289,109.989,9.401,9.798,9.800,51.86
1.000,6.288,109.989,9.411,9.810,9.800,51.95
1.010,6.288,109.989,9.422,9.821,9.800,52.03
1.020,6.287,109.989,9.432,9.833,9.800,52.12
1.030,6.287,109.989,9.443,9.844,9.800,52.20
1.040,6.286,109.989,9.453,9.856,9.800,52.28
1.050,6.286,109.989,9.463,9.867,9.800,52.37
