t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,5.111,10.700,10.700,52.22
0.020,6.300,110.000,5.111,10.700,10.700,52.22
0.030,6.300,110.000,5.111,10.700,10.700,52.22
0.040,6.300,110.000,5.111,10.700,10.700,52.22
0.050,6.300,110.000,5.111,10.700,10.700,52.22
0.060,6.300,110.000,5.111,10.700,10.700,52.22
0.070,6.300,110.000,5.111,10.700,10.700,52.22
0.080,6.300,110.000,5.111,10.700,10.700,52.22
0.090,6.300,110.000,5.111,10.700,10.700,52.22
0.100,6.324,109.993,9.512,9.918,10.700,52.22
0.110,6.324,109.993,9.512,9.918,10.700,52.22
0.120,6.324,109.993,9.513,9.918,10.700,52.22
0.130,6.324,109.993,9.513,9.919,10.700,52.23
0.140,6.324,109.993,9.514,9.920,10.700,52.23
0.150,6.324,109.993,9.515,9.921,10.700,52.24
0.160,6.324,109.993,9.516,9.922,10.700,52.25
0.170,6.324,109.993,9.518,9.924,10.700,52.26
0.180,6.324,109.993,9.519,9.926,10.700,52.28
0.190,6.324,109.993,9.521,9.928,10.700,52.29
0.200,6.324,109.993,9.523,9.930,10.700,52.31
0.210,6.324,109.993,9.526,9.933,10.700,52.33
0.220,6.324,109.993,9.528,9.936,10.700,52.35
0.230,6.323,109.993,9.531,9.939,10.700,52.37
0.240,6.323,109.993,9.534,9.942,10.700,52.39
0.250,6.323,109.993,9.537,9.945,10.700,52.42
0.260,6.323,109.993,9.541,9.949,10.700,52.45
0.270,6.323,109.993,9.544,9.953,10.700,52.48
0.280,6.322,109.993,9.548,9.957,10.700,52.51
0.290,6.322,109.993,9.552,9.962,10.700,52.54
0.300,6.322,109.993,9.556,9.966,10.700,52.57
0.310,6.322,109.993,9.560,9.971,10.700,52.61
0.320,6.322,109.993,9.565,9.976,10.700,52.64
0.330,6.321,109.993,9.570,9.982,10.700,52.68
0.340,6.321,109.993,9.575,9.987,10.700,52.72
0.350,6.321,109.993,9.580,9.993,10.700,52.76
0.360,6.320,109.993,9.585,9.999,10.700,52.81
0.370,6.320,109.993,9.590,10.005,10.700,52.85
0.380,6.320,109.993,9.596,10.011,10.700,52.90
0.390,6.319,109.993,9.602,10.018,10.700,52.94
0.400,6.319,109.993,9.608,10.024,10.700,52.99
0.410,6.319,109.993,9.614,10.031,10.700,53.04
0.420,6.318,109.993,9.620,10.038,10.700,53.09
0.430,6.318,109.993,9.627,10.045,10.700,53.15
0.440,6.318,109.993,9.633,10.053,10.700,53.20
0.450,6.317,109.992,9.640,10.060,10.700,53.26
0.460,6.317,109.992,9.647,10.068,10.700,53.31
0.470,6.317,109.992,9.654,10.076,10.700,53.37
0.480,6.316,109.992,9.662,10.084,10.700,53.43
0.490,6.316,109.992,9.669,10.093,10.700,53.49
0.500,6.315,109.992,9.677,10.101,10.700,53.55
0.510,6.315,109.992,9.684,10.110,10.700,53.62
0.520,6.314,109.992,9.692,10.118,10.700,53.68
0.530,6.314,109.992,9.700,10.127,10.700,53.75
0.540,6.313,109.992,9.708,10.136,10.700,53.82
0.550,6.313,109.992,9.716,10.146,10.700,53.88
0.560,6.312,109.992,9.725,10.155,10.700,53.95
0.570,6.312,109.992,9.733,10.164,10.700,54.02
0.580,6.311,109.992,9.742,10.174,10.700,54.09
0.590,6.311,109.992,9.750,10.184,10.700,54.17
0.600,6.310,109.992,9.759,10.194,10.700,54.24
0.610,6.310,109.992,9.768,10.204,10.700,54.32
0.620,6.309,109.992,9.777,10.214,10.700,54.39
0.630,6.309,109.991,9.786,10.224,10.700,54.47
0.640,6.308,109.991,9.795,10.234,10.700,54.55
0.650,6.308,109.991,9.805,10.245,10.700,54.62
0.660,6.307,109.991,9.814,10.255,10.700,54.70
0.670,6.307,109.991,9.824,10.266,10.700,54.79
0.680,6.306,109.991,9.833,10.277,10.700,54.87
0.690,6.305,109.991,9.843,10.288,10.700,54.95
0.700,6.305,109.991,9.853,10.298,10.700,55.03
0.710,6.304,109.991,9.862,10.309,10.700,55.12
0.720,6.304,109.991,9.872,10.321,10.700,55.20
0.730,6.303,109.991,9.882,10.332,10.700,55.29
0.740,6.302,109.991,9.892,10.343,10.700,55.37
0.750,6.302,109.991,9.902,10.354,10.700,55.46
0.760,6.301,109.991,9.912,10.366,10.700,55.55
0.770,6.301,109.991,9.922,10.377,10.700,55.63
0.780,6.300,109.990,9.933,10.389,10.700,55.72
0.790,6.299,109.990,9.943,10.400,10.700,55.81
0.800,6.299,109.990,9.953,10.412,10.700,55.90
0.810,6.298,109.990,9.964,10.424,10.700,55.99
0.820,6.297,109.990,9.974,10.435,10.700,56.08
0.830,6.297,109.990,9.984,10.447,10.700,56.18
0.840,6.296,109.990,9.995,10.459,10.700,56.27
0.850,6.295,109.990,10.005,10.471,10.700,56.36
0.860,6.295,109.990,10.016,10.482,10.700,56.45
0.870,6.294,109.990,10.026,10.494,10.700,56.55
0.880,6.293,109.990,10.037,10.506,10.700,56.64
0.890,6.293,109.990,10.047,10.518,10.700,56.73
0.900,6.292,109.990,10.058,10.530,10.700,56.83
0.910,6.291,109.989,10.068,10.542,10.700,56.92
0.920,6.290,109.989,10.079,10.554,10.700,57.02
0.930,6.290,109.989,10.089,10.566,10.700,57.11
0.940,6.289,109.989,10.100,10.578,10.700,57.21
0.950,6.288,109.989,10.110,10.590,10.700,57.30
0.960,6.288,109.989,10.121,10.602,10.700,57.40
0.970,6.287,109.989,10.131,10.614,10.700,57.49
0.980,6.286,109.989,10.142,10.626,10.700,57.59
0.990,6.286,109.989,10.152,10.638,10.700,57.69
1.000,6.285,109.989,10.163,10.649,10.700,57.78
1.010,6.284,109.989,10.173,10.661,10.700,57.88
1.020,6.283,109.989,10.183,10.673,10.700,57.97
1.030,6.283,109.989,10.194,10.685,10.700,58.07
1.040,6.282,109.988,10.204,10.697,10.700,58.17
1.050,6.281,109.988,10.214,10.708,10.700,58.26
1.060,6.281,109.988,10.225,10.720,10.700,58.36
1.070,6.280,109.988,10.235,10.732,10.700,58.45
1.080,6.279,109.988,10.245,10.743,10.700,58.55
1.090,6.278,109.988,10.255,10.755,10.700,58.65
1.100,6.278,109.988,10.265,10.766,10.700,58.74
1.110,6.277,109.988,10.275,10.778,10.700,58.84
1.120,6.276,109.988,10.285,10.789,10.700,58.93
1.130,6.276,109.988,10.295,10.801,10.700,59.02
1.140,6.275,109.988,10.305,10.812,10.700,59.12
1.150,6.274,109.988,10.315,10.823,10.700,59.21
1.160,6.273,109.987,10.324,10.834,10.700,59.31
1.170,6.273,109.987,10.334,10.845,10.700,59.40
1.180,6.272,109.987,10.344,10.856,10.700,59.49
1.190,6.271,109.987,10.353,10.867,10.700,59.58
1.200,6.271,109.987,10.362,10.878,10.700,59.68
1.210,6.270,109.987,10.372,10.889,10.700,59.77
1.220,6.269,109.987,10.381,10.900,10.700,59.86
1.230,6.269,109.987,10.390,10.910,10.700,59.95
1.240,6.268,109.987,10.399,10.921,10.700,60.04
1.250,6.267,109.987,10.409,10.931,10.700,60.13
1.260,6.266,109.987,10.417,10.941,10.700,60.22
1.270,6.266,109.987,10.426,10.952,10.700,60.31
1.280,6.265,109.987,10.435,10.962,10.700,60.39
1.290,6.264,109.986,10.444,10.972,10.700,60.48
1.300,6.264,109.986,10.452,10.982,10.700,60.57
1.310,6.263,109.986,10.461,10.992,10.700,60.65
1.320,6.262,109.986,10.469,11.001,10.700,60.74
1.330,6.262,109.986,10.478,11.011,10.700,60.82
1.340,6.261,109.986,10.486,11.021,10.700,60.90
1.350,6.261,109.986,10.494,11.030,10.700,60.99
1.360,6.260,109.986,10.502,11.039,10.700,61.07
1.370,6.259,109.986,10.510,11.049,10.700,61.15
1.380,6.259,109.986,10.518,11.058,10.700,61.23
1.390,6.258,109.986,10.526,11.067,10.700,61.31
1.400,6.257,109.986,10.533,11.076,10.700,61.39
1.410,6.257,109.986,10.541,11.084,10.700,61.47
1.420,6.256,109.986,10.548,11.093,10.700,61.54
1.430,6.256,109.985,10.556,11.102,10.700,61.62
1.440,6.255,109.985,10.563,11.110,10.700,61.69
