t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,11.053,24.100,24.100,59.45
0.020,10.500,110.000,11.053,24.100,24.100,59.45
0.030,10.500,110.000,11.053,24.100,24.100,59.45
0.040,10.500,110.000,11.053,24.100,24.100,59.45
0.050,10.500,110.000,11.053,24.100,24.100,59.45
0.060,10.500,110.000,11.053,24.100,24.100,59.45
0.070,10.500,110.000,11.053,24.100,24.100,59.45
0.080,10.500,110.000,11.053,24.100,24.100,59.45
0.090,10.500,110.000,11.053,24.100,24.100,59.45
0.100,9.902,109.325,-0.001,3.073,24.100,59.45
0.110,9.902,109.325,-0.001,3.073,24.100,59.48
0.120,9.902,109.325,-0.001,3.073,24.100,59.55
0.130,9.902,109.325,-0.001,3.073,24.100,59.68
0.140,9.902,109.325,-0.001,3.073,24.100,59.85
0.150,9.902,109.325,-0.001,3.073,24.100,60.07
0.160,9.902,109.325,-0.001,3.073,24.100,60.34
0.170,9.902,109.325,-0.001,3.073,24.100,60.65
0.180,9.902,109.325,-0.001,3.073,24.100,61.02
0.190,9.902,109.325,-0.001,3.073,24.100,61.43
0.200,9.902,109.325,-0.001,3.073,24.100,61.89
0.210,9.902,109.325,-0.001,3.073,24.100,62.39
0.220,9.902,109.325,-0.001,3.073,24.100,62.95
0.230,9.902,109.325,-0.001,3.073,24.100,63.55
0.240,9.902,109.325,-0.001,3.073,24.100,64.19
0.250,9.902,109.325,-0.001,3.073,24.100,64.88
0.260,10.489,109.989,20.605,22.419,24.100,65.62
0.270,10.482,109.987,20.717,22.568,24.100,66.38
0.280,10.475,109.986,20.825,22.714,24.100,67.14
0.290,10.467,109.985,20.930,22.856,24.100,67.90
0.300,10.460,109.983,21.030,22.994,24.100,68.67
0.310,10.452,109.982,21.127,23.128,24.100,69.43
0.320,10.445,109.981,21.220,23.259,24.100,70.19
0.330,10.437,109.979,21.309,23.386,24.100,70.95
0.340,10.429,109.978,21.394,23.509,24.100,71.71
0.350,10.422,109.977,21.475,23.629,24.100,72.47
0.360,10.414,109.975,21.552,23.745,24.100,73.23
0.370,10.406,109.974,21.625,23.856,24.100,73.98
0.380,10.398,109.972,21.694,23.964,24.100,74.74
0.390,10.390,109.971,21.759,24.068,24.100,75.50
0.400,10.383,109.970,21.821,24.168,24.100,76.25
0.410,10.375,109.968,21.878,24.265,24.100,77.01
0.420,10.367,109.967,21.931,24.357,24.100,77.76
0.430,10.359,109.966,21.980,24.445,24.100,78.51
0.440,10.351,109.964,22.025,24.529,24.100,79.26
0.450,10.343,109.963,22.066,24.610,24.100,80.01
0.460,10.335,109.962,22.104,24.686,24.100,80.75
0.470,10.327,109.960,22.137,24.758,24.100,81.50
0.480,10.318,109.959,22.166,24.827,24.100,82.24
0.490,10.310,109.958,22.192,24.891,24.100,82.98
0.500,10.302,109.956,22.213,24.952,24.100,83.71
0.510,10.294,109.955,22.231,25.008,24.100,84.45
0.520,10.286,109.953,22.245,25.061,24.100,85.18
0.530,10.278,109.952,22.255,25.110,24.100,85.91
0.540,10.270,109.951,22.262,25.155,24.100,86.64
0.550,10.262,109.950,22.265,25.196,24.100,87.36
0.560,10.254,109.948,22.264,25.233,24.100,88.08
0.570,10.246,109.947,22.259,25.267,24.100,88.80
0.580,10.238,109.946,22.251,25.297,24.100,89.52
0.590,10.230,109.944,22.239,25.323,24.100,90.23
0.600,10.222,109.943,22.224,25.346,24.100,90.94
0.610,10.214,109.942,22.206,25.365,24.100,91.65
0.620,10.206,109.940,22.184,25.380,24.100,92.35
0.630,10.198,109.939,22.159,25.392,24.100,93.05
0.640,10.190,109.938,22.130,25.401,24.100,93.75
