t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,10.613,23.000,23.000,55.85
0.020,10.500,110.000,10.613,23.000,23.000,55.85
0.030,10.500,110.000,10.613,23.000,23.000,55.85
0.040,10.500,110.000,10.613,23.000,23.000,55.85
0.050,10.500,110.000,10.613,23.000,23.000,55.85
0.060,10.500,110.000,10.613,23.000,23.000,55.85
0.070,10.500,110.000,10.613,23.000,23.000,55.85
0.080,10.500,110.000,10.613,23.000,23.000,55.85
0.090,10.500,110.000,10.613,23.000,23.000,55.85
0.100,9.867,109.318,-0.001,3.050,23.000,55.85
0.110,9.867,109.318,-0.001,3.050,23.000,55.88
0.120,9.867,109.318,-0.001,3.050,23.000,55.95
0.130,9.867,109.318,-0.001,3.050,23.000,56.06
0.140,9.867,109.318,-0.001,3.050,23.000,56.23
0.150,9.867,109.318,-0.001,3.050,23.000,56.44
0.160,9.867,109.318,-0.001,3.050,23.000,56.69
0.170,9.867,109.318,-0.001,3.050,23.000,56.99
0.180,9.867,109.318,-0.001,3.050,23.000,57.34
0.190,9.867,109.318,-0.001,3.050,23.000,57.73
0.200,9.867,109.318,-0.001,3.050,23.000,58.16
0.210,9.867,109.318,-0.001,3.050,23.000,58.64
0.220,9.867,109.318,-0.001,3.050,23.000,59.17
0.230,9.867,109.318,-0.001,3.050,23.000,59.74
0.240,9.867,109.318,-0.001,3.050,23.000,60.35
0.250,9.867,109.318,-0.001,3.050,23.000,61.00
0.260,10.490,109.989,19.889,21.510,23.000,61.70
0.270,10.484,109.987,20.013,21.668,23.000,62.43
0.280,10.477,109.986,20.134,21.822,23.000,63.15
0.290,10.470,109.985,20.251,21.974,23.000,63.87
0.300,10.463,109.984,20.365,22.122,23.000,64.59
0.310,10.457,109.982,20.476,22.267,23.000,65.31
0.320,10.450,109.981,20.583,22.409,23.000,66.03
0.330,10.443,109.980,20.686,22.547,23.000,66.75
0.340,10.436,109.979,20.786,22.682,23.000,67.47
0.350,10.429,109.978,20.883,22.814,23.000,68.19
0.360,10.422,109.976,20.976,22.943,23.000,68.90
0.370,10.415,109.975,21.065,23.067,23.000,69.62
0.380,10.408,109.974,21.151,23.189,23.000,70.33
0.390,10.401,109.973,21.234,23.307,23.000,71.04
0.400,10.393,109.971,21.313,23.421,23.000,71.75
0.410,10.386,109.970,21.388,23.532,23.000,72.46
0.420,10.379,109.969,21.459,23.639,23.000,73.16
0.430,10.372,109.967,21.527,23.743,23.000,73.86
0.440,10.364,109.966,21.592,23.843,23.000,74.56
0.450,10.357,109.965,21.653,23.940,23.000,75.26
0.460,10.350,109.964,21.710,24.033,23.000,75.96
0.470,10.343,109.962,21.764,24.122,23.000,76.65
0.480,10.335,109.961,21.814,24.208,23.000,77.34
0.490,10.328,109.960,21.861,24.290,23.000,78.02
0.500,10.321,109.959,21.905,24.369,23.000,78.71
0.510,10.314,109.958,21.945,24.444,23.000,79.38
0.520,10.306,109.956,21.981,24.516,23.000,80.06
0.530,10.299,109.955,22.015,24.585,23.000,80.73
0.540,10.292,109.954,22.045,24.650,23.000,81.40
0.550,10.285,109.953,22.071,24.711,23.000,82.06
0.560,10.278,109.951,22.095,24.769,23.000,82.72
0.570,10.270,109.950,22.116,24.824,23.000,83.37
0.580,10.263,109.949,22.133,24.876,23.000,84.02
0.590,10.256,109.948,22.147,24.924,23.000,84.67
0.600,10.249,109.947,22.159,24.970,23.000,85.31
0.610,10.242,109.946,22.167,25.012,23.000,85.95
0.620,10.235,109.944,22.173,25.051,23.000,86.58
0.630,10.228,109.943,22.176,25.087,23.000,87.21
0.640,10.221,109.942,22.176,25.120,23.000,87.83
0.650,10.214,109.941,22.173,25.150,23.000,88.45
0.660,10.207,109.940,22.168,25.177,23.000,89.06
0.670,10.201,109.939,22.161,25.202,23.000,89.67
0.680,10.194,109.938,22.150,25.223,23.000,90.27
0.690,10.187,109.937,22.138,25.242,23.000,90.87
0.700,10.180,109.936,22.123,25.259,23.000,91.46
0.710,10.174,109.935,22.106,25.273,23.000,92.05
0.720,10.167,109.933,22.086,25.284,23.000,92.63
0.730,10.161,109.932,22.065,25.293,23.000,93.21
0.740,10.154,109.931,22.041,25.299,23.000,93.78
0.750,10.148,109.930,22.015,25.304,23.000,94.35
0.760,10.141,109.929,21.988,25.306,23.000,94.91
0.770,10.135,109.928,21.958,25.305,23.000,95.47
0.780,10.129,109.927,21.927,25.303,23.000,96.02
0.790,10.122,109.926,21.893,25.299,23.000,96.57
0.800,10.116,109.925,21.858,25.292,23.000,97.11
0.810,10.110,109.925,21.822,25.284,23.000,97.64
0.820,10.104,109.924,21.784,25.273,23.000,98.18
0.830,10.098,109.923,21.744,25.261,23.000,98.70
0.840,10.092,109.922,21.703,25.247,23.000,99.23
0.850,10.086,109.921,21.660,25.232,23.000,99.74
0.860,10.081,109.920,21.616,25.214,23.000,100.25
0.870,10.075,109.919,21.570,25.195,23.000,100.76
0.880,10.069,109.918,21.524,25.175,23.000,101.26
0.890,10.063,109.917,21.476,25.152,23.000,101.76
0.900,10.058,109.916,21.426,25.129,23.000,102.26
0.910,10.052,109.916,21.376,25.104,23.000,102.74
0.920,10.047,109.915,21.325,25.077,23.000,103.23
0.930,10.041,109.914,21.272,25.049,23.000,103.71
0.940,10.036,109.913,21.219,25.020,23.000,104.18
0.950,10.031,109.912,21.164,24.990,23.000,104.66
0.960,10.025,109.911,21.108,24.958,23.000,105.12
0.970,10.020,109.911,21.052,24.925,23.000,105.58
0.980,10.015,109.910,20.995,24.891,23.000,106.04
