t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,9.293,20.000,20.000,61.32
0.020,6.300,110.000,9.293,20.000,20.000,61.32
0.030,6.300,110.000,9.293,20.000,20.000,61.32
0.040,6.300,110.000,9.293,20.000,20.000,61.32
0.050,6.300,110.000,9.293,20.000,20.000,61.32
0.060,6.300,110.000,9.293,20.000,20.000,61.32
0.070,6.300,110.000,9.293,20.000,20.000,61.32
0.080,6.300,110.000,9.293,20.000,20.000,61.32
0.090,6.300,110.000,9.293,20.000,20.000,61.32
0.100,6.300,110.000,9.293,20.000,20.000,61.32
0.110,6.300,110.000,9.293,20.000,20.000,61.32
0.120,6.300,110.000,9.293,20.000,20.000,61.32
0.130,6.300,110.000,9.293,20.000,20.000,61.32
0.140,6.300,110.000,9.293,20.000,20.000,61.32
0.150,6.300,110.000,9.293,20.000,20.000,61.32
0.160,6.300,110.000,9.293,20.000,20.000,61.32
0.170,6.300,110.000,9.293,20.000,20.000,61.32
0.180,6.300,110.000,9.293,20.000,20.000,61.32
0.190,6.300,110.000,9.293,20.000,20.000,61.32
0.200,6.364,109.998,16.268,17.314,20.000,61.32
0.210,6.364,109.998,16.269,17.315,20.000,61.33
0.220,6.364,109.998,16.272,17.319,20.000,61.35
0.230,6.363,109.998,16.276,17.324,20.000,61.38
0.240,6.363,109.998,16.283,17.332,20.000,61.42
0.250,6.362,109.998,16.291,17.342,20.000,61.47
0.260,6.362,109.997,16.301,17.354,20.000,61.54
0.270,6.361,109.997,16.312,17.368,20.000,61.62
0.280,6.360,109.997,16.326,17.384,20.000,61.71
0.290,6.359,109.997,16.341,17.402,20.000,61.81
0.300,6.358,109.997,16.358,17.422,20.000,61.93
0.310,6.357,109.997,16.376,17.444,20.000,62.05
0.320,6.356,109.997,16.396,17.468,20.000,62.19
0.330,6.354,109.996,16.417,17.494,20.000,62.33
0.340,6.353,109.996,16.440,17.522,20.000,62.49
0.350,6.351,109.996,16.465,17.551,20.000,62.66
0.360,6.349,109.996,16.490,17.583,20.000,62.84
0.370,6.348,109.995,16.517,17.615,20.000,63.03
0.380,6.346,109.995,16.546,17.650,20.000,63.23
0.390,6.344,109.995,16.575,17.686,20.000,63.44
0.400,6.341,109.995,16.606,17.723,20.000,63.66
0.410,6.339,109.994,16.638,17.762,20.000,63.89
0.420,6.337,109.994,16.670,17.803,20.000,64.13
0.430,6.334,109.994,16.704,17.844,20.000,64.38
0.440,6.332,109.993,16.739,17.887,20.000,64.64
0.450,6.329,109.993,16.775,17.931,20.000,64.91
0.460,6.327,109.992,16.811,17.976,20.000,65.19
0.470,6.324,109.992,16.848,18.022,20.000,65.47
0.480,6.321,109.992,16.886,18.069,20.000,65.77
0.490,6.318,109.991,16.924,18.117,20.000,66.07
0.500,6.315,109.991,16.963,18.165,20.000,66.38
0.510,6.312,109.990,17.003,18.215,20.000,66.70
0.520,6.308,109.990,17.043,18.265,20.000,67.02
