t,Ug,Us,Pij,Pg,Pgt,delta
0.010,6.300,110.000,9.416,20.300,20.300,62.54
0.020,6.300,110.000,9.416,20.300,20.300,62.54
0.030,6.300,110.000,9.416,20.300,20.300,62.54
0.040,6.300,110.000,9.416,20.300,20.300,62.54
0.050,6.300,110.000,9.416,20.300,20.300,62.54
0.060,6.300,110.000,9.416,20.300,20.300,62.54
0.070,6.300,110.000,9.416,20.300,20.300,62.54
0.080,6.300,110.000,9.416,20.300,20.300,62.54
0.090,6.300,110.000,9.416,20.300,20.300,62.54
0.100,6.300,110.000,9.416,20.300,20.300,62.54
0.110,6.300,110.000,9.416,20.300,20.300,62.54
0.120,6.300,110.000,9.416,20.300,20.300,62.54
0.130,6.300,110.000,9.416,20.300,20.300,62.54
0.140,6.300,110.000,9.416,20.300,20.300,62.54
0.150,6.300,110.000,9.416,20.300,20.300,62.54
0.160,6.300,110.000,9.416,20.300,20.300,62.54
0.170,6.300,110.000,9.416,20.300,20.300,62.54
0.180,6.300,110.000,9.416,20.300,20.300,62.54
0.190,6.300,110.000,9.416,20.300,20.300,62.54
0.200,6.366,109.998,16.490,17.577,20.300,62.54
0.210,6.366,109.998,16.491,17.578,20.300,62.55
0.220,6.366,109.998,16.494,17.581,20.300,62.56
0.230,6.365,109.998,16.498,17.586,20.300,62.59
0.240,6.365,109.998,16.504,17.594,20.300,62.64
0.250,6.364,109.998,16.512,17.604,20.300,62.69
0.260,6.364,109.998,16.522,17.615,20.300,62.76
0.270,6.363,109.998,16.534,17.629,20.300,62.84
0.280,6.362,109.997,16.547,17.645,20.300,62.93
0.290,6.361,109.997,16.561,17.663,20.300,63.04
0.300,6.360,109.997,16.578,17.683,20.300,63.15
0.310,6.359,109.997,16.596,17.705,20.300,63.28
0.320,6.357,109.997,16.615,17.728,20.300,63.42
0.330,6.356,109.997,16.636,17.754,20.300,63.57
0.340,6.354,109.996,16.658,17.781,20.300,63.73
0.350,6.353,109.996,16.682,17.810,20.300,63.90
0.360,6.351,109.996,16.707,17.841,20.300,64.08
0.370,6.349,109.996,16.733,17.873,20.300,64.27
0.380,6.347,109.995,16.761,17.907,20.300,64.48
0.390,6.345,109.995,16.789,17.942,20.300,64.69
0.400,6.343,109.995,16.819,17.979,20.300,64.92
0.410,6.341,109.994,16.850,18.017,20.300,65.15
0.420,6.338,109.994,16.882,18.057,20.300,65.39
0.430,6.336,109.994,16.915,18.097,20.300,65.65
0.440,6.333,109.993,16.949,18.139,20.300,65.91
0.450,6.330,109.993,16.983,18.182,20.300,66.18
0.460,6.328,109.993,17.018,18.227,20.300,66.47
0.470,6.325,109.992,17.054,18.272,20.300,66.76
0.480,6.322,109.992,17.091,18.318,20.300,67.06
0.490,6.319,109.991,17.128,18.365,20.300,67.36
0.500,6.315,109.991,17.166,18.412,20.300,67.68
