t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,15.738,34.200,34.200,58.43
0.020,10.500,110.000,15.738,34.200,34.200,58.43
0.030,10.500,110.000,15.738,34.200,34.200,58.43
0.040,10.500,110.000,15.738,34.200,34.200,58.43
0.050,10.500,110.000,15.738,34.200,34.200,58.43
0.060,10.500,110.000,15.738,34.200,34.200,58.43
0.070,10.500,110.000,15.738,34.200,34.200,58.43
0.080,10.500,110.000,15.738,34.200,34.200,58.43
0.090,10.500,110.000,15.738,34.200,34.200,58.43
00.100,10.574,110.002,27.548,29.563,34.200,58.43
0.110,10.574,110.002,27.550,29.565,34.200,58.44
0.120,10.574,110.002,27.554,29.570,34.200,58.45
0.130,10.574,110.001,27.562,29.580,34.200,58.48
0.140,10.573,110.001,27.573,29.593,34.200,58.52
0.150,10.573,110.001,27.586,29.609,34.200,58.57
0.160,10.572,110.001,27.603,29.630,34.200,58.63
0.170,10.571,110.001,27.623,29.653,34.200,58.70
0.180,10.570,110.001,27.645,29.681,34.200,58.78
0.190,10.569,110.001,27.670,29.711,34.200,58.87
0.200,10.568,110.000,27.698,29.745,34.200,58.97
0.210,10.567,110.000,27.728,29.783,34.200,59.07
0.220,10.565,110.000,27.762,29.823,34.200,59.19
0.230,10.564,109.999,27.797,29.867,34.200,59.32
0.240,10.562,109.999,27.835,29.914,34.200,59.46
0.250,10.561,109.999,27.876,29.963,34.200,59.61
0.260,10.559,109.998,27.919,30.016,34.200,59.77
0.270,10.557,109.998,27.964,30.072,34.200,59.93
0.280,10.555,109.998,28.011,30.130,34.200,60.11
0.290,10.552,109.997,28.060,30.191,34.200,60.29
0.300,10.550,109.997,28.112,30.254,34.200,60.49
0.310,10.548,109.996,28.165,30.320,34.200,60.69
0.320,10.545,109.996,28.220,30.388,34.200,60.90
0.330,10.543,109.995,28.277,30.459,34.200,61.11
0.340,10.540,109.995,28.335,30.532,34.200,61.34
0.350,10.537,109.994,28.395,30.606,34.200,61.57
0.360,10.534,109.994,28.457,30.683,34.200,61.81
0.370,10.531,109.993,28.520,30.762,34.200,62.06
0.380,10.528,109.992,28.584,30.842,34.200,62.32
0.390,10.525,109.992,28.649,30.925,34.200,62.58
0.400,10.521,109.991,28.716,31.008,34.200,62.85
0.410,10.518,109.991,28.783,31.093,34.200,63.13
0.420,10.514,109.990,28.851,31.180,34.200,63.41
0.430,10.511,109.989,28.920,31.268,34.200,63.70
0.440,10.507,109.988,28.990,31.356,34.200,63.99
0.450,10.503,109.988,29.060,31.446,34.200,64.30
0.460,10.499,109.987,29.131,31.537,34.200,64.60
0.470,10.495,109.986,29.202,31.629,34.200,64.91
0.480,10.491,109.985,29.274,31.721,34.200,65.23
0.490,10.487,109.985,29.346,31.814,34.200,65.55
0.500,10.483,109.984,29.418,31.907,34.200,65.88
0.510,10.479,109.983,29.489,32.001,34.200,66.21
0.520,10.474,109.982,29.561,32.095,34.200,66.55
0.530,10.470,109.981,29.633,32.190,34.200,66.89
0.540,10.465,109.981,29.705,32.284,34.200,67.24
0.550,10.461,109.980,29.776,32.379,34.200,67.58
0.560,10.456,109.979,29.847,32.473,34.200,67.94
0.570,10.452,109.978,29.917,32.567,34.200,68.29
0.580,10.447,109.977,29.987,32.661,34.200,68.65
0.590,10.442,109.976,30.056,32.754,34.200,69.01
0.600,10.437,109.975,30.125,32.848,34.200,69.38
0.610,10.432,109.974,30.192,32.940,34.200,69.74
0.620,10.427,109.973,30.259,33.032,34.200,70.11
0.630,10.422,109.973,30.325,33.124,34.200,70.48
0.640,10.417,109.972,30.390,33.214,34.200,70.86
0.650,10.412,109.971,30.455,33.304,34.200,71.23
0.660,10.407,109.970,30.518,33.393,34.200,71.61
0.670,10.402,109.969,30.580,33.481,34.200,71.99
0.680,10.397,109.968,30.641,33.568,34.200,72.37
0.690,10.391,109.967,30.700,33.654,34.200,72.75
0.700,10.386,109.966,30.759,33.738,34.200,73.13
0.710,10.381,109.965,30.816,33.822,34.200,73.51
0.720,10.375,109.964,30.872,33.904,34.200,73.90
0.730,10.370,109.963,30.926,33.985,34.200,74.28
0.740,10.365,109.962,30.979,34.065,34.200,74.66
0.750,10.359,109.961,31.031,34.144,34.200,75.05
0.760,10.354,109.960,31.081,34.221,34.200,75.43
0.770,10.348,109.959,31.130,34.296,34.200,75.81
0.780,10.343,109.958,31.178,34.370,34.200,76.19
0.790,10.338,109.957,31.224,34.443,34.200,76.57
0.800,10.332,109.956,31.268,34.514,34.200,76.95
0.810,10.327,109.955,31.311,34.584,34.200,77.33
0.820,10.321,109.954,31.353,34.652,34.200,77.71
0.830,10.316,109.953,31.393,34.719,34.200,78.09
0.840,10.310,109.952,31.431,34.784,34.200,78.46
0.850,10.305,109.951,31.468,34.847,34.200,78.84
0.860,10.300,109.951,31.504,34.909,34.200,79.21
0.870,10.294,109.950,31.538,34.969,34.200,79.58
0.880,10.289,109.949,31.570,35.028,34.200,79.95
0.890,10.283,109.948,31.601,35.085,34.200,80.32
0.900,10.278,109.947,31.631,35.141,34.200,80.68
0.910,10.273,109.946,31.659,35.194,34.200,81.04
0.920,10.267,109.945,31.685,35.247,34.200,81.40
0.930,10.262,109.944,31.711,35.297,34.200,81.76
0.940,10.257,109.943,31.735,35.347,34.200,82.11
0.950,10.252,109.942,31.757,35.394,34.200,82.47
0.960,10.247,109.941,31.778,35.440,34.200,82.82
0.970,10.241,109.940,31.798,35.485,34.200,83.16
0.980,10.236,109.940,31.816,35.528,34.200,83.50
0.990,10.231,109.939,31.833,35.569,34.200,83.84
1.000,10.226,109.938,31.849,35.609,34.200,84.18
1.010,10.221,109.937,31.864,35.648,34.200,84.51
1.020,10.216,109.936,31.877,35.685,34.200,84.85
1.030,10.211,109.935,31.889,35.720,34.200,85.17
1.040,10.206,109.934,31.900,35.755,34.200,85.50
1.050,10.202,109.934,31.910,35.788,34.200,85.82
1.060,10.197,109.933,31.919,35.819,34.200,86.13
1.070,10.192,109.932,31.927,35.849,34.200,86.44
1.080,10.187,109.931,31.934,35.878,34.200,86.75
1.090,10.183,109.930,31.939,35.906,34.200,87.06
1.100,10.178,109.930,31.944,35.933,34.200,87.36
1.110,10.174,109.929,31.948,35.958,34.200,87.66
1.120,10.169,109.928,31.951,35.982,34.200,87.95
1.130,10.165,109.927,31.953,36.005,34.200,88.24
1.140,10.160,109.927,31.954,36.027,34.200,88.52
1.150,10.156,109.926,31.955,36.047,34.200,88.81
1.160,10.152,109.925,31.954,36.067,34.200,89.08
1.170,10.148,109.925,31.953,36.086,34.200,89.36
1.180,10.143,109.924,31.952,36.104,34.200,89.62
1.190,10.139,109.923,31.949,36.120,34.200,89.89
1.200,10.135,109.923,31.946,36.136,34.200,90.15
1.210,10.131,109.922,31.943,36.151,34.200,90.41
1.220,10.128,109.921,31.939,36.165,34.200,90.66
1.230,10.124,109.921,31.934,36.178,34.200,90.90
1.240,10.120,109.920,31.929,36.190,34.200,91.15
1.250,10.116,109.919,31.923,36.202,34.200,91.39
1.260,10.113,109.919,31.917,36.213,34.200,91.62
