t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,15.858,34.500,34.500,59.10
0.020,10.500,110.000,15.858,34.500,34.500,59.10
0.030,10.500,110.000,15.858,34.500,34.500,59.10
0.040,10.500,110.000,15.858,34.500,34.500,59.10
0.050,10.500,110.000,15.858,34.500,34.500,59.10
0.060,10.500,110.000,15.858,34.500,34.500,59.10
0.070,10.500,110.000,15.858,34.500,34.500,59.10
0.080,10.500,110.000,15.858,34.500,34.500,59.10
0.090,10.500,110.000,15.858,34.500,34.500,59.10
0.100,10.576,110.002,27.766,29.824,34.500,59.10
0.110,10.576,110.002,27.767,29.826,34.500,59.11
0.120,10.576,110.002,27.772,29.831,34.500,59.12
0.130,10.575,110.002,27.779,29.841,34.500,59.15
0.140,10.575,110.002,27.790,29.854,34.500,59.19
0.150,10.574,110.001,27.803,29.870,34.500,59.24
0.160,10.573,110.001,27.820,29.890,34.500,59.30
0.170,10.573,110.001,27.839,29.914,34.500,59.37
0.180,10.572,110.001,27.861,29.941,34.500,59.45
0.190,10.571,110.001,27.886,29.972,34.500,59.54
0.200,10.569,110.001,27.914,30.006,34.500,59.64
0.210,10.568,110.000,27.944,30.043,34.500,59.75
0.220,10.567,110.000,27.977,30.083,34.500,59.87
0.230,10.565,110.000,28.012,30.126,34.500,60.00
0.240,10.563,109.999,28.050,30.173,34.500,60.14
0.250,10.562,109.999,28.090,30.222,34.500,60.29
0.260,10.560,109.999,28.132,30.274,34.500,60.45
0.270,10.558,109.998,28.177,30.330,34.500,60.62
0.280,10.556,109.998,28.223,30.387,34.500,60.79
0.290,10.553,109.997,28.272,30.448,34.500,60.98
0.300,10.551,109.997,28.323,30.511,34.500,61.17
0.310,10.549,109.996,28.375,30.576,34.500,61.38
0.320,10.546,109.996,28.430,30.644,34.500,61.59
0.330,10.543,109.995,28.486,30.714,34.500,61.81
0.340,10.541,109.995,28.543,30.786,34.500,62.03
0.350,10.538,109.994,28.603,30.861,34.500,62.27
0.360,10.535,109.994,28.663,30.937,34.500,62.51
0.370,10.532,109.993,28.725,31.015,34.500,62.76
0.380,10.528,109.993,28.789,31.095,34.500,63.02
0.390,10.525,109.992,28.853,31.176,34.500,63.29
0.400,10.522,109.991,28.918,31.260,34.500,63.56
0.410,10.518,109.991,28.985,31.344,34.500,63.84
0.420,10.515,109.990,29.052,31.430,34.500,64.13
0.430,10.511,109.989,29.120,31.517,34.500,64.42
0.440,10.507,109.988,29.189,31.605,34.500,64.72
0.450,10.503,109.988,29.258,31.694,34.500,65.02
0.460,10.499,109.987,29.327,31.784,34.500,65.33
0.470,10.495,109.986,29.398,31.875,34.500,65.65
0.480,10.491,109.985,29.468,31.966,34.500,65.97
0.490,10.487,109.985,29.538,32.058,34.500,66.29
0.500,10.483,109.984,29.609,32.151,34.500,66.63
0.510,10.478,109.983,29.680,32.244,34.500,66.96
0.520,10.474,109.982,29.750,32.337,34.500,67.30
0.530,10.469,109.981,29.820,32.430,34.500,67.65
0.540,10.465,109.980,29.890,32.524,34.500,68.00
0.550,10.460,109.980,29.960,32.617,34.500,68.35
0.560,10.455,109.979,30.030,32.711,34.500,68.71
0.570,10.451,109.978,30.098,32.804,34.500,69.07
0.580,10.446,109.977,30.167,32.896,34.500,69.43
0.590,10.441,109.976,30.234,32.989,34.500,69.80
0.600,10.436,109.975,30.301,33.081,34.500,70.17
0.610,10.431,109.974,30.367,33.172,34.500,70.54
0.620,10.426,109.973,30.432,33.263,34.500,70.91
0.630,10.421,109.972,30.497,33.353,34.500,71.29
0.640,10.415,109.971,30.560,33.443,34.500,71.67
0.650,10.410,109.970,30.622,33.531,34.500,72.05
0.660,10.405,109.969,30.684,33.619,34.500,72.44
0.670,10.400,109.968,30.744,33.705,34.500,72.82
0.680,10.394,109.967,30.803,33.791,34.500,73.21
0.690,10.389,109.967,30.860,33.876,34.500,73.59
0.700,10.383,109.966,30.917,33.959,34.500,73.98
0.710,10.378,109.965,30.972,34.041,34.500,74.37
0.720,10.373,109.964,31.026,34.122,34.500,74.76
0.730,10.367,109.963,31.078,34.202,34.500,75.15
0.740,10.361,109.962,31.129,34.280,34.500,75.54
0.750,10.356,109.961,31.179,34.357,34.500,75.93
0.760,10.350,109.960,31.227,34.432,34.500,76.32
0.770,10.345,109.959,31.274,34.506,34.500,76.71
0.780,10.339,109.958,31.319,34.579,34.500,77.10
0.790,10.334,109.957,31.362,34.650,34.500,77.49
0.800,10.328,109.956,31.404,34.720,34.500,77.88
0.810,10.322,109.955,31.445,34.788,34.500,78.27
0.820,10.317,109.954,31.484,34.854,34.500,78.66
0.830,10.311,109.953,31.522,34.919,34.500,79.05
0.840,10.306,109.952,31.557,34.982,34.500,79.43
0.850,10.300,109.951,31.592,35.044,34.500,79.81
0.860,10.294,109.950,31.625,35.104,34.500,80.20
0.870,10.289,109.949,31.656,35.162,34.500,80.58
0.880,10.283,109.948,31.686,35.219,34.500,80.96
0.890,10.278,109.947,31.714,35.274,34.500,81.33
0.900,10.272,109.946,31.741,35.328,34.500,81.71
0.910,10.267,109.945,31.766,35.380,34.500,82.08
0.920,10.261,109.944,31.790,35.430,34.500,82.45
0.930,10.256,109.943,31.812,35.479,34.500,82.82
0.940,10.250,109.942,31.833,35.526,34.500,83.19
0.950,10.245,109.941,31.852,35.571,34.500,83.55
0.960,10.239,109.940,31.870,35.615,34.500,83.91
0.970,10.234,109.939,31.887,35.658,34.500,84.27
0.980,10.229,109.938,31.902,35.699,34.500,84.63
0.990,10.223,109.938,31.916,35.738,34.500,84.98
1.000,10.218,109.937,31.929,35.776,34.500,85.33
1.010,10.213,109.936,31.940,35.812,34.500,85.68
1.020,10.208,109.935,31.950,35.847,34.500,86.03
1.030,10.202,109.934,31.959,35.880,34.500,86.37
1.040,10.197,109.933,31.966,35.912,34.500,86.71
1.050,10.192,109.932,31.973,35.943,34.500,87.04
1.060,10.187,109.931,31.978,35.972,34.500,87.37
1.070,10.182,109.931,31.982,36.000,34.500,87.70
1.080,10.177,109.930,31.985,36.026,34.500,88.03
1.090,10.172,109.929,31.987,36.052,34.500,88.35
1.100,10.167,109.928,31.988,36.076,34.500,88.67
1.110,10.163,109.927,31.988,36.098,34.500,88.98
1.120,10.158,109.927,31.988,36.120,34.500,89.29
1.130,10.153,109.926,31.986,36.140,34.500,89.60
1.140,10.148,109.925,31.983,36.159,34.500,89.90
1.150,10.144,109.924,31.979,36.177,34.500,90.20
1.160,10.139,109.923,31.975,36.194,34.500,90.50
1.170,10.135,109.923,31.970,36.210,34.500,90.79
1.180,10.130,109.922,31.964,36.225,34.500,91.08
1.190,10.126,109.921,31.957,36.239,34.500,91.36
1.200,10.121,109.921,31.950,36.252,34.500,91.64
1.210,10.117,109.920,31.942,36.264,34.500,91.92
1.220,10.113,109.919,31.933,36.275,34.500,92.19
1.230,10.109,109.918,31.924,36.285,34.500,92.46
1.240,10.105,109.918,31.915,36.295,34.500,92.73
1.250,10.101,109.917,31.904,36.303,34.500,92.99
1.260,10.097,109.916,31.894,36.311,34.500,93.25
1.270,10.093,109.916,31.882,36.318,34.500,93.50
1.280,10.089,109.915,31.871,36.324,34.500,93.75
1.290,10.085,109.915,31.859,36.330,34.500,93.99
1.300,10.081,109.914,31.846,36.335,34.500,94.24
1.310,10.078,109.913,31.833,36.339,34.500,94.47
1.320,10.074,109.913,31.820,36.343,34.500,94.71
1.330,10.070,109.912,31.807,36.346,34.500,94.93
1.340,10.067,109.912,31.793,36.349,34.500,95.16
1.350,10.063,109.911,31.779,36.351,34.500,95.38
1.360,10.060,109.911,31.765,36.352,34.500,95.60
1.370,10.057,109.910,31.751,36.353,34.500,95.81
1.380,10.053,109.910,31.737,36.354,34.500,96.02
1.390,10.050,109.909,31.722,36.354,34.500,96.22
1.400,10.047,109.908,31.707,36.354,34.500,96.43
1.410,10.044,109.908,31.693,36.353,34.500,96.62
1.420,10.041,109.908,31.678,36.352,34.500,96.82
1.430,10.038,109.907,31.663,36.351,34.500,97.00
1.440,10.035,109.907,31.648,36.349,34.500,97.19
1.450,10.032,109.906,31.633,36.347,34.500,97.37
1.460,10.029,109.906,31.619,36.345,34.500,97.55
1.470,10.027,109.905,31.604,36.343,34.500,97.72
1.480,10.024,109.905,31.589,36.340,34.500,97.89
1.490,10.021,109.904,31.574,36.337,34.500,98.05
1.500,10.019,109.904,31.560,36.334,34.500,98.21
1.510,10.016,109.904,31.545,36.331,34.500,98.37
1.520,10.014,109.903,31.531,36.327,34.500,98.52
