t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,10.480,21.900,21.900,44.86
0.020,10.500,110.000,10.480,21.900,21.900,44.86
0.030,10.500,110.000,10.480,21.900,21.900,44.86
0.040,10.500,110.000,10.480,21.900,21.900,44.86
0.050,10.500,110.000,10.480,21.900,21.900,44.86
0.060,10.500,110.000,10.480,21.900,21.900,44.86
0.070,10.500,110.000,10.480,21.900,21.900,44.86
0.080,10.500,110.000,10.480,21.900,21.900,44.86
0.090,10.500,110.000,10.480,21.900,21.900,44.86
0.100,10.500,110.000,10.480,21.900,21.900,44.86
0.110,10.500,110.000,10.480,21.900,21.900,44.86
0.120,10.500,110.000,10.480,21.900,21.900,44.86
0.130,10.500,110.000,10.480,21.900,21.900,44.86
0.140,10.500,110.000,10.480,21.900,21.900,44.86
0.150,10.500,110.000,10.480,21.900,21.900,44.86
0.160,10.500,110.000,10.480,21.900,21.900,44.86
0.170,10.500,110.000,10.480,21.900,21.900,44.86
0.180,10.500,110.000,10.480,21.900,21.900,44.86
0.190,10.500,110.000,10.480,21.900,21.900,44.86
0.200,10.555,109.998,17.224,17.841,21.900,44.86
0.210,10.555,109.998,17.226,17.842,21.900,44.86
0.220,10.555,109.998,17.230,17.847,21.900,44.88
0.230,10.555,109.998,17.237,17.855,21.900,44.90
0.240,10.554,109.998,17.247,17.865,21.900,44.94
0.250,10.554,109.998,17.260,17.879,21.900,44.98
0.260,10.554,109.997,17.275,17.896,21.900,45.03
0.270,10.553,109.997,17.293,17.915,21.900,45.09
0.280,10.553,109.997,17.314,17.938,21.900,45.16
0.290,10.552,109.997,17.337,17.963,21.900,45.24
0.300,10.552,109.997,17.363,17.992,21.900,45.33
0.310,10.551,109.997,17.392,18.023,21.900,45.42
0.320,10.550,109.997,17.423,18.056,21.900,45.53
0.330,10.549,109.997,17.456,18.092,21.900,45.64
0.340,10.548,109.996,17.492,18.131,21.900,45.76
0.350,10.547,109.996,17.530,18.173,21.900,45.89
0.360,10.546,109.996,17.570,18.217,21.900,46.03
0.370,10.545,109.996,17.613,18.263,21.900,46.18
0.380,10.544,109.996,17.658,18.312,21.900,46.33
0.390,10.543,109.995,17.705,18.364,21.900,46.49
0.400,10.542,109.995,17.754,18.417,21.900,46.66
0.410,10.541,109.995,17.805,18.473,21.900,46.84
0.420,10.539,109.994,17.858,18.531,21.900,47.02
0.430,10.538,109.994,17.913,18.591,21.900,47.21
0.440,10.536,109.994,17.970,18.653,21.900,47.41
0.450,10.535,109.994,18.028,18.717,21.900,47.62
0.460,10.533,109.993,18.089,18.782,21.900,47.83
0.470,10.532,109.993,18.150,18.850,21.900,48.05
0.480,10.530,109.993,18.214,18.920,21.900,48.27
0.490,10.528,109.992,18.279,18.991,21.900,48.50
0.500,10.526,109.992,18.345,19.063,21.900,48.74
0.510,10.524,109.991,18.412,19.138,21.900,48.98
0.520,10.523,109.991,18.481,19.213,21.900,49.23
0.530,10.521,109.991,18.551,19.290,21.900,49.49
0.540,10.518,109.990,18.623,19.369,21.900,49.75
0.550,10.516,109.990,18.695,19.448,21.900,50.01
0.560,10.514,109.989,18.768,19.529,21.900,50.28
0.570,10.512,109.989,18.842,19.611,21.900,50.56
0.580,10.510,109.989,18.917,19.694,21.900,50.84
0.590,10.508,109.988,18.993,19.778,21.900,51.12
0.600,10.505,109.988,19.070,19.862,21.900,51.41
0.610,10.503,109.987,19.147,19.947,21.900,51.71
0.620,10.501,109.987,19.224,20.034,21.900,52.00
0.630,10.498,109.986,19.303,20.120,21.900,52.30
0.640,10.496,109.986,19.381,20.207,21.900,52.61
0.650,10.493,109.985,19.460,20.295,21.900,52.92
0.660,10.490,109.985,19.539,20.383,21.900,53.23
0.670,10.488,109.984,19.618,20.472,21.900,53.54
