t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,10.208,21.300,21.300,43.44
0.020,10.500,110.000,10.208,21.300,21.300,43.44
0.030,10.500,110.000,10.208,21.300,21.300,43.44
0.040,10.500,110.000,10.208,21.300,21.300,43.44
0.050,10.500,110.000,10.208,21.300,21.300,43.44
0.060,10.500,110.000,10.208,21.300,21.300,43.44
0.070,10.500,110.000,10.208,21.300,21.300,43.44
0.080,10.500,110.000,10.208,21.300,21.300,43.44
0.090,10.500,110.000,10.208,21.300,21.300,43.44
0.100,10.500,110.000,10.208,21.300,21.300,43.44
0.110,10.500,110.000,10.208,21.300,21.300,43.44
0.120,10.500,110.000,10.208,21.300,21.300,43.44
0.130,10.500,110.000,10.208,21.300,21.300,43.44
0.140,10.500,110.000,10.208,21.300,21.300,43.44
0.150,10.500,110.000,10.208,21.300,21.300,43.44
0.160,10.500,110.000,10.208,21.300,21.300,43.44
0.170,10.500,110.000,10.208,21.300,21.300,43.44
0.180,10.500,110.000,10.208,21.300,21.300,43.44
0.190,10.500,110.000,10.208,21.300,21.300,43.44
0.200,10.552,109.997,16.769,17.349,21.300,43.44
0.210,10.552,109.997,16.771,17.351,21.300,43.44
0.220,10.552,109.997,16.775,17.355,21.300,43.46
0.230,10.552,109.997,16.782,17.363,21.300,43.48
0.240,10.552,109.997,16.792,17.374,21.300,43.51
0.250,10.551,109.997,16.805,17.387,21.300,43.55
0.260,10.551,109.997,16.820,17.404,21.300,43.60
0.270,10.551,109.997,16.838,17.423,21.300,43.66
0.280,10.550,109.997,16.859,17.446,21.300,43.73
0.290,10.550,109.997,16.882,17.471,21.300,43.81
0.300,10.549,109.997,16.908,17.499,21.300,43.89
0.310,10.548,109.996,16.936,17.529,21.300,43.99
0.320,10.548,109.996,16.967,17.563,21.300,44.09
0.330,10.547,109.996,17.000,17.599,21.300,44.20
0.340,10.546,109.996,17.036,17.637,21.300,44.32
0.350,10.545,109.996,17.074,17.679,21.300,44.44
0.360,10.544,109.996,17.114,17.722,21.300,44.58
0.370,10.543,109.995,17.157,17.768,21.300,44.72
0.380,10.542,109.995,17.201,17.817,21.300,44.87
0.390,10.541,109.995,17.248,17.868,21.300,45.03
0.400,10.540,109.995,17.297,17.921,21.300,45.19
0.410,10.539,109.994,17.348,17.976,21.300,45.36
0.420,10.538,109.994,17.401,18.034,21.300,45.54
0.430,10.536,109.994,17.456,18.093,21.300,45.73
0.440,10.535,109.994,17.512,18.155,21.300,45.92
0.450,10.533,109.993,17.570,18.218,21.300,46.12
0.460,10.532,109.993,17.630,18.283,21.300,46.33
0.470,10.530,109.993,17.692,18.351,21.300,46.54
0.480,10.529,109.992,17.755,18.420,21.300,46.76
0.490,10.527,109.992,17.820,18.490,21.300,46.98
0.500,10.525,109.992,17.886,18.562,21.300,47.21
0.510,10.524,109.991,17.954,18.636,21.300,47.45
0.520,10.522,109.991,18.022,18.711,21.300,47.69
0.530,10.520,109.991,18.092,18.788,21.300,47.94
0.540,10.518,109.990,18.164,18.866,21.300,48.19
0.550,10.516,109.990,18.236,18.945,21.300,48.45
0.560,10.514,109.989,18.309,19.025,21.300,48.71
0.570,10.512,109.989,18.383,19.107,21.300,48.98
0.580,10.510,109.989,18.458,19.189,21.300,49.25
0.590,10.508,109.988,18.534,19.272,21.300,49.52
0.600,10.506,109.988,18.610,19.357,21.300,49.80
0.610,10.503,109.987,18.687,19.442,21.300,50.09
0.620,10.501,109.987,18.765,19.527,21.300,50.37
0.630,10.499,109.986,18.843,19.614,21.300,50.67
0.640,10.496,109.986,18.922,19.700,21.300,50.96
0.650,10.494,109.985,19.001,19.788,21.300,51.26
0.660,10.492,109.985,19.080,19.875,21.300,51.56
0.670,10.489,109.984,19.160,19.963,21.300,51.86
0.680,10.487,109.984,19.239,20.052,21.300,52.17
0.690,10.484,109.983,19.319,20.140,21.300,52.48
0.700,10.482,109.983,19.399,20.229,21.300,52.79
0.710,10.479,109.982,19.479,20.318,21.300,53.10
0.720,10.476,109.982,19.558,20.406,21.300,53.41
0.730,10.474,109.981,19.638,20.495,21.300,53.73
0.740,10.471,109.981,19.717,20.584,21.300,54.05
0.750,10.468,109.980,19.796,20.672,21.300,54.37
0.760,10.466,109.980,19.875,20.760,21.300,54.69
0.770,10.463,109.979,19.953,20.847,21.300,55.01
0.780,10.460,109.979,20.031,20.935,21.300,55.33
0.790,10.457,109.978,20.108,21.022,21.300,55.65
0.800,10.455,109.978,20.185,21.108,21.300,55.97
0.810,10.452,109.977,20.261,21.194,21.300,56.30
0.820,10.449,109.977,20.336,21.279,21.300,56.62
0.830,10.446,109.976,20.411,21.364,21.300,56.94
0.840,10.443,109.976,20.485,21.447,21.300,57.26
0.850,10.440,109.975,20.559,21.530,21.300,57.58
0.860,10.438,109.974,20.631,21.613,21.300,57.90
0.870,10.435,109.974,20.703,21.694,21.300,58.22
0.880,10.432,109.973,20.774,21.775,21.300,58.54
0.890,10.429,109.973,20.844,21.854,21.300,58.85
0.900,10.426,109.972,20.913,21.933,21.300,59.17
0.910,10.423,109.972,20.981,22.011,21.300,59.48
0.920,10.420,109.971,21.048,22.088,21.300,59.79
0.930,10.418,109.971,21.114,22.163,21.300,60.10
0.940,10.415,109.970,21.179,22.238,21.300,60.41
0.950,10.412,109.970,21.242,22.311,21.300,60.72
0.960,10.409,109.969,21.305,22.383,21.300,61.02
0.970,10.406,109.969,21.367,22.455,21.300,61.32
