t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,10.615,22.200,22.200,45.58
0.020,10.500,110.000,10.615,22.200,22.200,45.58
0.030,10.500,110.000,10.615,22.200,22.200,45.58
0.040,10.500,110.000,10.615,22.200,22.200,45.58
0.050,10.500,110.000,10.615,22.200,22.200,45.58
0.060,10.500,110.000,10.615,22.200,22.200,45.58
0.070,10.500,110.000,10.615,22.200,22.200,45.58
0.080,10.500,110.000,10.615,22.200,22.200,45.58
0.090,10.500,110.000,10.615,22.200,22.200,45.58
0.100,10.500,110.000,10.615,22.200,22.200,45.58
0.110,10.500,110.000,10.615,22.200,22.200,45.58
0.120,10.500,110.000,10.615,22.200,22.200,45.58
0.130,10.500,110.000,10.615,22.200,22.200,45.58
0.140,10.500,110.000,10.615,22.200,22.200,45.58
0.150,10.500,110.000,10.615,22.200,22.200,45.58
0.160,10.500,110.000,10.615,22.200,22.200,45.58
0.170,10.500,110.000,10.615,22.200,22.200,45.58
0.180,10.500,110.000,10.615,22.200,22.200,45.58
0.190,10.500,110.000,10.615,22.200,22.200,45.58
0.200,10.556,109.998,17.451,18.086,22.200,45.58
0.210,10.556,109.998,17.452,18.088,22.200,45.58
0.220,10.556,109.998,17.457,18.093,22.200,45.60
0.230,10.556,109.998,17.464,18.100,22.200,45.62
0.240,10.556,109.998,17.474,18.111,22.200,45.66
0.250,10.555,109.998,17.487,18.125,22.200,45.70
0.260,10.555,109.998,17.502,18.142,22.200,45.75
0.270,10.555,109.998,17.520,18.162,22.200,45.81
0.280,10.554,109.997,17.541,18.184,22.200,45.88
0.290,10.553,109.997,17.564,18.210,22.200,45.96
0.300,10.553,109.997,17.590,18.238,22.200,46.05
0.310,10.552,109.997,17.619,18.269,22.200,46.15
0.320,10.551,109.997,17.650,18.303,22.200,46.26
0.330,10.550,109.997,17.683,18.339,22.200,46.37
0.340,10.550,109.997,17.719,18.378,22.200,46.49
0.350,10.549,109.996,17.757,18.420,22.200,46.63
0.360,10.548,109.996,17.798,18.464,22.200,46.77
0.370,10.546,109.996,17.841,18.511,22.200,46.91
0.380,10.545,109.996,17.885,18.560,22.200,47.07
