t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,9.334,20.100,20.100,57.85
0.020,10.500,110.000,9.334,20.100,20.100,57.85
0.030,10.500,110.000,9.334,20.100,20.100,57.85
0.040,10.500,110.000,9.334,20.100,20.100,57.85
0.050,10.500,110.000,9.334,20.100,20.100,57.85
0.060,10.500,110.000,9.334,20.100,20.100,57.85
0.070,10.500,110.000,9.334,20.100,20.100,57.85
0.080,10.500,110.000,9.334,20.100,20.100,57.85
0.090,10.500,110.000,9.334,20.100,20.100,57.85
0.100,10.500,110.000,9.334,20.100,20.100,57.85
0.110,10.500,110.000,9.334,20.100,20.100,57.85
0.120,10.500,110.000,9.334,20.100,20.100,57.85
0.130,10.500,110.000,9.334,20.100,20.100,57.85
0.140,10.500,110.000,9.334,20.100,20.100,57.85
0.150,10.500,110.000,9.334,20.100,20.100,57.85
0.160,10.500,110.000,9.334,20.100,20.100,57.85
0.170,10.500,110.000,9.334,20.100,20.100,57.85
0.180,10.500,110.000,9.334,20.100,20.100,57.85
0.190,10.500,110.000,9.334,20.100,20.100,57.85
0.200,10.500,110.000,9.334,20.100,20.100,57.85
0.200,10.549,109.998,16.138,17.172,20.100,57.85
0.210,10.549,109.998,16.138,17.173,20.100,57.85
0.220,10.548,109.998,16.140,17.175,20.100,57.87
0.230,10.548,109.998,16.143,17.178,20.100,57.88
0.240,10.548,109.998,16.147,17.183,20.100,57.91
0.250,10.548,109.998,16.152,17.189,20.100,57.94
0.260,10.548,109.998,16.159,17.197,20.100,57.97
0.270,10.547,109.998,16.166,17.206,20.100,58.02
0.280,10.547,109.998,16.175,17.216,20.100,58.07
0.290,10.547,109.998,16.185,17.228,20.100,58.13
0.300,10.546,109.998,16.195,17.240,20.100,58.19
0.310,10.546,109.998,16.207,17.255,20.100,58.26
0.320,10.545,109.998,16.220,17.270,20.100,58.34
0.330,10.544,109.998,16.234,17.287,20.100,58.42
0.340,10.544,109.997,16.249,17.304,20.100,58.51
0.350,10.543,109.997,16.265,17.323,20.100,58.60
0.360,10.542,109.997,16.282,17.344,20.100,58.70
0.370,10.542,109.997,16.300,17.365,20.100,58.81
0.380,10.541,109.997,16.319,17.387,20.100,58.92
0.390,10.540,109.997,16.338,17.411,20.100,59.04
0.400,10.539,109.997,16.359,17.436,20.100,59.16
0.410,10.538,109.996,16.380,17.461,20.100,59.29
0.420,10.537,109.996,16.403,17.488,20.100,59.43
0.430,10.536,109.996,16.426,17.516,20.100,59.57
0.440,10.535,109.996,16.450,17.545,20.100,59.72
0.450,10.534,109.996,16.475,17.574,20.100,59.87
0.460,10.533,109.995,16.500,17.605,20.100,60.03
0.470,10.532,109.995,16.526,17.637,20.100,60.19
0.480,10.530,109.995,16.553,17.669,20.100,60.36
0.490,10.529,109.995,16.581,17.703,20.100,60.53
0.500,10.528,109.994,16.609,17.737,20.100,60.71
0.510,10.526,109.994,16.638,17.772,20.100,60.90
0.520,10.525,109.994,16.668,17.807,20.100,61.09
0.530,10.523,109.994,16.698,17.844,20.100,61.28
0.540,10.522,109.993,16.728,17.881,20.100,61.48
0.550,10.520,109.993,16.759,17.919,20.100,61.68
0.560,10.519,109.993,16.791,17.958,20.100,61.89
0.570,10.517,109.992,16.823,17.997,20.100,62.10
0.580,10.516,109.992,16.856,18.037,20.100,62.32
