t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,9.044,19.400,19.400,55.19
0.020,10.500,110.000,9.044,19.400,19.400,55.19
0.030,10.500,110.000,9.044,19.400,19.400,55.19
0.040,10.500,110.000,9.044,19.400,19.400,55.19
0.050,10.500,110.000,9.044,19.400,19.400,55.19
0.060,10.500,110.000,9.044,19.400,19.400,55.19
0.070,10.500,110.000,9.044,19.400,19.400,55.19
0.080,10.500,110.000,9.044,19.400,19.400,55.19
0.090,10.500,110.000,9.044,19.400,19.400,55.19
0.100,10.500,110.000,9.044,19.400,19.400,55.19
0.110,10.500,110.000,9.044,19.400,19.400,55.19
0.120,10.500,110.000,9.044,19.400,19.400,55.19
0.130,10.500,110.000,9.044,19.400,19.400,55.19
0.140,10.500,110.000,9.044,19.400,19.400,55.19
0.150,10.500,110.000,9.044,19.400,19.400,55.19
0.160,10.500,110.000,9.044,19.400,19.400,55.19
0.170,10.500,110.000,9.044,19.400,19.400,55.19
0.180,10.500,110.000,9.044,19.400,19.400,55.19
0.190,10.500,110.000,9.044,19.400,19.400,55.19
0.200,10.545,109.998,15.622,16.569,19.400,55.19
0.210,10.545,109.998,15.623,16.570,19.400,55.19
0.220,10.545,109.998,15.625,16.572,19.400,55.20
0.230,10.545,109.998,15.628,16.576,19.400,55.22
0.240,10.545,109.998,15.632,16.581,19.400,55.24
0.250,10.544,109.998,15.638,16.587,19.400,55.27
0.260,10.544,109.998,15.644,16.595,19.400,55.31
0.270,10.544,109.997,15.652,16.604,19.400,55.35
0.280,10.544,109.997,15.661,16.615,19.400,55.40
0.290,10.543,109.997,15.671,16.626,19.400,55.45
0.300,10.543,109.997,15.682,16.639,19.400,55.51
0.310,10.542,109.997,15.695,16.654,19.400,55.58
0.320,10.542,109.997,15.708,16.670,19.400,55.66
0.330,10.541,109.997,15.722,16.686,19.400,55.73
0.340,10.541,109.997,15.738,16.705,19.400,55.82
0.350,10.540,109.997,15.754,16.724,19.400,55.91
0.360,10.539,109.997,15.772,16.745,19.400,56.01
0.370,10.539,109.996,15.791,16.767,19.400,56.11
0.380,10.538,109.996,15.810,16.789,19.400,56.22
0.390,10.537,109.996,15.831,16.814,19.400,56.34
0.400,10.536,109.996,15.852,16.839,19.400,56.46
0.410,10.535,109.996,15.874,16.865,19.400,56.58
0.420,10.534,109.996,15.898,16.892,19.400,56.71
0.430,10.533,109.996,15.922,16.921,19.400,56.85
0.440,10.532,109.995,15.947,16.950,19.400,56.99
0.450,10.531,109.995,15.972,16.981,19.400,57.14
0.460,10.530,109.995,15.999,17.012,19.400,57.29
0.470,10.529,109.995,16.026,17.045,19.400,57.45
0.480,10.528,109.994,16.054,17.078,19.400,57.61
0.490,10.527,109.994,16.083,17.112,19.400,57.78
0.500,10.526,109.994,16.113,17.147,19.400,57.95
0.510,10.524,109.994,16.143,17.183,19.400,58.13
0.520,10.523,109.994,16.174,17.220,19.400,58.31
0.530,10.522,109.993,16.205,17.257,19.400,58.49
0.540,10.520,109.993,16.237,17.295,19.400,58.68
0.550,10.519,109.993,16.270,17.334,19.400,58.88
0.560,10.517,109.993,16.303,17.374,19.400,59.08
0.570,10.516,109.992,16.336,17.414,19.400,59.28
0.580,10.514,109.992,16.371,17.455,19.400,59.49
0.590,10.513,109.992,16.405,17.496,19.400,59.70
0.600,10.511,109.991,16.440,17.538,19.400,59.92
0.610,10.510,109.991,16.475,17.581,19.400,60.14
0.620,10.508,109.991,16.511,17.624,19.400,60.36
0.630,10.506,109.990,16.547,17.667,19.400,60.59
0.640,10.505,109.990,16.584,17.711,19.400,60.82
0.650,10.503,109.990,16.620,17.756,19.400,61.05
