t,Ug,Us,Pij,Pg,Pgt,delta
0.010,10.500,110.000,8.494,18.100,18.100,50.53
0.020,10.500,110.000,8.494,18.100,18.100,50.53
0.030,10.500,110.000,8.494,18.100,18.100,50.53
0.040,10.500,110.000,8.494,18.100,18.100,50.53
0.050,10.500,110.000,8.494,18.100,18.100,50.53
0.060,10.500,110.000,8.494,18.100,18.100,50.53
0.070,10.500,110.000,8.494,18.100,18.100,50.53
0.080,10.500,110.000,8.494,18.100,18.100,50.53
0.090,10.500,110.000,8.494,18.100,18.100,50.53
0.100,10.500,110.000,8.494,18.100,18.100,50.53
0.110,10.500,110.000,8.494,18.100,18.100,50.53
0.120,10.500,110.000,8.494,18.100,18.100,50.53
0.130,10.500,110.000,8.494,18.100,18.100,50.53
0.140,10.500,110.000,8.494,18.100,18.100,50.53
0.150,10.500,110.000,8.494,18.100,18.100,50.53
0.160,10.500,110.000,8.494,18.100,18.100,50.53
0.170,10.500,110.000,8.494,18.100,18.100,50.53
0.180,10.500,110.000,8.494,18.100,18.100,50.53
0.190,10.500,110.000,8.494,18.100,18.100,50.53
0.200,10.539,109.997,14.650,15.452,18.100,50.53
0.210,10.539,109.997,14.650,15.453,18.100,50.53
0.220,10.539,109.997,14.652,15.455,18.100,50.54
0.230,10.539,109.997,14.656,15.459,18.100,50.55
0.240,10.539,109.997,14.660,15.464,18.100,50.58
0.250,10.539,109.997,14.666,15.470,18.100,50.60
0.260,10.538,109.997,14.673,15.478,18.100,50.64
0.270,10.538,109.997,14.681,15.488,18.100,50.68
0.280,10.538,109.996,14.690,15.498,18.100,50.72
0.290,10.537,109.996,14.701,15.510,18.100,50.77
0.300,10.537,109.996,14.712,15.524,18.100,50.83
0.310,10.537,109.996,14.725,15.538,18.100,50.89
0.320,10.536,109.996,14.739,15.554,18.100,50.96
0.330,10.536,109.996,14.754,15.571,18.100,51.04
0.340,10.535,109.996,14.770,15.590,18.100,51.12
0.350,10.535,109.996,14.787,15.610,18.100,51.20
0.360,10.534,109.996,14.806,15.631,18.100,51.29
0.370,10.534,109.996,14.825,15.653,18.100,51.39
0.380,10.533,109.996,14.846,15.676,18.100,51.49
0.390,10.532,109.995,14.867,15.701,18.100,51.60
0.400,10.531,109.995,14.889,15.727,18.100,51.71
0.410,10.531,109.995,14.913,15.753,18.100,51.83
0.420,10.530,109.995,14.937,15.781,18.100,51.95
0.430,10.529,109.995,14.962,15.810,18.100,52.08
0.440,10.528,109.995,14.988,15.840,18.100,52.21
0.450,10.527,109.994,15.015,15.871,18.100,52.34
0.460,10.526,109.994,15.043,15.903,18.100,52.49
0.470,10.525,109.994,15.072,15.936,18.100,52.63
0.480,10.524,109.994,15.101,15.970,18.100,52.78
0.490,10.523,109.994,15.131,16.005,18.100,52.94
0.500,10.522,109.993,15.162,16.041,18.100,53.10
0.510,10.521,109.993,15.194,16.078,18.100,53.26
0.520,10.520,109.993,15.227,16.115,18.100,53.43
0.530,10.519,109.993,15.260,16.154,18.100,53.60
0.540,10.518,109.993,15.293,16.193,18.100,53.78
0.550,10.517,109.992,15.328,16.232,18.100,53.96
0.560,10.515,109.992,15.363,16.273,18.100,54.15
0.570,10.514,109.992,15.398,16.314,18.100,54.34
0.580,10.513,109.992,15.434,16.356,18.100,54.53
0.590,10.511,109.991,15.470,16.399,18.100,54.72
0.600,10.510,109.991,15.507,16.442,18.100,54.92
0.610,10.509,109.991,15.545,16.486,18.100,55.13
0.620,10.507,109.991,15.583,16.530,18.100,55.33
0.630,10.506,109.990,15.621,16.575,18.100,55.54
0.640,10.504,109.990,15.660,16.620,18.100,55.75
0.650,10.503,109.990,15.698,16.665,18.100,55.97
0.660,10.501,109.989,15.738,16.711,18.100,56.19
0.670,10.500,109.989,15.777,16.758,18.100,56.41
0.680,10.498,109.989,15.817,16.805,18.100,56.63
0.690,10.497,109.989,15.857,16.852,18.100,56.86
0.700,10.495,109.988,15.897,16.899,18.100,57.09
0.710,10.493,109.988,15.937,16.947,18.100,57.32
0.720,10.492,109.988,15.978,16.995,18.100,57.56
0.730,10.490,109.987,16.019,17.043,18.100,57.79
0.740,10.488,109.987,16.059,17.091,18.100,58.03
0.750,10.487,109.987,16.100,17.140,18.100,58.27
0.760,10.485,109.986,16.141,17.189,18.100,58.52
0.770,10.483,109.986,16.182,17.237,18.100,58.76
0.780,10.481,109.986,16.222,17.286,18.100,59.01
0.790,10.479,109.985,16.263,17.335,18.100,59.25
0.800,10.478,109.985,16.304,17.383,18.100,59.50
0.810,10.476,109.985,16.344,17.432,18.100,59.75
0.820,10.474,109.984,16.385,17.481,18.100,60.00
0.830,10.472,109.984,16.425,17.530,18.100,60.26
0.840,10.470,109.984,16.466,17.578,18.100,60.51
0.850,10.468,109.983,16.506,17.627,18.100,60.77
0.860,10.466,109.983,16.545,17.675,18.100,61.02
0.870,10.464,109.983,16.585,17.723,18.100,61.28
0.880,10.463,109.982,16.624,17.771,18.100,61.54
0.890,10.461,109.982,16.664,17.819,18.100,61.79
0.900,10.459,109.982,16.703,17.866,18.100,62.05
0.910,10.457,109.981,16.741,17.913,18.100,62.31
0.920,10.455,109.981,16.779,17.960,18.100,62.57
0.930,10.453,109.980,16.817,18.007,18.100,62.83
0.940,10.451,109.980,16.855,18.053,18.100,63.09
0.950,10.449,109.980,16.892,18.099,18.100,63.34
0.960,10.447,109.979,16.929,18.145,18.100,63.60
0.970,10.445,109.979,16.966,18.190,18.100,63.86
0.980,10.443,109.979,17.002,18.235,18.100,64.12
0.990,10.441,109.978,17.037,18.279,18.100,64.38
1.000,10.439,109.978,17.073,18.323,18.100,64.63
1.010,10.437,109.978,17.108,18.367,18.100,64.89
1.020,10.435,109.977,17.142,18.410,18.100,65.15
1.030,10.433,109.977,17.176,18.453,18.100,65.40
1.040,10.431,109.976,17.210,18.495,18.100,65.65
1.050,10.429,109.976,17.243,18.537,18.100,65.91
1.060,10.427,109.976,17.275,18.578,18.100,66.16
1.070,10.425,109.975,17.307,18.619,18.100,66.41
1.080,10.423,109.975,17.339,18.659,18.100,66.66
1.090,10.421,109.975,17.370,18.699,18.100,66.91
1.100,10.419,109.974,17.401,18.738,18.100,67.15
1.110,10.417,109.974,17.431,18.776,18.100,67.40
1.120,10.415,109.974,17.460,18.814,18.100,67.64
1.130,10.413,109.973,17.489,18.852,18.100,67.88
1.140,10.411,109.973,17.518,18.889,18.100,68.12
1.150,10.409,109.973,17.546,18.925,18.100,68.36
1.160,10.407,109.972,17.573,18.961,18.100,68.59
1.170,10.405,109.972,17.600,18.996,18.100,68.83
1.180,10.403,109.972,17.627,19.031,18.100,69.06
1.190,10.402,109.971,17.653,19.065,18.100,69.29
1.200,10.400,109.971,17.678,19.098,18.100,69.52
1.210,10.398,109.971,17.703,19.131,18.100,69.74
1.220,10.396,109.970,17.727,19.163,18.100,69.97
1.230,10.394,109.970,17.751,19.195,18.100,70.19
1.240,10.392,109.970,17.774,19.226,18.100,70.40
1.250,10.391,109.969,17.797,19.256,18.100,70.62
1.260,10.389,109.969,17.819,19.286,18.100,70.83
1.270,10.387,109.969,17.841,19.315,18.100,71.04
1.280,10.385,109.968,17.862,19.344,18.100,71.25
1.290,10.384,109.968,17.883,19.372,18.100,71.45
1.300,10.382,109.968,17.903,19.399,18.100,71.65
1.310,10.380,109.968,17.923,19.426,18.100,71.85
1.320,10.379,109.967,17.942,19.452,18.100,72.05
1.330,10.377,109.967,17.960,19.477,18.100,72.24
1.340,10.375,109.967,17.978,19.502,18.100,72.43
1.350,10.374,109.966,17.996,19.527,18.100,72.62
1.360,10.372,109.966,18.013,19.550,18.100,72.80
1.370,10.371,109.966,18.030,19.574,18.100,72.98
1.380,10.369,109.966,18.046,19.596,18.100,73.16
1.390,10.368,109.965,18.062,19.618,18.100,73.33
1.400,10.366,109.965,18.077,19.640,18.100,73.50
1.410,10.365,109.965,18.092,19.660,18.100,73.67
1.420,10.364,109.965,18.106,19.681,18.100,73.83
1.430,10.362,109.964,18.120,19.700,18.100,73.99
1.440,10.361,109.964,18.134,19.720,18.100,74.15
1.450,10.360,109.964,18.147,19.738,18.100,74.30
1.460,10.358,109.964,18.159,19.756,18.100,74.45
1.470,10.357,109.963,18.172,19.774,18.100,74.59
1.480,10.356,109.963,18.183,19.790,18.100,74.74
1.490,10.355,109.963,18.195,19.807,18.100,74.87
1.500,10.353,109.963,18.206,19.823,18.100,75.01
1.510,10.352,109.963,18.216,19.838,18.100,75.14
1.520,10.351,109.963,18.226,19.853,18.100,75.26
1.530,10.350,109.962,18.236,19.867,18.100,75.39
1.540,10.349,109.962,18.245,19.880,18.100,75.51
1.550,10.348,109.962,18.254,19.894,18.100,75.62
1.560,10.347,109.962,18.263,19.906,18.100,75.73
1.570,10.346,109.962,18.271,19.918,18.100,75.84
1.580,10.345,109.962,18.279,19.930,18.100,75.94
1.590,10.345,109.961,18.286,19.941,18.100,76.04
1.600,10.344,109.961,18.293,19.952,18.100,76.14
1.610,10.343,109.961,18.300,19.962,18.100,76.23
1.620,10.342,109.961,18.307,19.971,18.100,76.31
1.630,10.341,109.961,18.313,19.980,18.100,76.40
1.640,10.341,109.961,18.318,19.989,18.100,76.48
1.650,10.340,109.961,18.324,19.997,18.100,76.55
1.660,10.339,109.961,18.329,20.005,18.100,76.62
1.670,10.339,109.960,18.334,20.012,18.100,76.69
1.680,10.338,109.960,18.338,20.019,18.100,76.75
1.690,10.338,109.960,18.342,20.025,18.100,76.81
1.700,10.337,109.960,18.346,20.031,18.100,76.86
1.710,10.337,109.960,18.350,20.036,18.100,76.91
1.720,10.337,109.960,18.353,20.041,18.100,76.95
1.730,10.336,109.960,18.356,20.045,18.100,77.00
1.740,10.336,109.960,18.358,20.049,18.100,77.03
1.750,10.336,109.960,18.360,20.053,18.100,77.07
1.760,10.335,109.960,18.362,20.056,18.100,77.09
1.770,10.335,109.960,18.364,20.058,18.100,77.12
1.780,10.335,109.960,18.366,20.060,18.100,77.14
1.790,10.335,109.960,18.367,20.062,18.100,77.15
1.800,10.335,109.960,18.367,20.063,18.100,77.17
1.810,10.335,109.960,18.368,20.064,18.100,77.17
1.820,10.335,109.960,18.368,20.064,18.100,77.18
1.830,10.335,109.960,18.368,20.064,18.100,77.17
1.840,10.335,109.960,18.368,20.064,18.100,77.17
1.850,10.335,109.960,18.367,20.063,18.100,77.16
1.860,10.335,109.960,18.366,20.061,18.100,77.14
